Group Number        	Animal Number	Lactation Number	Days In Milk	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield First 2 Min. Session 1 Today	Yield First 2 Min. Session 2 Today	Flow 0-15 Session 1 Today	Flow 0-15 Session 2 Today	Flow 15-30 Session 1 Today	Flow 15-30 Session 2 Today	Flow 30-60 Session 1 Today	Flow 30-60 Session 2 Today	Flow 60-120 Session 1 Today	Flow 60-120 Session 2 Today	Avg flow Today For Session 1	Avg flow Today For Session 2	Flow 0-15 Session 3 Today	Peak Flow Today For Session 1	Flow 15-30 Session 3 Today	Peak Flow Today For Session 2	Flow 30-60 Session 3 Today	Flow 60-120 Session 3 Today	Take Off Flow Today For Session 1	Avg flow Today For Session 3	Take Off Flow Today For Session 2	Peak Flow Today For Session 3	Take Off Flow Today For Session 3	Yield First 2 Min. Session 3 Today
4                   	4546         	1               	58          	13.36                	                     	7.31                 	8:56 AM                      	                             	4:13 PM                      	13:37                           	                                	11:06                           	1.43                              	                                  	0.00                     	                         	0.10                      	                          	0.80                      	                          	1.00                       	                           	0.9                         	                            	0.10                     	1.5                          	0.00                      	                             	0.20                      	0.60                       	0.1                              	0.6                         	                                 	1.2                          	0.1                              	0.73                              
4                   	4548         	1               	58          	16.99                	                     	9.07                 	8:46 AM                      	                             	4:05 PM                      	13:25                           	                                	10:09                           	1.73                              	                                  	0.10                     	                         	0.00                      	                          	0.80                      	                          	1.30                       	                           	1.2                         	                            	0.00                     	2.3                          	0.00                      	                             	0.70                      	1.20                       	0.0                              	0.8                         	                                 	1.9                          	0.0                              	1.55                              
4                   	4550         	1               	57          	13.52                	                     	6.72                 	8:46 AM                      	                             	4:05 PM                      	14:50                           	                                	09:09                           	0.88                              	                                  	0.10                     	                         	0.00                      	                          	0.30                      	                          	0.70                       	                           	0.9                         	                            	0.10                     	1.5                          	0.00                      	                             	0.30                      	0.70                       	0.1                              	0.7                         	                                 	1.3                          	0.1                              	0.88                              
4                   	4065         	1               	61          	                     	                     	3.73                 	                             	                             	4:22 PM                      	                                	                                	04:02                           	0.00                              	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	0.10                     	                             	0.00                      	                             	0.10                      	1.60                       	                                 	0.9                         	                                 	2.8                          	0.2                              	1.68                              
5                   	5408         	1               	45          	13.34                	                     	5.50                 	9:08 AM                      	                             	4:35 PM                      	11:53                           	                                	05:35                           	1.78                              	                                  	0.10                     	                         	0.00                      	                          	0.90                      	                          	1.30                       	                           	1.1                         	                            	0.00                     	1.8                          	0.10                      	                             	0.80                      	1.30                       	0.0                              	0.9                         	                                 	1.6                          	0.1                              	1.73                              
5                   	4584         	1               	3           	9.18                 	1.95                 	2.34                 	9:38 AM                      	1:01 PM                      	4:50 PM                      	13:47                           	05:37                           	09:42                           	0.93                              	1.15                              	0.10                     	0.00                     	0.00                      	0.00                      	0.40                      	0.10                      	0.70                       	1.10                       	0.6                         	0.3                         	0.10                     	1.6                          	0.00                      	1.4                          	0.20                      	0.90                       	0.1                              	0.2                         	0.1                              	1.3                          	0.0                              	1.03                              
5                   	4572         	1               	9           	9.95                 	2.66                 	2.87                 	9:07 AM                      	1:01 PM                      	4:50 PM                      	32:15                           	06:16                           	09:52                           	2.55                              	1.85                              	0.10                     	0.00                     	0.70                      	0.40                      	1.50                      	1.10                      	1.60                       	1.20                       	0.3                         	0.4                         	0.10                     	1.9                          	0.20                      	1.4                          	1.10                      	1.40                       	0.0                              	0.2                         	0.1                              	1.6                          	0.0                              	2.03                              
5                   	4554         	1               	32          	11.15                	                     	6.34                 	9:27 AM                      	                             	4:36 PM                      	10:08                           	                                	07:20                           	1.55                              	                                  	0.00                     	                         	0.20                      	                          	0.80                      	                          	1.10                       	                           	1.1                         	                            	0.10                     	1.6                          	0.00                      	                             	0.40                      	0.90                       	0.1                              	0.8                         	                                 	1.4                          	0.0                              	1.13                              
5                   	4544         	1               	11          	3.52                 	5.65                 	1.80                 	9:07 AM                      	1:00 PM                      	4:35 PM                      	11:53                           	08:08                           	06:23                           	0.78                              	1.05                              	0.10                     	0.00                     	0.00                      	0.00                      	0.30                      	0.50                      	0.60                       	0.80                       	0.2                         	0.6                         	0.10                     	0.8                          	0.00                      	1.2                          	0.20                      	0.20                       	0.0                              	0.2                         	0.2                              	0.9                          	0.1                              	0.33                              
6                   	4426         	2               	            	                     	                     	4.76                 	                             	                             	3:08 PM                      	                                	                                	09:12                           	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	0.10                     	                             	0.00                      	                             	0.30                      	0.50                       	                                 	0.5                         	                                 	0.9                          	0.2                              	0.68                              
6                   	2648         	1               	76          	15.48                	                     	8.30                 	7:36 AM                      	                             	3:07 PM                      	10:47                           	                                	09:47                           	2.55                              	                                  	0.00                     	                         	0.00                      	                          	1.50                      	                          	1.80                       	                           	1.4                         	                            	0.10                     	2.1                          	0.40                      	                             	1.20                      	1.60                       	0.5                              	0.8                         	                                 	1.9                          	0.0                              	2.33                              
6                   	4475         	1               	66          	10.86                	                     	5.02                 	7:56 AM                      	                             	3:19 PM                      	06:20                           	                                	04:23                           	2.82                              	                                  	0.00                     	                         	0.10                      	                          	1.40                      	                          	2.09                       	                           	1.7                         	                            	0.20                     	2.6                          	0.90                      	                             	1.10                      	1.80                       	0.1                              	1.1                         	                                 	2.0                          	0.2                              	2.63                              
6                   	4477         	2               	84          	11.25                	                     	5.13                 	7:53 AM                      	                             	3:20 PM                      	05:53                           	                                	04:31                           	0.00                              	                                  	0.00                     	                         	0.00                      	                          	0.00                      	                          	0.00                       	                           	2.9                         	                            	0.10                     	2.8                          	0.10                      	                             	1.50                      	2.40                       	0.0                              	1.1                         	                                 	2.8                          	0.1                              	3.20                              
6                   	4465         	2               	80          	14.68                	                     	6.17                 	7:38 AM                      	                             	3:06 PM                      	08:57                           	                                	05:10                           	4.73                              	                                  	6.20                     	                         	1.10                      	                          	1.80                      	                          	2.00                       	                           	1.5                         	                            	0.10                     	2.2                          	0.40                      	                             	1.30                      	1.70                       	0.1                              	1.1                         	                                 	2.1                          	0.0                              	2.48                              
6                   	3530         	1               	63          	13.04                	                     	5.09                 	7:36 AM                      	                             	3:07 PM                      	08:11                           	                                	04:49                           	4.84                              	                                  	6.20                     	                         	1.20                      	                          	1.80                      	                          	2.09                       	                           	1.5                         	                            	0.10                     	7.6                          	0.10                      	                             	0.80                      	1.70                       	0.1                              	1.0                         	                                 	2.0                          	0.1                              	2.15                              
6                   	3458         	1               	83          	11.29                	                     	4.95                 	7:35 AM                      	                             	3:07 PM                      	08:47                           	                                	05:34                           	4.45                              	                                  	5.80                     	                         	1.40                      	                          	1.70                      	                          	1.80                       	                           	1.2                         	                            	0.10                     	7.6                          	0.10                      	                             	1.10                      	1.50                       	0.1                              	0.5                         	                                 	2.4                          	0.0                              	2.10                              
6                   	3437         	1               	84          	10.79                	                     	4.49                 	7:57 AM                      	                             	3:26 PM                      	05:44                           	                                	03:15                           	3.58                              	                                  	0.10                     	                         	0.00                      	                          	1.70                      	                          	2.70                       	                           	1.8                         	                            	0.10                     	3.1                          	0.40                      	                             	0.30                      	2.70                       	0.0                              	1.3                         	                                 	3.1                          	0.3                              	2.98                              
6                   	2560         	2               	86          	11.92                	                     	5.07                 	8:12 AM                      	                             	3:16 PM                      	06:57                           	                                	03:48                           	2.89                              	                                  	0.10                     	                         	0.30                      	                          	1.40                      	                          	2.09                       	                           	1.7                         	                            	0.10                     	2.7                          	0.50                      	                             	1.70                      	2.09                       	0.1                              	1.3                         	                                 	2.5                          	0.2                              	3.09                              
6                   	2416         	2               	67          	                     	                     	7.66                 	                             	                             	3:16 PM                      	                                	                                	04:55                           	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	0.00                     	                             	0.00                      	                             	1.70                      	2.60                       	                                 	1.5                         	                                 	2.9                          	0.1                              	3.45                              
7                   	2710         	1               	74          	9.16                 	                     	                     	7:38 AM                      	                             	                             	06:11                           	                                	                                	5.43                              	                                  	5.80                     	                         	1.70                      	                          	2.30                      	                          	2.40                       	                           	1.9                         	                            	                         	2.6                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	0.00                              
7                   	3600         	1               	84          	                     	                     	7.43                 	                             	                             	3:07 PM                      	                                	                                	04:51                           	0.00                              	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	0.10                     	                             	1.10                      	                             	2.30                      	2.40                       	                                 	1.5                         	                                 	2.6                          	0.2                              	3.85                              
7                   	3644         	1               	80          	13.46                	                     	6.33                 	7:37 AM                      	                             	3:08 PM                      	06:57                           	                                	04:00                           	6.65                              	                                  	5.00                     	                         	2.40                      	                          	3.00                      	                          	3.30                       	                           	2.2                         	                            	0.10                     	3.8                          	0.70                      	                             	2.50                      	3.20                       	0.1                              	1.5                         	                                 	3.6                          	0.2                              	4.65                              
7                   	3785         	1               	77          	                     	                     	6.63                 	                             	                             	3:25 PM                      	                                	                                	03:56                           	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	0.10                     	                             	0.00                      	                             	1.50                      	2.90                       	                                 	1.6                         	                                 	3.4                          	0.1                              	3.68                              
7                   	4453         	2               	78          	9.64                 	                     	5.57                 	7:56 AM                      	                             	3:20 PM                      	06:02                           	                                	05:08                           	3.00                              	                                  	0.20                     	                         	1.00                      	                          	1.60                      	                          	1.90                       	                           	1.5                         	                            	0.30                     	2.3                          	0.70                      	                             	1.30                      	1.70                       	0.0                              	1.0                         	                                 	2.1                          	0.0                              	2.60                              
7                   	3538         	8               	84          	                     	                     	                     	                             	                             	                             	                                	                                	                                	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	                                  
7                   	3460         	1               	81          	                     	                     	                     	                             	                             	                             	                                	                                	                                	5.70                              	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	0.00                              
7                   	2483         	2               	79          	13.20                	                     	6.78                 	7:53 AM                      	                             	3:16 PM                      	15:52                           	                                	06:38                           	2.53                              	                                  	0.00                     	                         	0.50                      	                          	1.40                      	                          	1.70                       	                           	1.2                         	                            	0.00                     	2.0                          	0.10                      	                             	0.60                      	1.20                       	0.1                              	1.0                         	                                 	1.7                          	0.1                              	1.53                              
7                   	2431         	1               	85          	14.99                	                     	6.76                 	8:12 AM                      	                             	3:22 PM                      	06:35                           	                                	03:44                           	4.78                              	                                  	0.00                     	                         	1.30                      	                          	2.70                      	                          	3.10                       	                           	2.2                         	                            	0.10                     	3.5                          	0.40                      	                             	2.40                      	3.00                       	0.1                              	1.8                         	                                 	3.4                          	0.2                              	4.33                              
53                  	             	                	56          	12.10                	3.42                 	                     	                             	                             	                             	                                	                                	                                	2.14                              	1.35                              	0.93                     	0.00                     	0.39                      	0.13                      	1.09                      	0.57                      	1.41                       	1.03                       	                            	                            	                         	2.4                          	                          	1.3                          	                          	                           	0.2                              	                            	0.1                              	                             	                                 	                                  
[Group Number] < '8'	             	                	            	                     	                     	                     	                             	                             	                             	                                	                                	                                	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	                                  
