Group Number        	Animal Number	Lactation Number	Days In Milk	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield First 2 Min. Session 1 Today	Yield First 2 Min. Session 2 Today	Flow 0-15 Session 1 Today	Flow 0-15 Session 2 Today	Flow 15-30 Session 1 Today	Flow 15-30 Session 2 Today	Flow 30-60 Session 1 Today	Flow 30-60 Session 2 Today	Flow 60-120 Session 1 Today	Flow 60-120 Session 2 Today	Avg flow Today For Session 1	Avg flow Today For Session 2	Flow 0-15 Session 3 Today	Peak Flow Today For Session 1	Flow 15-30 Session 3 Today	Peak Flow Today For Session 2	Flow 30-60 Session 3 Today	Flow 60-120 Session 3 Today	Take Off Flow Today For Session 1	Avg flow Today For Session 3	Take Off Flow Today For Session 2	Peak Flow Today For Session 3	Take Off Flow Today For Session 3	Yield First 2 Min. Session 3 Today
4                   	4548         	1               	56          	16.99                	                     	8.50                 	8:47 AM                      	                             	4:11 PM                      	12:52                           	                                	08:37                           	2.15                              	                                  	0.00                     	                         	0.20                      	                          	1.20                      	                          	1.50                       	                           	1.3                         	                            	0.10                     	2.3                          	0.00                      	                             	0.90                      	1.40                       	0.0                              	0.9                         	                                 	2.0                          	0.1                              	1.88                              
4                   	4550         	1               	55          	12.82                	                     	6.18                 	8:40 AM                      	                             	4:14 PM                      	13:49                           	                                	08:58                           	0.90                              	                                  	0.00                     	                         	0.00                      	                          	0.40                      	                          	0.70                       	                           	0.9                         	                            	0.10                     	1.5                          	0.00                      	                             	0.30                      	0.70                       	0.1                              	0.6                         	                                 	1.2                          	0.2                              	0.88                              
4                   	4065         	1               	59          	                     	                     	3.37                 	                             	                             	4:15 PM                      	                                	                                	03:21                           	0.00                              	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	0.30                     	                             	0.00                      	                             	0.00                      	1.80                       	                                 	1.0                         	                                 	2.7                          	0.1                              	1.88                              
5                   	5408         	1               	43          	9.79                 	                     	                     	9:10 AM                      	                             	                             	07:50                           	                                	                                	2.00                              	                                  	0.00                     	                         	0.20                      	                          	0.90                      	                          	1.50                       	                           	1.2                         	                            	                         	2.0                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	                                  
5                   	4584         	1               	1           	                     	                     	                     	                             	                             	                             	                                	                                	                                	0.00                              	2.38                              	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	                                  
5                   	4554         	1               	30          	11.48                	                     	                     	9:10 AM                      	                             	                             	11:00                           	                                	                                	1.23                              	                                  	0.10                     	                         	0.00                      	                          	0.60                      	                          	0.90                       	                           	1.0                         	                            	                         	1.6                          	                          	                             	                          	                           	0.0                              	                            	                                 	                             	                                 	1.15                              
5                   	4572         	1               	7           	9.93                 	                     	                     	9:11 AM                      	                             	                             	18:18                           	                                	                                	2.80                              	3.40                              	0.10                     	                         	0.90                      	                          	1.70                      	                          	1.70                       	                           	0.5                         	                            	                         	2.1                          	                          	                             	                          	                           	0.0                              	                            	                                 	                             	                                 	1.38                              
5                   	4544         	1               	9           	                     	                     	                     	                             	                             	                             	                                	                                	                                	                                  	4.08                              	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	0.78                              
6                   	2648         	1               	74          	14.52                	                     	8.63                 	7:34 AM                      	                             	3:05 PM                      	13:36                           	                                	07:59                           	2.33                              	                                  	0.00                     	                         	0.50                      	                          	1.40                      	                          	1.50                       	                           	1.0                         	                            	0.00                     	1.9                          	0.40                      	                             	1.50                      	1.60                       	0.0                              	1.0                         	                                 	1.9                          	0.0                              	2.45                              
6                   	4475         	1               	64          	12.06                	                     	5.09                 	7:51 AM                      	                             	3:26 PM                      	06:57                           	                                	04:48                           	3.15                              	                                  	0.10                     	                         	0.30                      	                          	1.70                      	                          	2.20                       	                           	1.7                         	                            	0.00                     	2.5                          	0.00                      	                             	0.00                      	0.00                       	0.1                              	1.0                         	                                 	2.1                          	0.0                              	0.00                              
6                   	4477         	2               	82          	11.06                	                     	4.52                 	7:51 AM                      	                             	3:18 PM                      	07:09                           	                                	03:24                           	3.35                              	                                  	0.10                     	                         	0.30                      	                          	1.70                      	                          	2.40                       	                           	1.5                         	                            	0.10                     	2.9                          	0.20                      	                             	1.50                      	2.20                       	0.1                              	1.3                         	                                 	2.4                          	0.3                              	3.03                              
6                   	4465         	2               	78          	12.84                	                     	4.37                 	7:35 AM                      	                             	3:06 PM                      	08:59                           	                                	06:12                           	2.65                              	                                  	0.00                     	                         	0.20                      	                          	1.40                      	                          	1.90                       	                           	1.4                         	                            	0.00                     	2.4                          	0.30                      	                             	1.40                      	1.80                       	0.1                              	0.3                         	                                 	2.2                          	0.1                              	2.58                              
6                   	3530         	1               	61          	12.61                	                     	5.91                 	7:35 AM                      	                             	3:06 PM                      	12:49                           	                                	05:17                           	2.78                              	                                  	0.00                     	                         	0.70                      	                          	1.60                      	                          	1.80                       	                           	0.9                         	                            	0.00                     	2.2                          	0.00                      	                             	0.70                      	1.60                       	0.1                              	1.1                         	                                 	2.1                          	0.0                              	1.95                              
6                   	3458         	1               	81          	9.14                 	                     	5.18                 	7:37 AM                      	                             	3:07 PM                      	07:25                           	                                	05:17                           	2.33                              	                                  	0.00                     	                         	0.30                      	                          	1.30                      	                          	1.60                       	                           	1.2                         	                            	0.00                     	2.2                          	0.30                      	                             	1.30                      	1.60                       	0.1                              	0.3                         	                                 	2.1                          	0.1                              	2.33                              
6                   	3437         	1               	82          	                     	                     	10.11                	                             	                             	3:21 PM                      	                                	                                	05:00                           	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	0.10                     	                             	0.70                      	                             	2.30                      	2.80                       	                                 	2.0                         	                                 	3.4                          	0.1                              	4.15                              
6                   	2560         	2               	84          	12.96                	                     	5.28                 	7:53 AM                      	                             	3:18 PM                      	08:12                           	                                	04:20                           	2.95                              	                                  	0.10                     	                         	0.50                      	                          	1.60                      	                          	2.00                       	                           	1.5                         	                            	0.10                     	2.4                          	0.40                      	                             	1.50                      	2.00                       	0.2                              	1.2                         	                                 	2.3                          	0.1                              	2.88                              
6                   	2416         	2               	65          	9.71                 	                     	                     	7:53 AM                      	                             	                             	07:55                           	                                	                                	4.38                              	                                  	0.10                     	                         	1.20                      	                          	2.30                      	                          	2.90                       	                           	1.2                         	                            	                         	3.3                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	0.00                              
7                   	3785         	1               	75          	10.07                	                     	5.72                 	7:53 AM                      	                             	3:32 PM                      	05:22                           	                                	04:07                           	4.48                              	                                  	0.10                     	                         	1.00                      	                          	2.60                      	                          	2.90                       	                           	1.8                         	                            	0.10                     	3.1                          	0.10                      	                             	2.00                      	2.60                       	0.2                              	1.7                         	                                 	3.4                          	0.1                              	3.65                              
7                   	2710         	1               	72          	                     	                     	6.55                 	                             	                             	3:06 PM                      	                                	                                	02:58                           	0.00                              	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	0.00                     	                             	0.60                      	                             	2.09                      	2.30                       	                                 	1.8                         	                                 	2.5                          	0.1                              	3.50                              
7                   	3600         	1               	82          	14.30                	                     	                     	7:36 AM                      	                             	                             	07:30                           	                                	                                	5.77                              	                                  	5.40                     	                         	2.09                      	                          	2.40                      	                          	2.70                       	                           	1.9                         	                            	                         	7.6                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	0.00                              
7                   	3644         	1               	78          	                     	                     	6.90                 	                             	                             	3:07 PM                      	                                	                                	04:31                           	0.00                              	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	0.00                     	                             	0.40                      	                             	0.70                      	3.00                       	                                 	1.5                         	                                 	3.7                          	0.3                              	3.45                              
7                   	4453         	2               	76          	10.95                	                     	4.90                 	7:51 AM                      	                             	3:21 PM                      	07:41                           	                                	04:52                           	2.40                              	                                  	0.00                     	                         	0.20                      	                          	1.30                      	                          	1.70                       	                           	1.4                         	                            	0.10                     	2.2                          	0.10                      	                             	0.90                      	1.40                       	0.0                              	1.0                         	                                 	1.9                          	0.0                              	1.90                              
7                   	3538         	8               	82          	8.86                 	                     	5.50                 	7:34 AM                      	                             	3:17 PM                      	12:51                           	                                	09:25                           	0.80                              	                                  	0.00                     	                         	0.00                      	                          	0.40                      	                          	0.60                       	                           	0.6                         	                            	0.00                     	1.1                          	0.00                      	                             	0.40                      	0.60                       	0.1                              	0.5                         	                                 	1.0                          	0.0                              	0.80                              
7                   	3460         	1               	79          	16.03                	                     	7.80                 	7:36 AM                      	                             	3:05 PM                      	08:39                           	                                	04:40                           	3.85                              	                                  	0.00                     	                         	0.40                      	                          	2.30                      	                          	2.60                       	                           	1.8                         	                            	0.00                     	2.9                          	0.70                      	                             	2.30                      	2.70                       	0.0                              	1.6                         	                                 	3.1                          	0.1                              	4.03                              
7                   	2483         	2               	77          	12.87                	                     	8.65                 	7:53 AM                      	                             	3:32 PM                      	10:03                           	                                	05:28                           	2.25                              	                                  	0.00                     	                         	0.20                      	                          	1.20                      	                          	1.60                       	                           	1.2                         	                            	0.10                     	2.0                          	0.10                      	                             	0.30                      	0.80                       	0.4                              	1.2                         	                                 	2.0                          	0.1                              	1.00                              
7                   	2431         	1               	83          	13.64                	                     	7.04                 	8:09 AM                      	                             	3:22 PM                      	06:43                           	                                	03:36                           	0.00                              	                                  	0.00                     	                         	0.00                      	                          	0.00                      	                          	0.00                       	                           	2.0                         	                            	0.10                     	3.5                          	0.50                      	                             	2.60                      	3.10                       	0.0                              	1.9                         	                                 	3.4                          	0.0                              	4.55                              
52                  	             	                	55          	12.27                	                     	                     	                             	                             	                             	                                	                                	                                	1.90                              	3.28                              	0.22                     	                         	0.35                      	                          	1.19                      	                          	1.51                       	                           	                            	                            	                         	2.4                          	                          	                             	                          	                           	0.2                              	                            	                                 	                             	                                 	                                  
[Group Number] < '8'	             	                	            	                     	                     	                     	                             	                             	                             	                                	                                	                                	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	                                  
