Group Number        	Animal Number	Lactation Number	Days In Milk	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield First 2 Min. Session 1 Today	Yield First 2 Min. Session 2 Today	Flow 0-15 Session 1 Today	Flow 0-15 Session 2 Today	Flow 15-30 Session 1 Today	Flow 15-30 Session 2 Today	Flow 30-60 Session 1 Today	Flow 30-60 Session 2 Today	Flow 60-120 Session 1 Today	Flow 60-120 Session 2 Today	Avg flow Today For Session 1	Avg flow Today For Session 2	Flow 0-15 Session 3 Today	Peak Flow Today For Session 1	Flow 15-30 Session 3 Today	Peak Flow Today For Session 2	Flow 30-60 Session 3 Today	Flow 60-120 Session 3 Today	Take Off Flow Today For Session 1	Avg flow Today For Session 3	Take Off Flow Today For Session 2	Peak Flow Today For Session 3	Take Off Flow Today For Session 3	Yield First 2 Min. Session 3 Today
2                   	4528         	1               	36          	7.72                 	                     	4.03                 	8:22 AM                      	                             	3:54 PM                      	09:43                           	                                	06:29                           	1.25                              	                                  	0.00                     	                         	0.00                      	                          	0.50                      	                          	1.00                       	                           	0.7                         	                            	0.00                     	1.5                          	0.00                      	                             	0.50                      	0.80                       	0.2                              	0.6                         	                                 	1.4                          	0.0                              	1.05                              
2                   	4536         	1               	42          	12.86                	                     	1.82                 	8:22 AM                      	                             	3:53 PM                      	09:43                           	                                	04:04                           	2.33                              	                                  	0.10                     	                         	0.20                      	                          	1.10                      	                          	1.70                       	                           	1.3                         	                            	0.20                     	2.3                          	0.10                      	                             	1.00                      	0.30                       	0.0                              	0.4                         	                                 	1.6                          	0.3                              	0.88                              
2                   	4537         	1               	39          	8.81                 	                     	4.45                 	8:18 AM                      	                             	4:12 PM                      	06:03                           	                                	05:00                           	5.63                              	                                  	0.40                     	                         	3.50                      	                          	3.90                      	                          	2.70                       	                           	1.4                         	                            	0.20                     	4.2                          	0.00                      	                             	0.10                      	2.09                       	0.1                              	0.8                         	                                 	2.5                          	0.1                              	2.19                              
3                   	5403         	1               	44          	14.51                	                     	                     	8:35 AM                      	                             	                             	07:40                           	                                	                                	3.08                              	                                  	0.10                     	                         	0.00                      	                          	1.50                      	                          	2.30                       	                           	1.8                         	                            	                         	2.8                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	                                  
3                   	5409         	1               	44          	14.57                	                     	                     	9:00 AM                      	                             	                             	09:28                           	                                	                                	2.60                              	                                  	0.00                     	                         	0.20                      	                          	1.30                      	                          	1.90                       	                           	1.5                         	                            	                         	2.5                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	                                  
3                   	4582         	1               	43          	8.96                 	                     	3.70                 	8:22 AM                      	                             	3:48 PM                      	07:49                           	                                	12:06                           	1.40                              	                                  	0.20                     	                         	0.00                      	                          	0.70                      	                          	1.00                       	                           	1.1                         	                            	0.10                     	2.2                          	0.00                      	                             	0.00                      	0.00                       	1.1                              	0.3                         	                                 	1.3                          	0.6                              	0.03                              
3                   	4557         	1               	31          	14.28                	                     	7.88                 	9:00 AM                      	                             	3:47 PM                      	14:31                           	                                	08:35                           	1.65                              	                                  	0.10                     	                         	0.10                      	                          	0.80                      	                          	1.20                       	                           	0.7                         	                            	0.10                     	2.6                          	0.00                      	                             	0.80                      	1.30                       	1.7                              	0.9                         	                                 	1.7                          	0.0                              	1.73                              
3                   	4560         	1               	45          	16.43                	                     	                     	8:45 AM                      	                             	                             	17:12                           	                                	                                	1.95                              	                                  	0.20                     	                         	0.60                      	                          	0.90                      	                          	1.30                       	                           	1.3                         	                            	                         	1.9                          	                          	                             	                          	                           	0.7                              	                            	                                 	                             	                                 	                                  
3                   	4551         	1               	43          	14.78                	                     	9.03                 	8:45 AM                      	                             	3:48 PM                      	12:39                           	                                	09:02                           	1.70                              	                                  	0.10                     	                         	0.10                      	                          	0.70                      	                          	1.30                       	                           	1.1                         	                            	0.00                     	1.9                          	0.00                      	                             	0.60                      	1.40                       	0.2                              	0.9                         	                                 	1.6                          	0.1                              	1.70                              
3                   	4525         	1               	43          	12.78                	                     	                     	8:34 AM                      	                             	                             	17:04                           	                                	                                	0.05                              	                                  	0.20                     	                         	0.00                      	                          	0.00                      	                          	0.00                       	                           	0.6                         	                            	                         	1.8                          	                          	                             	                          	                           	0.2                              	                            	                                 	                             	                                 	                                  
3                   	4535         	1               	43          	10.49                	                     	                     	8:34 AM                      	                             	                             	10:38                           	                                	                                	1.85                              	                                  	0.00                     	                         	0.40                      	                          	1.10                      	                          	1.20                       	                           	0.9                         	                            	                         	1.5                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	                                  
3                   	4066         	1               	46          	10.25                	                     	                     	8:46 AM                      	                             	                             	15:12                           	                                	                                	0.60                              	                                  	0.00                     	                         	0.00                      	                          	0.40                      	                          	0.40                       	                           	0.6                         	                            	                         	1.5                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	                                  
4                   	5407         	1               	47          	12.88                	                     	9.01                 	9:10 AM                      	                             	4:18 PM                      	11:04                           	                                	11:22                           	1.73                              	                                  	0.20                     	                         	0.50                      	                          	0.90                      	                          	1.10                       	                           	1.1                         	                            	0.10                     	1.7                          	0.00                      	                             	0.30                      	0.80                       	0.1                              	0.7                         	                                 	1.4                          	0.0                              	0.98                              
4                   	4587         	1               	51          	18.79                	                     	8.24                 	9:22 AM                      	                             	4:17 PM                      	09:09                           	                                	19:24                           	2.00                              	                                  	0.10                     	                         	0.30                      	                          	1.20                      	                          	1.30                       	                           	10.4                        	                            	0.10                     	1.9                          	0.00                      	                             	0.10                      	0.70                       	0.5                              	0.4                         	                                 	1.4                          	0.1                              	0.78                              
4                   	4581         	1               	48          	16.70                	                     	9.63                 	9:19 AM                      	                             	4:16 PM                      	13:25                           	                                	08:00                           	0.73                              	                                  	0.10                     	                         	0.00                      	                          	0.40                      	                          	0.50                       	                           	0.9                         	                            	0.00                     	1.4                          	0.00                      	                             	0.00                      	0.40                       	0.2                              	0.6                         	                                 	1.3                          	0.1                              	0.40                              
4                   	4583         	1               	49          	11.95                	                     	8.07                 	9:12 AM                      	                             	4:06 PM                      	11:20                           	                                	10:32                           	1.55                              	                                  	0.10                     	                         	0.10                      	                          	0.60                      	                          	1.20                       	                           	1.0                         	                            	0.00                     	2.0                          	0.00                      	                             	0.60                      	1.10                       	0.1                              	0.7                         	                                 	1.5                          	0.0                              	1.40                              
4                   	4573         	1               	46          	9.36                 	                     	                     	9:24 AM                      	                             	                             	05:11                           	                                	                                	0.78                              	                                  	0.10                     	                         	0.00                      	                          	0.30                      	                          	0.60                       	                           	2.1                         	                            	                         	1.7                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	                                  
4                   	4546         	1               	48          	11.11                	                     	                     	9:10 AM                      	                             	                             	14:08                           	                                	                                	1.35                              	                                  	0.00                     	                         	0.00                      	                          	0.70                      	                          	1.00                       	                           	1.1                         	                            	                         	1.9                          	                          	                             	                          	                           	0.7                              	                            	                                 	                             	                                 	0.80                              
4                   	4548         	1               	48          	15.59                	                     	                     	10:05 AM                     	                             	                             	06:08                           	                                	                                	0.00                              	                                  	0.00                     	                         	0.00                      	                          	0.00                      	                          	0.00                       	                           	2.5                         	                            	                         	2.2                          	                          	                             	                          	                           	0.0                              	                            	                                 	                             	                                 	0.00                              
4                   	4550         	1               	47          	21.26                	                     	7.42                 	9:23 AM                      	                             	4:18 PM                      	11:01                           	                                	11:14                           	0.95                              	                                  	0.00                     	                         	0.00                      	                          	0.50                      	                          	0.70                       	                           	0.9                         	                            	0.00                     	2.1                          	0.00                      	                             	0.10                      	0.50                       	0.1                              	0.6                         	                                 	1.3                          	0.2                              	0.55                              
4                   	4065         	1               	51          	6.87                 	                     	                     	9:12 AM                      	                             	                             	04:48                           	                                	                                	3.22                              	                                  	0.20                     	                         	0.70                      	                          	1.80                      	                          	2.09                       	                           	1.4                         	                            	                         	2.6                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	2.32                              
5                   	5408         	1               	35          	11.79                	                     	                     	9:01 AM                      	                             	                             	11:20                           	                                	                                	1.58                              	                                  	0.10                     	                         	0.00                      	                          	0.90                      	                          	1.10                       	                           	1.0                         	                            	                         	1.7                          	                          	                             	                          	                           	0.0                              	                            	                                 	                             	                                 	1.90                              
5                   	4554         	1               	22          	10.95                	6.52                 	12.38                	9:01 AM                      	1:30 PM                      	4:28 PM                      	10:30                           	08:12                           	04:18                           	1.53                              	1.15                              	0.30                     	0.00                     	0.40                      	0.00                      	0.70                      	0.30                      	1.00                       	1.00                       	1.0                         	0.7                         	0.00                     	1.6                          	0.00                      	1.6                          	0.00                      	0.40                       	0.0                              	3.4                         	0.0                              	                             	0.1                              	0.40                              
5                   	4544         	1               	1           	2.54                 	2.13                 	                     	9:57 AM                      	1:38 PM                      	                             	13:48                           	07:08                           	                                	0.00                              	0.65                              	0.00                     	0.00                     	0.00                      	0.20                      	0.00                      	0.60                      	0.00                       	0.30                       	0.1                         	0.2                         	                         	1.6                          	                          	0.8                          	                          	                           	0.0                              	                            	0.1                              	                             	                                 	0.00                              
6                   	2648         	1               	66          	                     	                     	9.60                 	                             	                             	3:02 PM                      	                                	                                	08:11                           	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	0.00                     	                             	0.30                      	                             	1.50                      	2.00                       	                                 	1.1                         	                                 	2.2                          	0.0                              	2.83                              
6                   	3600         	1               	74          	                     	                     	                     	                             	                             	                             	                                	                                	                                	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	                                  
6                   	3644         	1               	70          	                     	                     	19.35                	                             	                             	3:19 PM                      	                                	                                	14:36                           	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	0.00                     	                             	0.00                      	                             	0.00                      	0.00                       	                                 	1.0                         	                                 	2.9                          	0.0                              	0.00                              
6                   	3785         	1               	67          	                     	                     	                     	                             	                             	                             	                                	                                	                                	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	                                  
7                   	2710         	1               	64          	                     	                     	                     	                             	                             	                             	                                	                                	                                	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	                                  
39                  	             	                	40          	11.60                	4.33                 	                     	                             	                             	                             	                                	                                	                                	1.64                              	0.90                              	0.10                     	0.00                     	0.24                      	0.10                      	0.86                      	0.45                      	1.13                       	0.65                       	                            	                            	                         	2.0                          	                          	1.2                          	                          	                           	0.2                              	                            	0.1                              	                             	                                 	                                  
[Group Number] < '8'	             	                	            	                     	                     	                     	                             	                             	                             	                                	                                	                                	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	                                  
