Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	2624            	2                 	153             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2662            	2                 	182             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3652            	2                 	134             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	653             	2                 	169             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2623            	1                 	135             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	129             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4448            	1                 	194             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4412            	2                 	132             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4421            	1                 	161             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4021            	2                 	139             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3579            	1                 	124             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3527            	1                 	143             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	140             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3475            	1                 	151             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3424            	1                 	148             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2581            	1                 	176             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2567            	1                 	141             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2468            	2                 	162             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2406            	2                 	137             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	5402            	1                 	158             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	157             	23,70           	08:42                                	15:43                                	                                     	06:46                                  	03:18                                  	                                       	10,63                    	4,80                     	                         	                                	16:16                           	                                	                                 	08:23                            	                                 	                          	5,2                       	                          
2                      	4586            	1                 	162             	12,32           	08:42                                	15:53                                	                                     	08:56                                  	04:56                                  	                                       	8,69                     	4,11                     	                         	08:35                           	16:14                           	                                	09:52                            	05:30                            	                                 	9,4                       	4,4                       	                          
2                      	4575            	1                 	155             	22,08           	08:42                                	15:53                                	                                     	11:57                                  	06:57                                  	                                       	13,60                    	5,65                     	                         	                                	16:15                           	                                	                                 	03:31                            	                                 	                          	5,7                       	                          
2                      	4577            	1                 	155             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4545            	1                 	154             	23,76           	08:27                                	15:44                                	                                     	09:12                                  	06:43                                  	                                       	12,57                    	6,19                     	                         	                                	16:14                           	                                	                                 	07:48                            	                                 	                          	9,6                       	                          
2                      	4536            	1                 	158             	24,00           	08:42                                	15:44                                	                                     	09:42                                  	06:03                                  	                                       	10,78                    	5,17                     	                         	                                	16:14                           	                                	                                 	08:24                            	                                 	                          	7,0                       	                          
2                      	4537            	1                 	155             	15,82           	08:27                                	15:43                                	                                     	07:41                                  	07:59                                  	                                       	2,92                     	2,26                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4528            	1                 	152             	8,05            	08:28                                	15:53                                	                                     	06:43                                  	06:01                                  	                                       	3,42                     	3,68                     	                         	                                	16:16                           	                                	                                 	06:23                            	                                 	                          	4,9                       	                          
