Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	2624            	2                 	162             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2662            	2                 	191             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3652            	2                 	143             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	653             	2                 	178             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2623            	1                 	144             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	138             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4448            	1                 	203             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4412            	2                 	141             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4421            	1                 	170             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4021            	2                 	148             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3579            	1                 	133             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3527            	1                 	152             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	149             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3475            	1                 	160             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3424            	1                 	157             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2581            	1                 	185             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2567            	1                 	150             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2468            	2                 	171             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2406            	2                 	146             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	5402            	1                 	167             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	166             	23,70           	08:47                                	16:04                                	                                     	06:51                                  	04:06                                  	                                       	11,31                    	5,61                     	                         	08:21                           	15:53                           	                                	07:49                            	05:28                            	                                 	10,1                      	5,5                       	                          
2                      	4586            	1                 	171             	12,32           	08:46                                	16:05                                	                                     	11:48                                  	05:38                                  	                                       	9,38                     	4,29                     	                         	08:21                           	15:52                           	                                	11:34                            	05:46                            	                                 	9,5                       	4,8                       	                          
2                      	4575            	1                 	164             	22,08           	08:46                                	16:06                                	                                     	11:30                                  	06:39                                  	                                       	14,10                    	5,57                     	                         	09:12                           	15:51                           	                                	09:24                            	07:00                            	                                 	13,8                      	5,2                       	                          
2                      	4577            	1                 	164             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4545            	1                 	163             	23,76           	08:46                                	16:04                                	                                     	11:03                                  	07:25                                  	                                       	14,44                    	5,80                     	                         	09:11                           	15:52                           	                                	09:48                            	05:22                            	                                 	14,0                      	6,0                       	                          
2                      	4536            	1                 	167             	24,00           	08:47                                	16:05                                	                                     	10:13                                  	06:47                                  	                                       	11,14                    	6,34                     	                         	08:21                           	15:51                           	                                	10:37                            	06:39                            	                                 	10,7                      	6,3                       	                          
2                      	4537            	1                 	164             	15,82           	08:48                                	16:05                                	                                     	04:57                                  	04:40                                  	                                       	3,60                     	1,52                     	                         	09:12                           	15:53                           	                                	04:21                            	04:09                            	                                 	2,7                       	1,6                       	                          
2                      	4528            	1                 	161             	8,05            	08:47                                	16:05                                	                                     	08:26                                  	06:15                                  	                                       	6,18                     	3,20                     	                         	09:12                           	15:53                           	                                	05:31                            	04:49                            	                                 	6,4                       	3,2                       	                          
3                      	5409            	1                 	169             	22,53           	09:05                                	16:17                                	                                     	09:43                                  	05:15                                  	                                       	12,45                    	5,69                     	                         	08:24                           	16:04                           	                                	08:16                            	08:19                            	                                 	11,7                      	5,8                       	                          
3                      	5403            	1                 	169             	25,92           	09:05                                	16:17                                	                                     	09:23                                  	06:14                                  	                                       	11,88                    	6,07                     	                         	08:38                           	16:05                           	                                	07:07                            	05:52                            	                                 	11,6                      	5,9                       	                          
3                      	4582            	1                 	168             	22,70           	08:47                                	16:04                                	                                     	08:29                                  	05:35                                  	                                       	5,29                     	4,43                     	                         	08:21                           	15:53                           	                                	07:48                            	05:07                            	                                 	6,5                       	2,8                       	                          
3                      	4551            	1                 	168             	24,88           	09:05                                	16:16                                	                                     	10:35                                  	06:54                                  	                                       	14,41                    	6,10                     	                         	08:37                           	16:04                           	                                	10:34                            	07:58                            	                                 	12,9                      	7,6                       	                          
3                      	4557            	1                 	156             	31,10           	09:03                                	16:16                                	                                     	19:08                                  	11:35                                  	                                       	14,08                    	5,94                     	                         	08:24                           	16:04                           	                                	15:54                            	08:41                            	                                 	13,2                      	7,1                       	                          
3                      	4560            	1                 	170             	48,51           	09:03                                	16:16                                	                                     	14:49                                  	11:57                                  	                                       	13,53                    	10,09                    	                         	08:24                           	16:03                           	                                	16:37                            	08:48                            	                                 	14,8                      	9,0                       	                          
3                      	4535            	1                 	168             	12,30           	09:03                                	16:17                                	                                     	18:58                                  	05:02                                  	                                       	9,80                     	4,45                     	                         	08:37                           	16:03                           	                                	10:07                            	06:35                            	                                 	8,9                       	4,6                       	                          
