Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	2624            	2                 	157             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2662            	2                 	186             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3652            	2                 	138             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	653             	2                 	173             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2623            	1                 	139             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	133             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4448            	1                 	198             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4412            	2                 	136             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4421            	1                 	165             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4021            	2                 	143             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3579            	1                 	128             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3527            	1                 	147             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	144             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3475            	1                 	155             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3424            	1                 	152             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2581            	1                 	180             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2567            	1                 	145             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2468            	2                 	166             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2406            	2                 	141             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	5402            	1                 	162             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	161             	23,70           	08:38                                	15:39                                	                                     	07:14                                  	04:22                                  	                                       	11,69                    	5,57                     	                         	08:43                           	16:05                           	                                	07:15                            	04:09                            	                                 	11,7                      	5,5                       	                          
2                      	4586            	1                 	166             	12,32           	08:37                                	15:40                                	                                     	10:09                                  	08:35                                  	                                       	8,79                     	3,77                     	                         	08:45                           	16:05                           	                                	11:28                            	06:02                            	                                 	8,2                       	5,1                       	                          
2                      	4575            	1                 	159             	22,08           	08:36                                	15:40                                	                                     	11:55                                  	07:46                                  	                                       	13,57                    	6,68                     	                         	08:45                           	16:04                           	                                	11:15                            	05:51                            	                                 	13,4                      	5,8                       	                          
2                      	4577            	1                 	159             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4545            	1                 	158             	23,76           	08:37                                	15:39                                	                                     	11:28                                  	09:09                                  	                                       	13,90                    	5,29                     	                         	08:45                           	16:05                           	                                	11:21                            	08:32                            	                                 	14,5                      	6,9                       	                          
2                      	4536            	1                 	162             	24,00           	08:37                                	15:39                                	                                     	11:42                                  	06:40                                  	                                       	10,33                    	5,45                     	                         	08:44                           	16:04                           	                                	10:15                            	07:53                            	                                 	10,0                      	5,9                       	                          
2                      	4537            	1                 	159             	15,82           	08:37                                	15:40                                	                                     	04:48                                  	05:58                                  	                                       	3,21                     	2,05                     	                         	08:43                           	16:05                           	                                	06:59                            	03:07                            	                                 	3,4                       	1,0                       	                          
2                      	4528            	1                 	156             	8,05            	09:53                                	                                     	                                     	09:23                                  	                                       	                                       	4,54                     	                         	                         	09:58                           	16:56                           	                                	07:26                            	05:36                            	                                 	6,2                       	2,5                       	                          
3                      	5409            	1                 	164             	22,53           	08:55                                	15:52                                	                                     	10:52                                  	06:23                                  	                                       	11,37                    	5,97                     	                         	09:03                           	16:18                           	                                	10:40                            	06:49                            	                                 	10,6                      	6,9                       	                          
3                      	5403            	1                 	164             	25,92           	08:55                                	15:52                                	                                     	06:05                                  	04:27                                  	                                       	12,12                    	5,77                     	                         	09:02                           	16:18                           	                                	05:36                            	04:43                            	                                 	11,8                      	5,6                       	                          
3                      	4582            	1                 	163             	22,70           	08:38                                	15:40                                	                                     	09:05                                  	06:16                                  	                                       	6,46                     	3,50                     	                         	08:42                           	16:05                           	                                	08:26                            	04:59                            	                                 	5,0                       	3,1                       	                          
3                      	4551            	1                 	163             	24,88           	08:54                                	15:55                                	                                     	11:35                                  	08:21                                  	                                       	14,23                    	6,46                     	                         	08:54                           	16:18                           	                                	12:00                            	07:38                            	                                 	15,1                      	6,4                       	                          
3                      	4557            	1                 	151             	31,10           	08:54                                	15:54                                	                                     	18:26                                  	17:45                                  	                                       	12,06                    	5,78                     	                         	08:55                           	16:17                           	                                	16:10                            	13:40                            	                                 	12,7                      	6,8                       	                          
3                      	4560            	1                 	165             	48,51           	08:53                                	15:55                                	                                     	17:44                                  	09:38                                  	                                       	10,74                    	9,37                     	                         	08:55                           	16:17                           	                                	20:35                            	14:01                            	                                 	20,1                      	8,2                       	                          
3                      	4535            	1                 	163             	12,30           	08:54                                	15:53                                	                                     	08:25                                  	08:42                                  	                                       	8,69                     	4,55                     	                         	09:03                           	16:17                           	                                	10:59                            	11:57                            	                                 	9,2                       	4,1                       	                          
3                      	4525            	1                 	163             	18,94           	08:55                                	15:53                                	                                     	11:07                                  	07:08                                  	                                       	10,49                    	4,38                     	                         	09:03                           	16:18                           	                                	06:41                            	05:39                            	                                 	9,0                       	3,1                       	                          
3                      	4066            	1                 	166             	20,95           	08:54                                	15:54                                	                                     	18:52                                  	17:53                                  	                                       	7,36                     	6,46                     	                         	08:56                           	16:17                           	                                	17:52                            	11:45                            	                                 	2,0                       	11,1                      	                          
4                      	5407            	1                 	167             	22,24           	09:10                                	16:07                                	                                     	12:16                                  	07:06                                  	                                       	13,36                    	7,47                     	                         	09:22                           	16:30                           	                                	10:53                            	06:13                            	                                 	13,4                      	6,8                       	                          
