Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	2624            	2                 	140             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2662            	2                 	169             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3652            	2                 	121             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	653             	2                 	156             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2623            	1                 	122             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	116             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4448            	1                 	181             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4412            	2                 	119             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4421            	1                 	148             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4021            	2                 	126             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3579            	1                 	111             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3527            	1                 	130             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	127             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3475            	1                 	138             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3424            	1                 	135             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2581            	1                 	163             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2567            	1                 	128             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2468            	2                 	149             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2406            	2                 	124             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	5402            	1                 	145             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	144             	23,70           	08:29                                	15:23                                	                                     	07:14                                  	03:27                                  	                                       	11,48                    	4,93                     	                         	08:32                           	15:27                           	                                	07:15                            	05:30                            	                                 	8,3                       	8,2                       	                          
2                      	4586            	1                 	149             	12,32           	08:31                                	15:23                                	                                     	11:10                                  	06:52                                  	                                       	8,73                     	5,02                     	                         	08:32                           	15:27                           	                                	10:30                            	05:36                            	                                 	9,1                       	3,5                       	                          
2                      	4575            	1                 	142             	22,08           	08:29                                	15:22                                	                                     	14:00                                  	07:18                                  	                                       	14,47                    	6,39                     	                         	08:31                           	15:27                           	                                	12:54                            	08:43                            	                                 	14,6                      	6,5                       	                          
2                      	4577            	1                 	142             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4545            	1                 	141             	23,76           	08:32                                	15:22                                	                                     	10:54                                  	06:34                                  	                                       	14,53                    	5,83                     	                         	08:31                           	15:27                           	                                	10:37                            	06:28                            	                                 	13,7                      	5,5                       	                          
2                      	4536            	1                 	145             	24,00           	08:29                                	15:22                                	                                     	12:32                                  	07:15                                  	                                       	10,36                    	6,56                     	                         	08:33                           	15:28                           	                                	10:00                            	06:35                            	                                 	11,0                      	5,9                       	                          
2                      	4537            	1                 	142             	15,82           	08:30                                	15:21                                	                                     	03:51                                  	03:32                                  	                                       	2,54                     	2,40                     	                         	08:31                           	15:28                           	                                	04:20                            	03:11                            	                                 	3,5                       	1,1                       	                          
2                      	4528            	1                 	139             	8,05            	08:31                                	15:22                                	                                     	09:42                                  	08:36                                  	                                       	3,89                     	6,63                     	                         	08:32                           	15:26                           	                                	08:50                            	07:17                            	                                 	7,1                       	2,1                       	                          
3                      	5409            	1                 	147             	22,53           	08:48                                	15:36                                	                                     	09:46                                  	05:29                                  	                                       	11,84                    	5,50                     	                         	08:49                           	15:40                           	                                	08:46                            	06:31                            	                                 	9,5                       	6,8                       	                          
3                      	5403            	1                 	147             	25,92           	08:49                                	15:37                                	                                     	08:59                                  	05:19                                  	                                       	11,40                    	5,50                     	                         	08:48                           	15:40                           	                                	08:06                            	05:47                            	                                 	11,0                      	5,7                       	                          
