Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	2624            	2                 	156             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2662            	2                 	185             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3652            	2                 	137             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	653             	2                 	172             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2623            	1                 	138             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	132             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4448            	1                 	197             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4412            	2                 	135             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4421            	1                 	164             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4021            	2                 	142             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3579            	1                 	127             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3527            	1                 	146             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	143             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3475            	1                 	154             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3424            	1                 	151             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2581            	1                 	179             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2567            	1                 	144             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2468            	2                 	165             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2406            	2                 	140             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	5402            	1                 	161             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	160             	23,70           	08:43                                	16:05                                	                                     	07:15                                  	04:09                                  	                                       	11,66                    	5,47                     	                         	08:52                           	16:06                           	                                	06:24                            	04:06                            	                                 	11,6                      	5,2                       	                          
2                      	4586            	1                 	165             	12,32           	08:45                                	16:05                                	                                     	11:28                                  	06:02                                  	                                       	8,15                     	5,09                     	                         	08:51                           	16:07                           	                                	08:12                            	06:18                            	                                 	8,5                       	6,1                       	                          
2                      	4575            	1                 	158             	22,08           	08:45                                	16:04                                	                                     	11:15                                  	05:51                                  	                                       	13,36                    	5,76                     	                         	08:52                           	16:06                           	                                	11:42                            	08:12                            	                                 	16,9                      	7,0                       	                          
2                      	4577            	1                 	158             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4545            	1                 	157             	23,76           	08:45                                	16:05                                	                                     	11:21                                  	08:32                                  	                                       	14,48                    	6,92                     	                         	08:52                           	16:07                           	                                	10:59                            	06:32                            	                                 	14,3                      	6,0                       	                          
2                      	4536            	1                 	161             	24,00           	08:44                                	16:04                                	                                     	10:15                                  	07:53                                  	                                       	10,00                    	5,85                     	                         	08:49                           	16:07                           	                                	07:56                            	06:08                            	                                 	9,1                       	4,0                       	                          
2                      	4537            	1                 	158             	15,82           	08:43                                	16:05                                	                                     	06:59                                  	03:07                                  	                                       	3,38                     	0,98                     	                         	08:47                           	16:08                           	                                	04:57                            	03:51                            	                                 	2,9                       	1,8                       	                          
2                      	4528            	1                 	155             	8,05            	09:58                                	16:56                                	                                     	07:26                                  	05:36                                  	                                       	6,20                     	2,45                     	                         	10:01                           	17:08                           	                                	07:02                            	07:45                            	                                 	5,0                       	2,8                       	                          
3                      	5409            	1                 	163             	22,53           	09:03                                	16:18                                	                                     	10:40                                  	06:49                                  	                                       	10,56                    	6,85                     	                         	08:49                           	16:19                           	                                	08:58                            	06:47                            	                                 	11,5                      	6,5                       	                          
3                      	5403            	1                 	163             	25,92           	09:02                                	16:18                                	                                     	05:36                                  	04:43                                  	                                       	11,79                    	5,64                     	                         	08:49                           	16:19                           	                                	12:07                            	05:36                            	                                 	11,5                      	6,0                       	                          
3                      	4582            	1                 	162             	22,70           	08:42                                	16:05                                	                                     	08:26                                  	04:59                                  	                                       	4,95                     	3,12                     	                         	08:49                           	16:07                           	                                	07:22                            	05:55                            	                                 	6,2                       	3,1                       	                          
3                      	4551            	1                 	162             	24,88           	08:54                                	16:18                                	                                     	12:00                                  	07:38                                  	                                       	15,08                    	6,35                     	                         	09:02                           	16:20                           	                                	09:23                            	06:35                            	                                 	14,2                      	6,4                       	                          
3                      	4557            	1                 	150             	31,10           	08:55                                	16:17                                	                                     	16:10                                  	13:40                                  	                                       	12,71                    	6,79                     	                         	09:03                           	16:20                           	                                	14:21                            	12:00                            	                                 	12,6                      	6,1                       	                          
3                      	4560            	1                 	164             	48,51           	08:55                                	16:17                                	                                     	20:35                                  	14:01                                  	                                       	20,14                    	8,15                     	                         	09:02                           	16:20                           	                                	12:57                            	05:43                            	                                 	16,6                      	0,3                       	                          
3                      	4535            	1                 	162             	12,30           	09:03                                	16:17                                	                                     	10:59                                  	11:57                                  	                                       	9,17                     	4,11                     	                         	09:09                           	16:20                           	                                	09:55                            	04:56                            	                                 	9,5                       	4,1                       	                          
3                      	4525            	1                 	162             	18,94           	09:03                                	16:18                                	                                     	06:41                                  	05:39                                  	                                       	9,04                     	3,07                     	                         	09:10                           	16:21                           	                                	06:37                            	04:38                            	                                 	8,4                       	4,7                       	                          
3                      	4066            	1                 	165             	20,95           	08:56                                	16:17                                	                                     	17:52                                  	11:45                                  	                                       	2,00                     	11,07                    	                         	09:03                           	16:21                           	                                	14:42                            	11:32                            	                                 	9,1                       	7,9                       	                          
4                      	5407            	1                 	166             	22,24           	09:22                                	16:30                                	                                     	10:53                                  	06:13                                  	                                       	13,42                    	6,75                     	                         	09:10                           	16:32                           	                                	09:29                            	07:39                            	                                 	13,0                      	7,3                       	                          
4                      	4583            	1                 	168             	18,58           	09:22                                	16:34                                	                                     	07:58                                  	07:03                                  	                                       	6,82                     	5,21                     	                         	09:26                           	16:38                           	                                	09:25                            	06:35                            	                                 	8,1                       	5,6                       	                          
