Group Number        	Animal Number	Lactation Number	Days In Milk	Peak Yield	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Start Time Session 1 Yesterday	Start Time Session 2 Yesterday	Start Time Session 3 Yesterday	Duration Yesterday Session 1 (mm:ss)	Duration Yesterday Session 2 (mm:ss)	Duration Yesterday Session 3 (mm:ss)	Yield Yesterday Session 1	Yield Yesterday Session 2	Yield Yesterday Session 3
6                   	4477         	2               	100         	          	7:52 AM                      	                             	3:20 PM                      	06:21                           	                                	03:43                           	11.41                	                     	5.29                 	7:49 AM                       	                              	3:13 PM                       	06:13                               	                                    	03:34                               	11.2                     	                         	5.5                      
6                   	4465         	2               	96          	          	7:36 AM                      	                             	3:12 PM                      	08:19                           	                                	04:34                           	13.26                	                     	5.25                 	7:36 AM                       	                              	3:04 PM                       	09:37                               	                                    	05:19                               	10.9                     	                         	6.0                      
6                   	3530         	1               	79          	          	7:36 AM                      	                             	3:09 PM                      	09:41                           	                                	07:01                           	14.49                	                     	7.55                 	7:36 AM                       	                              	3:05 PM                       	18:20                               	                                    	07:38                               	13.9                     	                         	8.0                      
6                   	3458         	1               	99          	          	7:35 AM                      	                             	3:12 PM                      	10:36                           	                                	04:59                           	10.59                	                     	5.50                 	7:37 AM                       	                              	3:04 PM                       	09:08                               	                                    	04:40                               	11.3                     	                         	5.5                      
6                   	3437         	1               	100         	          	7:51 AM                      	                             	3:20 PM                      	06:25                           	                                	03:50                           	13.45                	                     	6.25                 	7:50 AM                       	                              	3:13 PM                       	06:24                               	                                    	03:25                               	13.4                     	                         	5.9                      
6                   	2560         	2               	102         	          	7:51 AM                      	                             	3:24 PM                      	08:30                           	                                	04:58                           	14.32                	                     	7.15                 	8:20 AM                       	                              	3:13 PM                       	28:29                               	                                    	04:24                               	14.6                     	                         	6.1                      
6                   	2416         	2               	83          	          	7:52 AM                      	                             	3:24 PM                      	08:04                           	                                	04:36                           	18.35                	                     	8.43                 	7:49 AM                       	                              	3:20 PM                       	08:11                               	                                    	04:52                               	19.3                     	                         	8.1                      
7                   	2710         	1               	90          	          	7:36 AM                      	                             	3:09 PM                      	06:12                           	                                	03:33                           	10.70                	                     	5.33                 	7:49 AM                       	                              	3:12 PM                       	06:32                               	                                    	03:38                               	10.9                     	                         	6.1                      
7                   	3600         	1               	100         	          	7:34 AM                      	                             	3:09 PM                      	02:16                           	                                	05:21                           	15.74                	                     	7.52                 	7:37 AM                       	                              	3:04 PM                       	07:36                               	                                    	04:54                               	14.7                     	                         	7.5                      
7                   	3644         	1               	96          	          	7:37 AM                      	                             	3:08 PM                      	07:03                           	                                	04:41                           	13.15                	                     	6.61                 	7:37 AM                       	                              	3:04 PM                       	04:42                               	                                    	04:35                               	13.5                     	                         	6.5                      
7                   	3785         	1               	93          	          	7:51 AM                      	                             	3:21 PM                      	08:20                           	                                	05:22                           	17.19                	                     	7.46                 	8:20 AM                       	                              	3:20 PM                       	06:55                               	                                    	04:06                               	16.5                     	                         	6.5                      
7                   	4453         	2               	94          	          	7:51 AM                      	                             	3:24 PM                      	08:00                           	                                	05:17                           	12.02                	                     	5.98                 	7:56 AM                       	                              	3:20 PM                       	07:44                               	                                    	04:37                               	23.1                     	                         	6.1                      
7                   	3538         	8               	100         	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
7                   	3460         	1               	97          	          	7:34 AM                      	                             	3:12 PM                      	08:50                           	                                	07:15                           	17.03                	                     	9.30                 	7:37 AM                       	                              	3:06 PM                       	07:33                               	                                    	05:43                               	16.3                     	                         	9.9                      
7                   	2483         	2               	95          	          	8:04 AM                      	                             	3:35 PM                      	10:33                           	                                	06:38                           	14.96                	                     	6.93                 	8:20 AM                       	                              	3:24 PM                       	12:13                               	                                    	07:17                               	14.0                     	                         	8.2                      
7                   	2431         	1               	101         	          	8:05 AM                      	                             	3:35 PM                      	06:57                           	                                	04:38                           	16.10                	                     	7.51                 	7:56 AM                       	                              	3:24 PM                       	06:17                               	                                    	03:40                               	27.8                     	                         	7.6                      
53                  	53           	1               	71          	          	                             	                             	                             	                                	                                	                                	599.37               	5.29                 	                     	                              	                              	                              	                                    	                                    	                                    	585.8                    	3.1                      	                         
[Group Number] < '8'	             	                	            	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
