Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
6                      	3530            	1                 	87              	                	16:43                                	                                     	                                     	06:21                                  	                                       	                                       	7,62                     	                         	                         	07:41                           	16:55                           	07:42                           	17:43                            	06:38                            	08:33                            	13,8                      	9,1                       	13,5                      
6                      	3458            	1                 	107             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	15:11                           	15:21                           	07:42                           	13:25                            	04:41                            	07:55                            	5,9                       	5,9                       	11,2                      
6                      	3437            	1                 	108             	                	16:44                                	                                     	                                     	04:08                                  	                                       	                                       	7,03                     	                         	                         	07:55                           	16:57                           	07:57                           	18:46                            	04:44                            	06:33                            	23,0                      	7,3                       	13,2                      
6                      	2560            	2                 	110             	                	16:32                                	                                     	                                     	05:20                                  	                                       	                                       	6,87                     	                         	                         	16:22                           	15:23                           	07:59                           	05:20                            	04:39                            	08:56                            	6,9                       	6,5                       	15,1                      
6                      	2416            	2                 	91              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	15:23                           	15:33                           	08:11                           	05:08                            	05:31                            	07:57                            	8,5                       	9,3                       	19,6                      
7                      	2710            	1                 	98              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	15:11                           	15:22                           	07:40                           	22:45                            	03:56                            	05:10                            	5,5                       	5,7                       	9,5                       
7                      	3600            	1                 	108             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	15:12                           	15:21                           	07:40                           	04:34                            	05:33                            	08:26                            	6,7                       	7,6                       	15,2                      
7                      	3644            	1                 	104             	                	16:44                                	                                     	                                     	05:18                                  	                                       	                                       	8,78                     	                         	                         	07:41                           	                                	07:42                           	06:29                            	                                 	06:10                            	12,8                      	                          	12,1                      
7                      	3785            	1                 	101             	                	16:45                                	                                     	                                     	06:26                                  	                                       	                                       	9,97                     	                         	                         	07:55                           	16:58                           	07:59                           	19:23                            	05:04                            	07:27                            	34,2                      	9,1                       	16,3                      
7                      	4453            	2                 	102             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	15:24                           	15:33                           	07:59                           	04:50                            	05:39                            	07:51                            	6,0                       	7,0                       	12,2                      
7                      	3538            	8                 	108             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3460            	1                 	105             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	15:13                           	15:22                           	07:42                           	13:46                            	05:45                            	08:25                            	10,3                      	10,4                      	20,4                      
7                      	2483            	2                 	103             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	15:24                           	15:34                           	08:11                           	07:00                            	08:51                            	10:57                            	6,5                       	7,8                       	14,6                      
7                      	2431            	1                 	109             	                	16:45                                	                                     	                                     	04:33                                  	                                       	                                       	9,60                     	                         	                         	07:55                           	16:58                           	07:59                           	18:52                            	05:18                            	06:46                            	29,3                      	9,9                       	14,9                      
53                     	53              	1                 	79              	                	                                     	                                     	                                     	                                       	                                       	                                       	78,91                    	0,00                     	                         	                                	                                	                                	                                 	                                 	                                 	455,7                     	335,5                     	                          
[Número do grupo] < '8'	                	                  	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
