Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
6                      	4465            	2                 	111             	                	07:52                                	15:26                                	                                     	09:40                                  	04:50                                  	                                       	14,90                    	5,89                     	                         	07:42                           	15:17                           	                                	04:25                            	05:54                            	                                 	14,0                      	6,5                       	                          
6                      	3530            	1                 	94              	                	07:41                                	15:14                                	                                     	08:33                                  	07:16                                  	                                       	12,93                    	7,65                     	                         	07:41                           	16:50                           	                                	09:48                            	06:49                            	                                 	13,4                      	9,5                       	                          
6                      	3458            	1                 	114             	                	07:39                                	15:14                                	                                     	07:58                                  	05:20                                  	                                       	10,86                    	5,85                     	                         	07:42                           	15:15                           	                                	07:43                            	04:42                            	                                 	11,9                      	5,9                       	                          
6                      	3437            	1                 	115             	20,47           	07:52                                	15:28                                	                                     	06:54                                  	04:02                                  	                                       	13,66                    	6,49                     	                         	08:01                           	16:48                           	                                	06:55                            	07:30                            	                                 	13,4                      	7,2                       	                          
6                      	2560            	2                 	117             	                	07:59                                	15:28                                	                                     	07:46                                  	04:43                                  	                                       	12,04                    	6,35                     	                         	07:54                           	15:28                           	                                	06:45                            	04:41                            	                                 	11,3                      	14,2                      	                          
6                      	2416            	2                 	98              	                	08:07                                	15:35                                	                                     	11:09                                  	05:28                                  	                                       	19,79                    	8,90                     	                         	08:07                           	15:28                           	                                	07:29                            	05:59                            	                                 	17,6                      	18,7                      	                          
7                      	2710            	1                 	105             	                	07:39                                	15:14                                	                                     	05:26                                  	03:34                                  	                                       	10,89                    	5,58                     	                         	07:42                           	15:16                           	                                	05:27                            	03:59                            	                                 	11,8                      	5,6                       	                          
7                      	3600            	1                 	115             	                	07:39                                	15:15                                	                                     	09:39                                  	05:03                                  	                                       	16,83                    	7,70                     	                         	07:41                           	15:15                           	                                	05:33                            	05:16                            	                                 	16,8                      	8,1                       	                          
7                      	3644            	1                 	111             	                	07:42                                	15:14                                	                                     	06:14                                  	04:22                                  	                                       	10,98                    	6,99                     	                         	07:40                           	16:51                           	                                	06:18                            	04:56                            	                                 	11,9                      	8,1                       	                          
7                      	3785            	1                 	108             	25,41           	07:53                                	15:29                                	                                     	07:47                                  	04:42                                  	                                       	16,85                    	9,27                     	                         	08:00                           	16:50                           	                                	07:36                            	05:48                            	                                 	16,7                      	9,7                       	                          
7                      	4453            	2                 	109             	                	07:59                                	15:27                                	                                     	07:35                                  	04:13                                  	                                       	11,63                    	5,44                     	                         	07:54                           	15:28                           	                                	06:28                            	05:02                            	                                 	11,0                      	12,6                      	                          
7                      	3538            	8                 	115             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3460            	1                 	112             	                	07:38                                	15:14                                	                                     	09:10                                  	05:43                                  	                                       	20,00                    	9,58                     	                         	07:54                           	15:15                           	                                	08:31                            	05:17                            	                                 	19,9                      	8,7                       	                          
7                      	2483            	2                 	110             	                	07:59                                	15:35                                	                                     	11:07                                  	06:43                                  	                                       	13,97                    	7,01                     	                         	08:07                           	15:16                           	                                	10:32                            	10:51                            	                                 	11,7                      	8,4                       	                          
7                      	2431            	1                 	116             	24,81           	07:53                                	15:26                                	                                     	07:42                                  	04:29                                  	                                       	15,27                    	7,52                     	                         	08:00                           	16:50                           	                                	06:33                            	06:03                            	                                 	13,8                      	9,2                       	                          
53                     	53              	1                 	86              	23,56           	                                     	                                     	                                     	                                       	                                       	                                       	581,22                   	240,69                   	                         	                                	                                	                                	                                 	                                 	                                 	591,6                     	377,3                     	                          
[Número do grupo] < '8'	                	                  	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
