Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	146             	13,67                    	18,69                    	                         	08:01                                	17:10                                	                                     	09:41                                  	07:18                                  	                                       	3,15                                      	0,00                                      	0,00                       	0,00                       	0,80                        	0,00                        	1,90                        	0,00                        	2,00                         	0,00                         	1,4                                   	1,1                                   	                           	2,5                                  	                            	3,5                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2623            	1                 	112             	14,75                    	7,84                     	                         	08:17                                	15:55                                	                                     	07:16                                  	05:45                                  	                                       	4,35                                      	3,00                                      	0,40                       	0,10                       	1,80                        	0,10                        	2,20                        	1,30                        	2,70                         	2,30                         	2,0                                   	1,3                                   	                           	3,2                                  	                            	2,6                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	130             	19,66                    	8,46                     	                         	08:22                                	15:56                                	                                     	15:59                                  	07:45                                  	                                       	3,28                                      	1,73                                      	0,10                       	0,10                       	0,00                        	0,00                        	1,50                        	0,80                        	2,50                         	1,30                         	1,2                                   	1,0                                   	                           	4,4                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,7                                     	                                     	                                        	                                          
1                      	2662            	2                 	159             	9,00                     	                         	                         	07:53                                	                                     	                                     	07:14                                  	                                       	                                       	3,27                                      	2,65                                      	0,00                       	                           	0,90                        	                            	1,90                        	                            	2,09                         	                             	1,2                                   	                                      	                           	2,3                                  	                            	                                     	                            	                             	0,0                                     	                                      	                                        	                                     	                                        	                                          
1                      	3652            	2                 	111             	13,67                    	7,05                     	                         	08:03                                	15:46                                	                                     	06:04                                  	04:06                                  	                                       	5,28                                      	3,50                                      	0,00                       	0,00                       	1,70                        	0,00                        	3,30                        	1,80                        	3,20                         	2,60                         	2,2                                   	1,7                                   	                           	3,5                                  	                            	2,9                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	106             	12,99                    	9,77                     	                         	08:01                                	17:03                                	                                     	16:42                                  	12:38                                  	                                       	1,00                                      	1,38                                      	0,00                       	0,20                       	0,00                        	0,10                        	0,60                        	0,60                        	0,70                         	1,00                         	0,7                                   	0,7                                   	                           	1,6                                  	                            	1,3                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	171             	13,52                    	6,25                     	                         	08:17                                	15:47                                	                                     	11:10                                  	06:42                                  	                                       	1,93                                      	4,58                                      	0,00                       	6,60                       	0,10                        	4,90                        	1,00                        	0,80                        	1,40                         	1,30                         	1,5                                   	0,9                                   	                           	1,7                                  	                            	7,6                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4412            	2                 	109             	10,42                    	5,45                     	                         	08:17                                	15:46                                	                                     	06:52                                  	04:03                                  	                                       	2,68                                      	5,08                                      	0,10                       	5,70                       	0,20                        	1,00                        	1,20                        	2,00                        	2,00                         	2,40                         	1,7                                   	1,3                                   	                           	2,8                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
