Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	132             	15,01                    	7,16                     	                         	07:51                                	15:14                                	                                     	08:40                                  	06:00                                  	                                       	4,45                                      	5,88                                      	0,10                       	5,30                       	1,70                        	1,40                        	2,60                        	2,20                        	2,70                         	3,10                         	1,7                                   	0,4                                   	                           	2,9                                  	                            	7,6                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	98              	14,89                    	8,06                     	                         	08:03                                	15:25                                	                                     	07:27                                  	05:20                                  	                                       	3,95                                      	3,45                                      	0,00                       	0,00                       	0,60                        	0,40                        	2,20                        	1,70                        	2,70                         	2,50                         	1,9                                   	1,5                                   	                           	3,2                                  	                            	3,0                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	2624            	2                 	116             	13,19                    	9,59                     	                         	08:11                                	15:29                                	                                     	16:43                                  	11:23                                  	                                       	1,90                                      	1,83                                      	0,00                       	0,10                       	0,20                        	0,00                        	1,10                        	0,80                        	1,30                         	1,40                         	0,7                                   	0,8                                   	                           	1,8                                  	                            	1,9                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	145             	13,37                    	6,94                     	                         	08:11                                	15:28                                	                                     	08:10                                  	04:38                                  	                                       	3,98                                      	3,53                                      	0,10                       	0,00                       	1,00                        	0,30                        	2,40                        	1,70                        	2,50                         	2,60                         	1,6                                   	1,4                                   	                           	2,6                                  	                            	3,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	97              	13,93                    	5,99                     	                         	07:51                                	15:14                                	                                     	07:04                                  	05:57                                  	                                       	4,38                                      	8,90                                      	0,00                       	6,60                       	0,90                        	7,60                        	2,70                        	6,30                        	2,80                         	2,20                         	1,9                                   	0,3                                   	                           	3,1                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	92              	16,47                    	8,05                     	                         	07:47                                	15:12                                	                                     	19:44                                  	13:27                                  	                                       	1,43                                      	4,50                                      	0,00                       	6,60                       	0,10                        	5,80                        	0,80                        	0,80                        	1,00                         	1,00                         	0,8                                   	0,5                                   	                           	1,5                                  	                            	7,6                                  	                            	                             	1,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	157             	13,18                    	6,63                     	                         	07:48                                	15:13                                	                                     	14:26                                  	06:53                                  	                                       	1,10                                      	4,58                                      	0,00                       	6,60                       	0,00                        	4,50                        	0,60                        	1,00                        	0,80                         	1,30                         	0,9                                   	0,9                                   	                           	2,0                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	95              	9,22                     	5,83                     	                         	07:48                                	15:13                                	                                     	05:15                                  	04:45                                  	                                       	4,00                                      	2,73                                      	0,00                       	0,00                       	1,40                        	0,10                        	2,30                        	1,00                        	2,50                         	2,20                         	1,7                                   	1,2                                   	                           	2,7                                  	                            	2,5                                  	                            	                             	0,0                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	4421            	1                 	124             	5,73                     	3,03                     	                         	09:36                                	16:39                                	                                     	09:58                                  	08:05                                  	                                       	2,50                                      	2,38                                      	0,10                       	0,10                       	0,50                        	0,20                        	1,30                        	1,40                        	1,70                         	1,60                         	0,5                                   	0,3                                   	                           	2,0                                  	                            	1,9                                  	                            	                             	0,0                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	4021            	2                 	102             	26,05                    	6,30                     	                         	08:19                                	15:29                                	                                     	11:17                                  	05:41                                  	                                       	0,00                                      	2,15                                      	0,00                       	0,10                       	0,00                        	0,10                        	0,00                        	0,60                        	0,00                         	1,80                         	3,6                                   	1,1                                   	                           	2,8                                  	                            	2,5                                  	                            	                             	0,0                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	3579            	1                 	87              	13,75                    	7,15                     	                         	07:48                                	15:15                                	                                     	08:26                                  	04:35                                  	                                       	2,95                                      	4,38                                      	0,00                       	6,60                       	0,60                        	1,30                        	1,60                        	1,20                        	2,00                         	1,80                         	1,6                                   	1,5                                   	                           	2,4                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3527            	1                 	106             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	3500            	2                 	103             	13,53                    	6,56                     	                         	08:03                                	15:25                                	                                     	07:11                                  	04:29                                  	                                       	4,53                                      	4,08                                      	0,10                       	0,10                       	1,40                        	1,20                        	2,50                        	2,30                        	2,90                         	2,60                         	1,8                                   	1,4                                   	                           	3,2                                  	                            	3,1                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3475            	1                 	114             	15,83                    	7,96                     	                         	07:50                                	15:27                                	                                     	07:56                                  	05:07                                  	                                       	5,02                                      	4,65                                      	0,20                       	0,20                       	2,09                        	1,20                        	2,90                        	2,60                        	3,00                         	3,00                         	1,9                                   	1,5                                   	                           	3,3                                  	                            	3,3                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
