Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	135             	16,10                    	6,79                     	                         	07:45                                	15:12                                	                                     	08:50                                  	05:48                                  	                                       	4,38                                      	0,35                                      	0,20                       	0,00                       	1,70                        	0,20                        	2,60                        	0,40                        	2,60                         	0,10                         	1,8                                   	0,9                                   	                           	2,8                                  	                            	2,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	2623            	1                 	101             	14,09                    	7,69                     	                         	08:02                                	15:27                                	                                     	06:41                                  	04:55                                  	                                       	3,82                                      	3,87                                      	0,10                       	0,10                       	0,60                        	0,80                        	2,09                        	2,09                        	2,60                         	2,60                         	2,1                                   	1,5                                   	                           	3,2                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	119             	12,39                    	10,18                    	                         	08:12                                	15:23                                	                                     	13:40                                  	10:27                                  	                                       	1,50                                      	1,90                                      	0,10                       	0,10                       	0,10                        	0,10                        	0,70                        	0,90                        	1,10                         	1,40                         	0,9                                   	0,9                                   	                           	1,6                                  	                            	1,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	148             	12,99                    	6,38                     	                         	08:13                                	15:35                                	                                     	07:22                                  	06:45                                  	                                       	4,08                                      	3,40                                      	0,20                       	0,00                       	1,30                        	0,20                        	2,40                        	1,70                        	2,50                         	2,50                         	1,7                                   	0,9                                   	                           	2,7                                  	                            	2,9                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	3652            	2                 	100             	13,17                    	5,36                     	                         	07:51                                	15:12                                	                                     	07:08                                  	03:46                                  	                                       	4,33                                      	3,70                                      	0,10                       	0,00                       	1,60                        	0,60                        	2,60                        	1,90                        	2,60                         	2,60                         	1,8                                   	1,4                                   	                           	2,8                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	95              	15,11                    	6,47                     	                         	07:52                                	15:08                                	                                     	14:51                                  	10:13                                  	                                       	1,38                                      	0,80                                      	0,10                       	0,00                       	0,00                        	0,00                        	0,30                        	0,40                        	1,20                         	0,60                         	1,0                                   	0,6                                   	                           	4,1                                  	                            	1,1                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	160             	13,28                    	6,34                     	                         	07:51                                	15:23                                	                                     	10:42                                  	07:04                                  	                                       	1,75                                      	1,75                                      	0,10                       	0,00                       	0,10                        	0,20                        	0,80                        	1,00                        	1,30                         	1,20                         	1,2                                   	0,8                                   	                           	1,8                                  	                            	1,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	98              	10,47                    	4,66                     	                         	07:52                                	15:09                                	                                     	06:57                                  	03:42                                  	                                       	3,45                                      	3,32                                      	0,10                       	0,00                       	1,10                        	0,90                        	1,90                        	2,00                        	2,20                         	2,09                         	1,5                                   	1,2                                   	                           	2,6                                  	                            	2,4                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4421            	1                 	127             	6,92                     	3,45                     	                         	09:33                                	16:34                                	                                     	10:14                                  	08:58                                  	                                       	2,55                                      	2,48                                      	0,10                       	0,00                       	0,50                        	0,70                        	1,60                        	1,40                        	1,60                         	1,60                         	0,6                                   	0,3                                   	                           	1,9                                  	                            	1,8                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	4021            	2                 	105             	15,06                    	6,29                     	                         	08:12                                	15:23                                	                                     	08:40                                  	04:58                                  	                                       	3,65                                      	2,53                                      	0,10                       	0,00                       	0,90                        	0,30                        	2,00                        	1,30                        	2,40                         	1,80                         	1,7                                   	1,2                                   	                           	2,8                                  	                            	2,1                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	3579            	1                 	90              	14,26                    	7,13                     	                         	07:42                                	15:09                                	                                     	13:02                                  	06:33                                  	                                       	0,00                                      	2,10                                      	0,00                       	0,00                       	0,00                        	0,20                        	0,00                        	1,10                        	0,00                         	1,50                         	1,0                                   	1,0                                   	                           	2,5                                  	                            	1,9                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	3527            	1                 	109             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	3500            	2                 	106             	13,48                    	6,84                     	                         	08:02                                	15:27                                	                                     	07:13                                  	04:17                                  	                                       	4,63                                      	4,50                                      	0,30                       	0,10                       	1,80                        	1,50                        	2,60                        	2,60                        	2,80                         	2,80                         	1,8                                   	1,5                                   	                           	3,0                                  	                            	2,9                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3475            	1                 	117             	16,53                    	7,97                     	                         	07:46                                	15:11                                	                                     	10:54                                  	05:04                                  	                                       	4,98                                      	4,35                                      	0,30                       	0,30                       	1,80                        	1,70                        	2,90                        	2,50                        	3,00                         	2,60                         	1,5                                   	1,5                                   	                           	3,3                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3424            	1                 	114             	10,47                    	5,19                     	                         	08:11                                	15:26                                	                                     	14:17                                  	08:55                                  	                                       	1,48                                      	0,93                                      	0,10                       	0,10                       	0,00                        	0,00                        	0,50                        	0,40                        	1,20                         	0,70                         	1,1                                   	0,5                                   	                           	4,0                                  	                            	1,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2581            	1                 	142             	17,41                    	6,79                     	                         	08:02                                	15:09                                	                                     	09:05                                  	04:38                                  	                                       	3,90                                      	3,34                                      	0,00                       	0,00                       	0,80                        	1,00                        	2,20                        	2,00                        	2,60                         	2,09                         	1,9                                   	1,4                                   	                           	2,9                                  	                            	2,4                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2567            	1                 	107             	14,99                    	7,93                     	                         	07:47                                	15:12                                	                                     	12:19                                  	05:02                                  	                                       	5,10                                      	3,48                                      	0,20                       	0,00                       	1,80                        	0,50                        	2,80                        	1,90                        	3,20                         	2,40                         	0,8                                   	1,5                                   	                           	3,5                                  	                            	2,8                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2468            	2                 	128             	13,61                    	6,15                     	                         	08:02                                	15:27                                	                                     	06:36                                  	03:23                                  	                                       	5,20                                      	4,68                                      	0,20                       	0,30                       	1,60                        	1,80                        	2,90                        	2,70                        	3,30                         	2,80                         	2,0                                   	1,8                                   	                           	3,7                                  	                            	3,2                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2406            	2                 	103             	11,41                    	5,98                     	                         	08:12                                	15:24                                	                                     	10:06                                  	05:55                                  	                                       	1,85                                      	1,98                                      	0,00                       	0,10                       	0,20                        	0,20                        	1,00                        	1,00                        	1,30                         	1,40                         	1,1                                   	1,0                                   	                           	1,7                                  	                            	1,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
