Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	143             	14,33                    	                         	                         	07:56                                	                                     	                                     	09:31                                  	                                       	                                       	4,33                                      	3,90                                      	0,10                       	                           	1,80                        	                            	2,50                        	                            	2,60                         	                             	1,5                                   	                                      	                           	3,1                                  	                            	                                     	                            	                             	0,2                                     	                                      	                                        	                                     	                                        	                                          
1                      	2623            	1                 	109             	15,48                    	7,46                     	                         	08:15                                	15:44                                	                                     	08:08                                  	04:26                                  	                                       	3,48                                      	6,00                                      	0,10                       	6,60                       	0,20                        	2,00                        	1,80                        	2,30                        	2,50                         	2,70                         	1,9                                   	1,6                                   	                           	3,1                                  	                            	7,6                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	127             	14,46                    	9,42                     	                         	08:30                                	15:54                                	                                     	13:50                                  	09:05                                  	                                       	1,73                                      	1,45                                      	0,20                       	0,00                       	0,10                        	0,00                        	0,90                        	0,50                        	1,20                         	1,20                         	1,0                                   	1,0                                   	                           	1,8                                  	                            	1,6                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	156             	7,48                     	5,92                     	                         	07:50                                	17:22                                	                                     	05:46                                  	04:16                                  	                                       	3,27                                      	3,35                                      	0,00                       	0,10                       	0,70                        	0,70                        	2,00                        	1,30                        	2,09                         	2,50                         	1,2                                   	1,3                                   	                           	2,2                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	108             	13,94                    	6,47                     	                         	07:56                                	15:43                                	                                     	06:48                                  	04:19                                  	                                       	4,05                                      	8,35                                      	0,00                       	6,60                       	1,40                        	7,60                        	2,40                        	4,40                        	2,50                         	2,60                         	2,0                                   	1,4                                   	                           	2,8                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	103             	11,37                    	8,48                     	                         	07:55                                	17:05                                	                                     	05:32                                  	13:07                                  	                                       	3,20                                      	0,75                                      	6,60                       	0,00                       	2,20                        	0,00                        	0,60                        	0,30                        	0,70                         	0,60                         	2,0                                   	0,6                                   	                           	7,6                                  	                            	1,3                                  	                            	                             	0,5                                     	                                      	0,6                                     	                                     	                                        	                                          
1                      	4448            	1                 	168             	13,99                    	6,43                     	                         	07:56                                	15:43                                	                                     	11:01                                  	05:42                                  	                                       	4,20                                      	4,68                                      	6,60                       	6,60                       	1,80                        	4,90                        	1,20                        	1,00                        	1,50                         	1,30                         	1,2                                   	1,1                                   	                           	7,6                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	1,0                                     	                                     	                                        	                                          
1                      	4412            	2                 	106             	10,88                    	4,99                     	                         	08:11                                	15:43                                	                                     	07:04                                  	06:18                                  	                                       	3,62                                      	5,03                                      	0,10                       	5,40                       	1,00                        	1,70                        	2,09                        	1,90                        	2,30                         	2,30                         	1,5                                   	0,4                                   	                           	2,8                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4421            	1                 	135             	7,54                     	4,19                     	                         	08:15                                	15:54                                	                                     	06:26                                  	08:43                                  	                                       	2,58                                      	2,45                                      	0,10                       	0,10                       	0,40                        	0,30                        	1,50                        	1,50                        	1,70                         	1,60                         	1,1                                   	0,4                                   	                           	1,9                                  	                            	1,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4021            	2                 	113             	14,44                    	17,78                    	                         	08:11                                	17:12                                	                                     	09:17                                  	06:37                                  	                                       	2,82                                      	0,00                                      	0,10                       	0,00                       	0,20                        	0,00                        	1,30                        	0,00                        	2,09                         	0,00                         	1,5                                   	0,9                                   	                           	2,7                                  	                            	3,2                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	3579            	1                 	98              	13,22                    	6,80                     	                         	07:56                                	15:42                                	                                     	09:45                                  	06:33                                  	                                       	2,63                                      	4,08                                      	0,00                       	5,70                       	0,50                        	1,00                        	1,40                        	1,40                        	1,80                         	1,70                         	1,3                                   	0,6                                   	                           	2,5                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	3527            	1                 	117             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	3500            	2                 	114             	15,46                    	6,82                     	                         	08:01                                	15:54                                	                                     	11:12                                  	04:42                                  	                                       	5,73                                      	3,90                                      	2,50                       	0,10                       	2,80                        	0,30                        	3,00                        	2,20                        	2,90                         	2,70                         	0,6                                   	1,4                                   	                           	3,2                                  	                            	2,9                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3475            	1                 	125             	15,67                    	7,24                     	                         	07:56                                	15:42                                	                                     	08:07                                  	06:34                                  	                                       	4,45                                      	4,30                                      	0,10                       	0,50                       	1,50                        	0,90                        	2,50                        	2,50                        	2,80                         	2,70                         	1,9                                   	0,5                                   	                           	3,2                                  	                            	7,6                                  	                            	                             	1,4                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	3424            	1                 	122             	9,48                     	6,41                     	                         	08:11                                	17:05                                	                                     	12:23                                  	13:07                                  	                                       	1,08                                      	0,90                                      	0,00                       	0,10                       	0,10                        	0,10                        	0,50                        	0,50                        	0,80                         	0,60                         	0,7                                   	0,4                                   	                           	1,1                                  	                            	1,0                                  	                            	                             	0,5                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2581            	1                 	150             	17,73                    	7,55                     	                         	08:11                                	15:43                                	                                     	09:21                                  	04:07                                  	                                       	3,38                                      	7,20                                      	0,10                       	6,60                       	0,80                        	7,60                        	1,70                        	3,70                        	2,30                         	1,80                         	1,8                                   	1,8                                   	                           	2,9                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2567            	1                 	115             	13,65                    	9,49                     	                         	07:55                                	17:05                                	                                     	05:10                                  	04:17                                  	                                       	5,15                                      	5,68                                      	0,00                       	0,40                       	1,20                        	2,50                        	2,90                        	3,10                        	3,40                         	3,40                         	2,6                                   	2,2                                   	                           	3,7                                  	                            	3,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2468            	2                 	136             	15,10                    	6,21                     	                         	08:30                                	15:54                                	                                     	08:16                                  	04:46                                  	                                       	4,33                                      	2,48                                      	0,00                       	0,10                       	1,10                        	0,20                        	2,30                        	0,20                        	2,90                         	2,30                         	1,8                                   	1,3                                   	                           	3,4                                  	                            	3,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2406            	2                 	111             	11,07                    	5,30                     	                         	08:15                                	15:44                                	                                     	09:17                                  	05:05                                  	                                       	1,85                                      	1,83                                      	0,00                       	0,50                       	0,20                        	0,00                        	1,00                        	0,80                        	1,30                         	1,30                         	1,1                                   	1,0                                   	                           	1,7                                  	                            	7,6                                  	                            	                             	0,3                                     	                                      	0,4                                     	                                     	                                        	                                          
2                      	4586            	1                 	136             	7,62                     	4,97                     	                         	08:31                                	15:57                                	                                     	10:13                                  	06:17                                  	                                       	1,15                                      	1,45                                      	0,10                       	0,00                       	0,10                        	0,20                        	0,60                        	0,80                        	0,80                         	1,00                         	0,7                                   	0,7                                   	                           	1,3                                  	                            	1,4                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
2                      	5402            	1                 	132             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4577            	1                 	129             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4585            	1                 	131             	10,76                    	6,18                     	                         	08:31                                	15:57                                	                                     	06:17                                  	04:53                                  	                                       	3,30                                      	2,78                                      	0,00                       	0,00                       	0,60                        	0,10                        	1,70                        	1,10                        	2,30                         	2,20                         	1,7                                   	1,2                                   	                           	2,7                                  	                            	2,4                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4575            	1                 	129             	13,11                    	6,61                     	                         	08:32                                	15:57                                	                                     	10:22                                  	07:13                                  	                                       	2,20                                      	1,60                                      	0,10                       	0,00                       	0,30                        	0,00                        	1,20                        	0,60                        	1,50                         	1,30                         	1,2                                   	0,9                                   	                           	1,8                                  	                            	1,7                                  	                            	                             	0,5                                     	                                      	0,4                                     	                                     	                                        	                                          
2                      	4545            	1                 	128             	13,91                    	6,44                     	                         	08:46                                	16:09                                	                                     	11:55                                  	08:32                                  	                                       	3,47                                      	0,98                                      	0,10                       	0,10                       	1,40                        	0,00                        	2,00                        	0,10                        	2,09                         	0,90                         	1,1                                   	0,7                                   	                           	2,6                                  	                            	2,1                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4528            	1                 	126             	4,66                     	2,23                     	                         	08:46                                	16:09                                	                                     	06:50                                  	04:40                                  	                                       	1,33                                      	1,08                                      	0,20                       	0,10                       	0,30                        	0,00                        	0,80                        	0,50                        	0,80                         	0,80                         	0,6                                   	0,4                                   	                           	1,1                                  	                            	1,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4536            	1                 	132             	10,40                    	6,13                     	                         	08:46                                	16:09                                	                                     	08:55                                  	07:36                                  	                                       	2,70                                      	1,20                                      	0,10                       	0,00                       	0,50                        	0,00                        	1,50                        	0,20                        	1,80                         	1,10                         	1,1                                   	0,8                                   	                           	2,0                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
