Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	148             	14,59                    	18,69                    	                         	07:54                                	17:04                                	                                     	06:54                                  	05:00                                  	                                       	4,80                                      	0,00                                      	0,00                       	0,00                       	0,80                        	0,00                        	2,80                        	0,00                        	3,20                         	0,00                         	2,1                                   	2,2                                   	                           	3,5                                  	                            	3,5                                  	                            	                             	0,2                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2623            	1                 	114             	15,74                    	8,02                     	                         	08:27                                	15:38                                	                                     	07:29                                  	06:20                                  	                                       	4,05                                      	2,38                                      	0,10                       	5,70                       	0,70                        	1,60                        	2,30                        	1,10                        	2,70                         	0,00                         	2,1                                   	1,2                                   	                           	3,1                                  	                            	7,6                                  	                            	                             	0,4                                     	                                      	1,7                                     	                                     	                                        	                                          
1                      	2624            	2                 	132             	9,13                     	8,79                     	                         	08:15                                	15:51                                	                                     	09:59                                  	09:08                                  	                                       	1,30                                      	1,63                                      	0,00                       	0,10                       	0,00                        	0,00                        	0,60                        	0,60                        	1,00                         	1,30                         	0,9                                   	0,9                                   	                           	1,6                                  	                            	1,6                                  	                            	                             	0,1                                     	                                      	0,3                                     	                                     	                                        	                                          
1                      	2662            	2                 	161             	11,50                    	7,62                     	                         	07:48                                	17:22                                	                                     	07:49                                  	04:53                                  	                                       	4,35                                      	3,30                                      	0,00                       	0,10                       	1,20                        	0,30                        	2,70                        	1,40                        	2,70                         	2,50                         	1,4                                   	1,5                                   	                           	3,1                                  	                            	2,7                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	3652            	2                 	113             	14,78                    	6,63                     	                         	07:56                                	15:38                                	                                     	06:44                                  	04:01                                  	                                       	4,33                                      	7,00                                      	0,00                       	6,60                       	0,50                        	5,80                        	2,60                        	2,20                        	2,90                         	2,80                         	2,1                                   	1,6                                   	                           	3,2                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	108             	12,67                    	8,89                     	                         	07:54                                	17:03                                	                                     	05:41                                  	16:32                                  	                                       	1,00                                      	0,83                                      	0,00                       	0,10                       	0,00                        	0,00                        	0,60                        	0,40                        	0,70                         	0,60                         	2,2                                   	0,5                                   	                           	1,3                                  	                            	1,4                                  	                            	                             	0,8                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4448            	1                 	173             	14,30                    	6,58                     	                         	07:56                                	15:38                                	                                     	11:16                                  	05:46                                  	                                       	2,18                                      	4,53                                      	0,00                       	6,60                       	0,30                        	2,90                        	1,20                        	1,30                        	1,50                         	1,50                         	1,2                                   	1,1                                   	                           	2,2                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	111             	9,63                     	5,20                     	                         	07:57                                	15:36                                	                                     	06:08                                  	07:38                                  	                                       	3,53                                      	4,89                                      	0,00                       	5,70                       	0,90                        	1,50                        	2,00                        	2,00                        	2,30                         	2,09                         	1,5                                   	0,6                                   	                           	2,7                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4421            	1                 	140             	7,88                     	4,37                     	                         	08:11                                	15:50                                	                                     	09:23                                  	09:53                                  	                                       	2,93                                      	2,35                                      	0,20                       	0,10                       	0,50                        	0,50                        	1,70                        	1,40                        	1,90                         	1,50                         	0,8                                   	0,4                                   	                           	2,2                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	4021            	2                 	118             	14,59                    	8,68                     	                         	08:15                                	17:04                                	                                     	07:41                                  	05:34                                  	                                       	3,70                                      	2,89                                      	0,10                       	0,20                       	0,90                        	0,20                        	1,90                        	1,40                        	2,50                         	2,09                         	1,8                                   	1,5                                   	                           	3,0                                  	                            	2,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3579            	1                 	103             	12,97                    	6,64                     	                         	08:11                                	15:37                                	                                     	07:53                                  	06:09                                  	                                       	2,95                                      	3,63                                      	0,00                       	6,20                       	0,40                        	0,50                        	1,70                        	0,50                        	2,00                         	1,70                         	1,6                                   	1,0                                   	                           	2,5                                  	                            	7,6                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3527            	1                 	122             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
