Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	128             	18,19                    	8,54                     	                         	07:55                                	15:20                                	                                     	09:40                                  	06:20                                  	                                       	3,09                                      	3,80                                      	0,00                       	0,00                       	0,40                        	0,60                        	1,80                        	2,09                        	2,09                         	2,60                         	1,8                                   	1,3                                   	                           	6,3                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	94              	12,94                    	7,95                     	                         	08:07                                	15:38                                	                                     	06:22                                  	05:29                                  	                                       	4,18                                      	4,07                                      	0,10                       	0,20                       	0,80                        	1,50                        	2,30                        	2,09                        	2,80                         	2,60                         	2,0                                   	1,4                                   	                           	3,1                                  	                            	2,9                                  	                            	                             	0,4                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	112             	13,22                    	9,87                     	                         	08:19                                	15:32                                	                                     	13:20                                  	09:45                                  	                                       	1,53                                      	1,65                                      	0,00                       	0,10                       	0,10                        	0,10                        	0,80                        	0,80                        	1,10                         	1,20                         	0,9                                   	1,0                                   	                           	2,2                                  	                            	1,7                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	141             	0,49                     	6,81                     	                         	09:42                                	16:52                                	                                     	08:38                                  	05:45                                  	                                       	3,55                                      	2,68                                      	0,30                       	0,10                       	1,50                        	0,40                        	1,80                        	1,30                        	2,20                         	1,90                         	                                      	1,1                                   	                           	0,2                                  	                            	2,2                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	3652            	2                 	93              	12,58                    	5,96                     	                         	07:55                                	15:19                                	                                     	06:11                                  	04:42                                  	                                       	4,40                                      	2,24                                      	0,00                       	0,00                       	1,20                        	0,00                        	2,80                        	0,30                        	2,70                         	2,09                         	2,0                                   	1,2                                   	                           	3,1                                  	                            	2,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	88              	15,09                    	8,74                     	                         	07:54                                	15:18                                	                                     	20:58                                  	14:43                                  	                                       	0,75                                      	0,65                                      	0,00                       	0,00                       	0,00                        	0,00                        	0,50                        	0,30                        	0,50                         	0,50                         	0,7                                   	0,5                                   	                           	1,7                                  	                            	1,7                                  	                            	                             	1,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	153             	13,42                    	6,39                     	                         	07:54                                	15:17                                	                                     	11:48                                  	06:58                                  	                                       	1,58                                      	1,78                                      	0,00                       	0,00                       	0,10                        	0,10                        	0,90                        	0,90                        	1,10                         	1,30                         	1,1                                   	0,9                                   	                           	1,7                                  	                            	1,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	91              	9,72                     	4,98                     	                         	07:55                                	15:17                                	                                     	06:19                                  	03:45                                  	                                       	3,90                                      	3,65                                      	0,00                       	0,00                       	1,00                        	0,80                        	2,30                        	2,30                        	2,50                         	2,30                         	1,5                                   	1,3                                   	                           	2,6                                  	                            	2,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
