Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	133             	15,31                    	8,82                     	                         	08:01                                	15:23                                	                                     	06:48                                  	05:31                                  	                                       	4,73                                      	5,33                                      	0,20                       	5,30                       	1,70                        	0,80                        	2,50                        	1,40                        	3,00                         	3,10                         	2,2                                   	1,5                                   	                           	3,5                                  	                            	7,6                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	99              	15,04                    	7,40                     	                         	08:02                                	15:38                                	                                     	07:22                                  	05:08                                  	                                       	3,83                                      	3,63                                      	0,10                       	0,00                       	0,80                        	0,30                        	2,00                        	1,70                        	2,60                         	2,70                         	2,0                                   	1,4                                   	                           	3,2                                  	                            	3,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	117             	16,09                    	9,69                     	                         	08:05                                	15:39                                	                                     	17:01                                  	10:56                                  	                                       	2,13                                      	1,65                                      	0,10                       	0,00                       	0,20                        	0,00                        	1,10                        	0,90                        	1,50                         	1,20                         	1,3                                   	0,8                                   	                           	2,0                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	146             	13,81                    	6,94                     	                         	08:01                                	15:38                                	                                     	09:06                                  	04:58                                  	                                       	3,80                                      	2,98                                      	0,20                       	0,10                       	1,00                        	0,20                        	2,20                        	1,00                        	2,40                         	2,40                         	1,5                                   	1,4                                   	                           	2,7                                  	                            	3,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	98              	12,31                    	6,05                     	                         	07:49                                	15:22                                	                                     	05:44                                  	13:00                                  	                                       	4,80                                      	4,05                                      	0,10                       	0,10                       	1,70                        	0,10                        	2,90                        	2,20                        	2,90                         	2,90                         	2,1                                   	0,4                                   	                           	3,2                                  	                            	3,1                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	93              	10,56                    	5,66                     	                         	07:45                                	15:20                                	                                     	17:11                                  	11:15                                  	                                       	3,55                                      	3,98                                      	6,60                       	6,60                       	3,00                        	4,90                        	0,70                        	0,60                        	0,80                         	0,80                         	0,6                                   	0,7                                   	                           	7,6                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	4448            	1                 	158             	13,59                    	6,29                     	                         	07:46                                	15:21                                	                                     	10:39                                  	12:10                                  	                                       	1,85                                      	1,50                                      	0,00                       	0,00                       	0,20                        	0,00                        	1,00                        	0,60                        	1,30                         	1,20                         	1,2                                   	0,5                                   	                           	1,9                                  	                            	1,4                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	96              	10,79                    	5,05                     	                         	07:48                                	15:23                                	                                     	06:53                                  	03:56                                  	                                       	3,13                                      	3,80                                      	0,00                       	1,40                       	0,10                        	0,60                        	1,60                        	2,00                        	2,30                         	2,30                         	1,5                                   	1,2                                   	                           	2,6                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
