Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	151             	14,08                    	8,63                     	                         	08:01                                	17:12                                	                                     	08:57                                  	05:05                                  	                                       	3,98                                      	3,73                                      	0,00                       	0,00                       	1,30                        	0,10                        	2,30                        	1,60                        	2,50                         	2,90                         	1,5                                   	2,2                                   	                           	2,8                                  	                            	2,9                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	2623            	1                 	117             	13,93                    	8,05                     	                         	08:17                                	16:06                                	                                     	07:11                                  	04:37                                  	                                       	3,80                                      	5,98                                      	0,10                       	5,70                       	0,50                        	1,60                        	1,90                        	2,50                        	2,70                         	2,90                         	1,9                                   	1,7                                   	                           	3,2                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	135             	13,19                    	8,40                     	                         	08:21                                	16:20                                	                                     	13:54                                  	10:11                                  	                                       	1,45                                      	1,58                                      	0,00                       	0,10                       	0,00                        	0,00                        	0,70                        	0,70                        	1,10                         	1,20                         	0,9                                   	0,8                                   	                           	1,7                                  	                            	1,6                                  	                            	                             	1,7                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	164             	12,54                    	                         	                         	07:54                                	                                     	                                     	08:04                                  	                                       	                                       	4,48                                      	3,33                                      	0,20                       	                           	1,50                        	                            	2,50                        	                            	2,80                         	                             	1,5                                   	                                      	                           	3,0                                  	                            	                                     	                            	                             	0,1                                     	                                      	                                        	                                     	                                        	                                          
1                      	3652            	2                 	116             	14,70                    	7,33                     	                         	08:17                                	16:06                                	                                     	06:18                                  	03:38                                  	                                       	4,70                                      	6,43                                      	0,20                       	5,10                       	1,80                        	2,80                        	2,80                        	2,90                        	2,80                         	3,00                         	2,3                                   	2,0                                   	                           	3,2                                  	                            	7,6                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	111             	13,00                    	9,72                     	                         	08:00                                	17:12                                	                                     	17:58                                  	13:55                                  	                                       	0,90                                      	0,78                                      	0,00                       	0,10                       	0,00                        	0,00                        	0,60                        	0,30                        	0,60                         	0,60                         	0,7                                   	0,6                                   	                           	1,6                                  	                            	1,1                                  	                            	                             	1,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4448            	1                 	176             	13,61                    	6,91                     	                         	08:03                                	16:04                                	                                     	10:12                                  	07:05                                  	                                       	1,78                                      	1,85                                      	0,00                       	0,00                       	0,10                        	0,20                        	0,90                        	1,00                        	1,30                         	1,30                         	1,3                                   	0,9                                   	                           	2,0                                  	                            	1,6                                  	                            	                             	0,4                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4412            	2                 	114             	10,50                    	5,73                     	                         	08:03                                	16:04                                	                                     	06:11                                  	04:02                                  	                                       	3,78                                      	3,45                                      	0,00                       	0,00                       	0,70                        	0,60                        	2,20                        	2,00                        	2,50                         	2,30                         	1,6                                   	1,4                                   	                           	2,9                                  	                            	2,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
