Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	139             	15,14                    	7,34                     	                         	08:11                                	15:27                                	                                     	07:58                                  	04:07                                  	                                       	4,53                                      	4,15                                      	0,00                       	0,10                       	1,10                        	0,90                        	2,70                        	2,40                        	2,90                         	2,70                         	1,9                                   	1,7                                   	                           	3,3                                  	                            	3,0                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2623            	1                 	105             	14,87                    	7,31                     	                         	08:26                                	15:43                                	                                     	07:54                                  	05:03                                  	                                       	3,75                                      	4,20                                      	0,10                       	0,00                       	0,70                        	0,80                        	2,09                        	2,40                        	2,50                         	2,80                         	1,8                                   	1,4                                   	                           	2,9                                  	                            	3,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	123             	15,33                    	9,62                     	                         	08:25                                	15:38                                	                                     	17:08                                  	08:18                                  	                                       	1,80                                      	1,88                                      	0,10                       	0,10                       	0,10                        	0,00                        	0,90                        	0,90                        	1,30                         	1,40                         	0,8                                   	1,1                                   	                           	1,8                                  	                            	1,9                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	152             	13,30                    	6,31                     	                         	08:35                                	15:42                                	                                     	07:51                                  	04:30                                  	                                       	4,10                                      	3,45                                      	0,20                       	0,00                       	1,60                        	0,20                        	2,30                        	2,00                        	2,50                         	2,40                         	1,6                                   	1,4                                   	                           	2,7                                  	                            	2,8                                  	                            	                             	0,6                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	104             	14,05                    	5,46                     	                         	08:10                                	15:27                                	                                     	05:46                                  	03:48                                  	                                       	5,35                                      	3,41                                      	0,00                       	0,10                       	1,60                        	1,00                        	3,30                        	2,09                        	3,30                         	2,09                         	2,4                                   	1,4                                   	                           	3,5                                  	                            	2,3                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	99              	12,16                    	6,93                     	                         	08:10                                	15:27                                	                                     	22:01                                  	12:00                                  	                                       	0,65                                      	0,03                                      	0,00                       	0,10                       	0,00                        	0,00                        	0,30                        	0,00                        	0,50                         	0,00                         	0,6                                   	0,5                                   	                           	1,4                                  	                            	1,3                                  	                            	                             	0,6                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	4448            	1                 	164             	13,09                    	8,01                     	                         	08:10                                	15:27                                	                                     	13:03                                  	06:47                                  	                                       	1,30                                      	1,83                                      	0,00                       	0,10                       	0,20                        	0,00                        	0,70                        	0,80                        	0,90                         	1,40                         	1,0                                   	1,2                                   	                           	1,4                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	102             	11,25                    	4,96                     	                         	08:11                                	15:30                                	                                     	07:19                                  	04:02                                  	                                       	2,94                                      	3,53                                      	0,00                       	0,10                       	0,20                        	0,80                        	1,60                        	2,00                        	2,09                         	2,30                         	1,5                                   	1,2                                   	                           	2,6                                  	                            	2,5                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4421            	1                 	131             	7,91                     	                         	                         	10:06                                	                                     	                                     	08:53                                  	                                       	                                       	2,95                                      	2,63                                      	0,00                       	                           	0,60                        	                            	1,80                        	                            	1,90                         	                             	0,8                                   	                                      	                           	2,3                                  	                            	                                     	                            	                             	0,2                                     	                                      	                                        	                                     	                                        	                                          
1                      	4021            	2                 	109             	14,26                    	6,09                     	                         	08:35                                	15:37                                	                                     	08:45                                  	04:47                                  	                                       	3,28                                      	2,43                                      	0,00                       	0,10                       	0,70                        	0,00                        	1,80                        	1,00                        	2,20                         	1,90                         	1,6                                   	1,2                                   	                           	2,7                                  	                            	2,2                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
