Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	152             	13,55                    	10,94                    	                         	08:06                                	17:13                                	                                     	07:22                                  	05:41                                  	                                       	4,55                                      	4,37                                      	0,20                       	0,00                       	1,40                        	0,50                        	2,30                        	2,09                        	3,00                         	3,20                         	1,8                                   	1,9                                   	                           	3,5                                  	                            	3,5                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	2623            	1                 	118             	14,38                    	8,56                     	                         	08:06                                	16:07                                	                                     	07:57                                  	05:02                                  	                                       	4,45                                      	4,88                                      	0,20                       	0,10                       	1,60                        	1,40                        	2,80                        	2,60                        	2,60                         	3,20                         	1,8                                   	1,7                                   	                           	3,2                                  	                            	3,5                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	136             	13,67                    	5,86                     	                         	08:15                                	16:24                                	                                     	12:13                                  	10:25                                  	                                       	1,68                                      	1,50                                      	0,10                       	0,00                       	0,00                        	0,00                        	0,70                        	0,60                        	1,30                         	1,20                         	1,1                                   	0,5                                   	                           	1,8                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	165             	13,69                    	                         	                         	09:20                                	                                     	                                     	07:39                                  	                                       	                                       	5,03                                      	3,58                                      	0,30                       	                           	2,40                        	                            	2,90                        	                            	2,90                         	                             	1,7                                   	                                      	                           	3,1                                  	                            	                                     	                            	                             	0,5                                     	                                      	                                        	                                     	                                        	                                          
1                      	3652            	2                 	117             	14,95                    	8,00                     	                         	07:53                                	16:25                                	                                     	06:21                                  	03:54                                  	                                       	4,97                                      	4,98                                      	0,20                       	0,20                       	2,09                        	1,70                        	2,80                        	2,60                        	3,00                         	3,20                         	2,3                                   	2,0                                   	                           	3,4                                  	                            	3,5                                  	                            	                             	0,2                                     	                                      	0,3                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	112             	12,94                    	8,40                     	                         	07:50                                	16:14                                	                                     	21:08                                  	12:17                                  	                                       	0,95                                      	0,85                                      	0,00                       	0,00                       	0,00                        	0,00                        	0,50                        	0,50                        	0,70                         	0,60                         	0,7                                   	0,6                                   	                           	1,6                                  	                            	1,4                                  	                            	                             	0,1                                     	                                      	0,3                                     	                                     	                                        	                                          
1                      	4448            	1                 	177             	11,90                    	6,92                     	                         	07:52                                	16:07                                	                                     	09:32                                  	06:01                                  	                                       	2,10                                      	2,28                                      	0,00                       	0,00                       	0,40                        	0,30                        	1,20                        	1,20                        	1,40                         	1,60                         	1,2                                   	1,1                                   	                           	1,9                                  	                            	1,9                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	115             	10,09                    	6,31                     	                         	07:52                                	17:13                                	                                     	05:59                                  	04:45                                  	                                       	3,67                                      	3,29                                      	0,00                       	0,10                       	0,90                        	0,90                        	2,09                        	1,90                        	2,40                         	2,09                         	1,6                                   	1,3                                   	                           	2,8                                  	                            	2,5                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
