Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	150             	14,32                    	8,63                     	                         	07:56                                	17:07                                	                                     	08:41                                  	05:01                                  	                                       	3,70                                      	3,28                                      	0,00                       	0,10                       	1,00                        	0,00                        	2,09                        	1,50                        	2,40                         	2,50                         	1,6                                   	1,7                                   	                           	2,7                                  	                            	2,9                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	116             	14,62                    	7,43                     	                         	08:14                                	16:06                                	                                     	06:43                                  	09:45                                  	                                       	4,75                                      	4,05                                      	0,30                       	6,20                       	1,90                        	1,20                        	2,60                        	2,00                        	2,90                         	1,20                         	2,1                                   	0,4                                   	                           	3,4                                  	                            	7,6                                  	                            	                             	0,2                                     	                                      	1,9                                     	                                     	                                        	                                          
1                      	2624            	2                 	134             	13,51                    	7,17                     	                         	08:18                                	16:16                                	                                     	12:38                                  	08:35                                  	                                       	1,88                                      	1,60                                      	0,00                       	0,00                       	0,10                        	0,00                        	0,90                        	0,60                        	1,40                         	1,30                         	1,0                                   	0,8                                   	                           	1,8                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	163             	12,33                    	8,06                     	                         	07:49                                	17:24                                	                                     	07:45                                  	05:24                                  	                                       	4,10                                      	3,33                                      	0,00                       	0,00                       	1,00                        	0,30                        	2,30                        	1,30                        	2,70                         	2,60                         	1,5                                   	1,4                                   	                           	2,9                                  	                            	2,9                                  	                            	                             	0,0                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	3652            	2                 	115             	14,41                    	6,51                     	                         	08:13                                	16:05                                	                                     	06:38                                  	04:27                                  	                                       	4,85                                      	8,10                                      	0,10                       	6,60                       	1,90                        	7,60                        	2,90                        	4,30                        	2,90                         	2,40                         	2,1                                   	1,4                                   	                           	3,2                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	110             	14,27                    	10,12                    	                         	07:54                                	17:07                                	                                     	20:20                                  	14:57                                  	                                       	1,43                                      	0,80                                      	0,00                       	0,00                       	0,10                        	0,00                        	0,80                        	0,40                        	1,00                         	0,60                         	0,9                                   	0,6                                   	                           	1,6                                  	                            	1,6                                  	                            	                             	0,4                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	175             	13,08                    	7,06                     	                         	07:58                                	16:05                                	                                     	10:32                                  	05:45                                  	                                       	2,13                                      	4,00                                      	0,00                       	6,60                       	0,30                        	1,80                        	1,10                        	1,20                        	1,50                         	1,30                         	1,2                                   	1,1                                   	                           	1,9                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,4                                     	                                     	                                        	                                          
1                      	4412            	2                 	113             	9,19                     	5,77                     	                         	07:58                                	16:05                                	                                     	05:35                                  	04:12                                  	                                       	3,95                                      	4,95                                      	0,00                       	6,20                       	0,80                        	0,60                        	2,30                        	1,70                        	2,60                         	2,40                         	1,6                                   	1,3                                   	                           	2,9                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
