Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	126             	15,84                    	7,88                     	                         	07:47                                	15:26                                	                                     	08:04                                  	05:08                                  	                                       	7,05                                      	4,70                                      	5,80                       	0,00                       	2,40                        	1,00                        	3,20                        	2,70                        	3,40                         	3,10                         	1,9                                   	2,0                                   	                           	7,6                                  	                            	3,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	92              	13,81                    	7,66                     	                         	08:09                                	15:43                                	                                     	07:50                                  	05:25                                  	                                       	3,90                                      	3,75                                      	0,00                       	0,00                       	1,00                        	0,20                        	2,09                        	1,80                        	2,60                         	2,80                         	1,7                                   	1,4                                   	                           	3,0                                  	                            	3,2                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	110             	12,63                    	10,54                    	                         	07:59                                	15:35                                	                                     	12:17                                  	09:27                                  	                                       	1,28                                      	1,68                                      	0,10                       	0,10                       	0,00                        	0,00                        	0,50                        	0,70                        	1,00                         	1,30                         	1,0                                   	1,1                                   	                           	1,4                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2662            	2                 	139             	13,64                    	                         	                         	09:31                                	                                     	                                     	08:06                                  	                                       	                                       	3,95                                      	3,05                                      	0,10                       	                           	0,90                        	                            	2,20                        	                            	2,60                         	                             	1,6                                   	                                      	                           	2,8                                  	                            	                                     	                            	                             	0,1                                     	                                      	                                        	                                     	                                        	                                          
1                      	3652            	2                 	91              	12,73                    	6,80                     	                         	07:47                                	15:26                                	                                     	06:46                                  	04:50                                  	                                       	4,15                                      	8,25                                      	0,90                       	6,60                       	0,50                        	7,60                        	2,40                        	5,00                        	2,60                         	2,20                         	1,8                                   	1,4                                   	                           	7,6                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	86              	14,82                    	6,33                     	                         	07:45                                	15:24                                	                                     	04:42                                  	12:29                                  	                                       	3,48                                      	0,85                                      	6,60                       	0,00                       	3,50                        	0,00                        	0,70                        	0,50                        	0,60                         	0,60                         	3,1                                   	0,6                                   	                           	7,6                                  	                            	1,1                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4448            	1                 	151             	13,08                    	6,76                     	                         	07:46                                	15:25                                	                                     	11:12                                  	06:58                                  	                                       	1,98                                      	1,78                                      	0,50                       	0,00                       	0,20                        	0,10                        	1,00                        	0,90                        	1,30                         	1,30                         	1,1                                   	0,9                                   	                           	7,6                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	89              	10,35                    	5,12                     	                         	07:47                                	15:26                                	                                     	06:30                                  	04:29                                  	                                       	5,35                                      	2,00                                      	5,30                       	0,00                       	1,90                        	0,00                        	2,30                        	0,40                        	2,40                         	1,80                         	1,5                                   	1,1                                   	                           	7,6                                  	                            	2,4                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4421            	1                 	118             	8,47                     	                         	                         	09:31                                	                                     	                                     	08:41                                  	                                       	                                       	2,40                                      	2,50                                      	0,00                       	                           	0,60                        	                            	1,50                        	                            	1,50                         	                             	0,9                                   	                                      	                           	1,8                                  	                            	                                     	                            	                             	0,1                                     	                                      	                                        	                                     	                                        	                                          
1                      	4021            	2                 	96              	13,01                    	5,35                     	                         	08:09                                	15:43                                	                                     	07:39                                  	05:48                                  	                                       	3,38                                      	2,25                                      	0,30                       	0,10                       	1,00                        	0,10                        	1,70                        	1,00                        	2,20                         	1,70                         	1,7                                   	0,9                                   	                           	2,7                                  	                            	2,1                                  	                            	                             	0,0                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	3579            	1                 	81              	12,25                    	7,14                     	                         	07:46                                	15:26                                	                                     	07:13                                  	06:22                                  	                                       	4,05                                      	1,88                                      	6,60                       	0,00                       	1,20                        	0,10                        	1,20                        	0,90                        	1,50                         	1,40                         	1,6                                   	1,2                                   	                           	7,6                                  	                            	7,6                                  	                            	                             	0,0                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	3527            	1                 	100             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	3500            	2                 	97              	13,90                    	6,35                     	                         	07:59                                	15:34                                	                                     	06:41                                  	04:32                                  	                                       	5,15                                      	3,80                                      	0,50                       	0,10                       	2,30                        	0,50                        	2,70                        	2,09                        	3,10                         	2,60                         	2,0                                   	1,4                                   	                           	3,5                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	3475            	1                 	108             	13,85                    	6,85                     	                         	07:46                                	15:26                                	                                     	04:59                                  	04:32                                  	                                       	6,07                                      	4,20                                      	5,40                       	0,00                       	2,09                        	1,00                        	2,60                        	2,50                        	2,90                         	2,70                         	2,7                                   	1,5                                   	                           	7,6                                  	                            	2,9                                  	                            	                             	0,1                                     	                                      	0,3                                     	                                     	                                        	                                          
1                      	3424            	1                 	105             	6,46                     	5,60                     	                         	07:59                                	15:34                                	                                     	10:32                                  	11:27                                  	                                       	1,03                                      	1,20                                      	0,10                       	0,10                       	0,00                        	0,10                        	0,60                        	0,70                        	0,70                         	0,80                         	0,6                                   	0,2                                   	                           	1,0                                  	                            	1,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2581            	1                 	133             	18,57                    	                         	                         	09:31                                	                                     	                                     	09:04                                  	                                       	                                       	4,23                                      	3,33                                      	0,10                       	                           	1,00                        	                            	2,50                        	                            	2,70                         	                             	2,0                                   	                                      	                           	3,2                                  	                            	                                     	                            	                             	0,0                                     	                                      	                                        	                                     	                                        	                                          
1                      	2567            	1                 	98              	17,02                    	8,46                     	                         	07:47                                	15:27                                	                                     	09:00                                  	04:22                                  	                                       	6,83                                      	5,63                                      	4,50                       	4,30                       	2,40                        	1,60                        	3,20                        	2,50                        	3,50                         	2,90                         	1,1                                   	1,9                                   	                           	7,6                                  	                            	7,6                                  	                            	                             	0,7                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2468            	2                 	119             	12,18                    	5,71                     	                         	07:59                                	15:35                                	                                     	06:44                                  	03:37                                  	                                       	4,53                                      	4,25                                      	0,00                       	0,10                       	0,90                        	0,90                        	2,60                        	2,40                        	3,00                         	2,80                         	1,8                                   	1,5                                   	                           	3,3                                  	                            	3,1                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2406            	2                 	94              	10,48                    	5,01                     	                         	08:09                                	15:43                                	                                     	10:03                                  	05:42                                  	                                       	1,55                                      	1,30                                      	0,10                       	0,00                       	0,10                        	0,00                        	0,80                        	0,40                        	1,10                         	1,10                         	1,0                                   	0,8                                   	                           	1,6                                  	                            	1,6                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4586            	1                 	119             	8,31                     	4,27                     	                         	08:24                                	15:53                                	                                     	09:50                                  	06:58                                  	                                       	1,43                                      	1,08                                      	0,10                       	0,10                       	0,20                        	0,00                        	0,70                        	0,50                        	1,00                         	0,80                         	0,8                                   	0,6                                   	                           	1,7                                  	                            	1,1                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	5402            	1                 	115             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4577            	1                 	112             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4585            	1                 	114             	12,06                    	5,97                     	                         	08:16                                	15:50                                	                                     	08:40                                  	04:52                                  	                                       	2,60                                      	2,50                                      	0,00                       	0,00                       	0,00                        	0,00                        	1,20                        	1,20                        	2,00                         	1,90                         	1,3                                   	1,2                                   	                           	2,3                                  	                            	2,2                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4575            	1                 	112             	12,99                    	6,55                     	                         	08:22                                	15:49                                	                                     	11:57                                  	08:01                                  	                                       	2,45                                      	1,40                                      	0,20                       	0,00                       	0,40                        	0,00                        	1,40                        	0,20                        	1,60                         	1,30                         	1,0                                   	0,8                                   	                           	1,9                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4545            	1                 	111             	12,50                    	6,02                     	                         	08:17                                	15:49                                	                                     	08:49                                  	06:55                                  	                                       	2,85                                      	1,28                                      	0,10                       	0,10                       	0,50                        	0,00                        	1,60                        	0,30                        	1,90                         	1,10                         	1,4                                   	0,8                                   	                           	2,2                                  	                            	1,5                                  	                            	                             	0,4                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4528            	1                 	109             	6,98                     	4,34                     	                         	08:16                                	15:53                                	                                     	08:04                                  	05:30                                  	                                       	1,18                                      	1,25                                      	0,10                       	0,00                       	0,00                        	0,00                        	0,50                        	0,30                        	0,90                         	1,10                         	0,8                                   	0,7                                   	                           	1,4                                  	                            	1,4                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4536            	1                 	115             	9,61                     	6,07                     	                         	08:22                                	15:53                                	                                     	09:23                                  	07:15                                  	                                       	2,13                                      	1,35                                      	0,10                       	0,00                       	0,40                        	0,00                        	1,20                        	0,30                        	1,40                         	1,20                         	1,0                                   	0,8                                   	                           	1,7                                  	                            	1,6                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
