Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	97              	                	                                     	15:31                                	                                     	                                       	05:15                                  	                                       	                         	7,13                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2623            	1                 	63              	                	                                     	15:43                                	                                     	                                       	04:05                                  	                                       	                         	5,61                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2624            	2                 	81              	                	                                     	15:30                                	                                     	                                       	07:45                                  	                                       	                         	7,85                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2662            	2                 	110             	                	                                     	15:44                                	                                     	                                       	03:50                                  	                                       	                         	4,84                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3652            	2                 	62              	                	                                     	15:43                                	                                     	                                       	03:28                                  	                                       	                         	4,81                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	85              	                	08:50                                	15:56                                	                                     	08:44                                  	04:28                                  	                                       	13,90                    	6,49                     	                         	08:23                           	16:12                           	                                	07:07                            	03:52                            	                                 	13,6                      	6,8                       	                          
2                      	4586            	1                 	90              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	5402            	1                 	86              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4575            	1                 	83              	                	08:47                                	15:55                                	                                     	12:33                                  	08:24                                  	                                       	14,79                    	6,87                     	                         	08:23                           	16:28                           	                                	13:27                            	-17:-51                          	                                 	13,6                      	7,7                       	                          
2                      	4577            	1                 	83              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4545            	1                 	82              	                	08:50                                	15:55                                	                                     	10:48                                  	07:39                                  	                                       	12,77                    	7,12                     	                         	08:22                           	16:29                           	                                	10:46                            	-18:-03                          	                                 	13,1                      	9,3                       	                          
2                      	4528            	1                 	80              	                	09:10                                	15:56                                	                                     	21:25                                  	06:33                                  	                                       	4,08                     	5,43                     	                         	08:42                           	16:11                           	                                	09:55                            	00:-16                           	                                 	13,2                      	4,4                       	                          
2                      	4536            	1                 	86              	                	08:50                                	15:55                                	                                     	10:10                                  	07:14                                  	                                       	11,51                    	5,96                     	                         	08:36                           	16:03                           	                                	09:50                            	06:51                            	                                 	10,7                      	7,4                       	                          
