Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	112             	                	07:43                                	15:12                                	                                     	03:56                                  	04:49                                  	                                       	28,78                    	7,28                     	                         	07:45                           	15:15                           	                                	10:06                            	04:27                            	                                 	14,5                      	6,4                       	                          
1                      	2623            	1                 	78              	                	08:07                                	15:26                                	                                     	07:49                                  	04:42                                  	                                       	13,09                    	7,07                     	                         	08:19                           	15:34                           	                                	06:55                            	05:22                            	                                 	12,8                      	7,6                       	                          
1                      	2624            	2                 	96              	                	08:13                                	15:29                                	                                     	16:53                                  	10:04                                  	                                       	14,64                    	10,46                    	                         	08:19                           	15:34                           	                                	13:12                            	10:54                            	                                 	11,6                      	10,8                      	                          
1                      	2662            	2                 	125             	                	08:06                                	15:34                                	                                     	08:38                                  	04:26                                  	                                       	12,71                    	5,01                     	                         	08:15                           	15:35                           	                                	07:57                            	04:27                            	                                 	13,4                      	5,1                       	                          
1                      	3652            	2                 	77              	                	                                     	15:26                                	                                     	                                       	04:25                                  	                                       	                         	5,09                     	                         	08:01                           	15:14                           	                                	06:04                            	04:13                            	                                 	11,1                      	5,8                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	72              	                	07:42                                	15:11                                	                                     	20:08                                  	13:25                                  	                                       	13,60                    	7,60                     	                         	07:45                           	15:15                           	                                	15:54                            	14:52                            	                                 	14,4                      	8,1                       	                          
1                      	4448            	1                 	137             	                	07:44                                	15:15                                	                                     	11:24                                  	07:08                                  	                                       	12,86                    	6,43                     	                         	07:46                           	15:14                           	                                	14:14                            	06:17                            	                                 	12,7                      	5,7                       	                          
1                      	4412            	2                 	75              	                	07:44                                	15:14                                	                                     	06:55                                  	03:51                                  	                                       	9,64                     	4,65                     	                         	07:46                           	15:24                           	                                	06:36                            	05:23                            	                                 	9,5                       	4,4                       	                          
