Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	98              	                	08:21                                	                                     	                                     	06:37                                  	                                       	                                       	12,08                    	                         	                         	                                	15:31                           	                                	                                 	05:15                            	                                 	                          	7,1                       	                          
1                      	2623            	1                 	64              	                	08:21                                	                                     	                                     	07:11                                  	                                       	                                       	12,62                    	                         	                         	                                	15:43                           	                                	                                 	04:05                            	                                 	                          	5,6                       	                          
1                      	2624            	2                 	82              	                	08:22                                	                                     	                                     	21:02                                  	                                       	                                       	12,77                    	                         	                         	                                	15:30                           	                                	                                 	07:45                            	                                 	                          	7,9                       	                          
1                      	2662            	2                 	111             	                	08:21                                	                                     	                                     	07:33                                  	                                       	                                       	11,83                    	                         	                         	                                	15:44                           	                                	                                 	03:50                            	                                 	                          	4,8                       	                          
1                      	3652            	2                 	63              	                	08:33                                	                                     	                                     	04:43                                  	                                       	                                       	10,69                    	                         	                         	                                	15:43                           	                                	                                 	03:28                            	                                 	                          	4,8                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	86              	                	08:47                                	15:34                                	                                     	06:27                                  	04:41                                  	                                       	13,67                    	7,20                     	                         	08:50                           	15:56                           	                                	08:44                            	04:28                            	                                 	13,9                      	6,5                       	                          
2                      	4586            	1                 	91              	                	                                     	15:46                                	                                     	                                       	06:38                                  	                                       	                         	5,24                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	5402            	1                 	87              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4575            	1                 	84              	                	08:35                                	15:34                                	                                     	12:29                                  	08:19                                  	                                       	14,66                    	6,97                     	                         	08:47                           	15:55                           	                                	12:33                            	08:24                            	                                 	14,8                      	6,9                       	                          
2                      	4577            	1                 	84              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4545            	1                 	83              	                	08:35                                	15:34                                	                                     	12:33                                  	08:16                                  	                                       	15,26                    	7,18                     	                         	08:50                           	15:55                           	                                	10:48                            	07:39                            	                                 	12,8                      	7,1                       	                          
2                      	4528            	1                 	81              	                	08:35                                	15:46                                	                                     	09:10                                  	06:01                                  	                                       	8,60                     	4,17                     	                         	09:10                           	15:56                           	                                	21:25                            	06:33                            	                                 	4,1                       	5,4                       	                          
2                      	4536            	1                 	87              	                	08:46                                	15:45                                	                                     	10:17                                  	07:56                                  	                                       	12,58                    	6,41                     	                         	08:50                           	15:55                           	                                	10:10                            	07:14                            	                                 	11,5                      	6,0                       	                          
2                      	4537            	1                 	84              	                	08:35                                	15:46                                	                                     	05:36                                  	05:02                                  	                                       	6,31                     	3,81                     	                         	08:56                           	15:57                           	                                	09:42                            	04:59                            	                                 	12,2                      	4,4                       	                          
3                      	5403            	1                 	89              	                	                                     	15:58                                	                                     	                                       	04:30                                  	                                       	                         	7,08                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
3                      	5409            	1                 	89              	                	                                     	15:57                                	                                     	                                       	05:26                                  	                                       	                         	5,98                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
3                      	4582            	1                 	88              	                	08:46                                	15:34                                	                                     	12:25                                  	06:40                                  	                                       	11,76                    	5,39                     	                         	08:50                           	15:55                           	                                	10:53                            	07:15                            	                                 	10,5                      	4,8                       	                          
3                      	4557            	1                 	76              	                	                                     	16:07                                	                                     	                                       	09:30                                  	                                       	                         	7,60                     	                         	                                	16:11                           	                                	                                 	08:48                            	                                 	                          	7,1                       	                          
3                      	4560            	1                 	90              	                	                                     	16:06                                	                                     	                                       	10:10                                  	                                       	                         	9,00                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
3                      	4551            	1                 	88              	                	09:42                                	15:57                                	                                     	09:45                                  	08:10                                  	                                       	11,01                    	7,17                     	                         	10:20                           	17:10                           	                                	11:03                            	06:52                            	                                 	8,0                       	5,8                       	                          
3                      	4525            	1                 	88              	                	                                     	16:07                                	                                     	                                       	10:15                                  	                                       	                         	3,99                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
3                      	4535            	1                 	88              	                	                                     	16:07                                	                                     	                                       	06:49                                  	                                       	                         	6,48                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
