Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	101             	                	08:02                                	14:55                                	                                     	08:22                                  	07:49                                  	                                       	15,84                    	6,70                     	                         	08:10                           	                                	                                	07:05                            	                                 	                                 	16,2                      	                          	                          
1                      	2623            	1                 	67              	                	08:02                                	14:58                                	                                     	06:30                                  	04:11                                  	                                       	12,38                    	6,16                     	                         	07:50                           	                                	                                	06:23                            	                                 	                                 	3,6                       	                          	                          
1                      	2624            	2                 	85              	                	08:01                                	14:57                                	                                     	14:32                                  	10:09                                  	                                       	16,48                    	8,68                     	                         	07:50                           	                                	                                	16:22                            	                                 	                                 	15,6                      	                          	                          
1                      	2662            	2                 	114             	                	07:54                                	14:55                                	                                     	07:41                                  	05:55                                  	                                       	12,80                    	5,21                     	                         	08:10                           	                                	                                	06:57                            	                                 	                                 	12,5                      	                          	                          
1                      	3652            	2                 	66              	                	07:53                                	15:07                                	                                     	05:41                                  	04:43                                  	                                       	12,49                    	4,81                     	                         	08:10                           	                                	                                	05:28                            	                                 	                                 	10,5                      	                          	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4448            	1                 	126             	                	07:54                                	                                     	                                     	10:54                                  	                                       	                                       	11,58                    	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3579            	1                 	56              	                	07:48                                	14:56                                	                                     	09:33                                  	05:23                                  	                                       	13,21                    	5,33                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3527            	1                 	75              	                	07:48                                	                                     	                                     	06:01                                  	                                       	                                       	4,61                     	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3475            	1                 	83              	                	07:48                                	15:03                                	                                     	09:25                                  	04:12                                  	                                       	16,52                    	6,14                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3424            	1                 	80              	                	07:48                                	14:57                                	                                     	09:38                                  	09:29                                  	                                       	6,61                     	5,21                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2581            	1                 	108             	                	07:53                                	14:56                                	                                     	07:12                                  	04:42                                  	                                       	16,75                    	6,02                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2567            	1                 	73              	                	08:01                                	                                     	                                     	06:59                                  	                                       	                                       	14,15                    	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	89              	                	08:08                                	15:45                                	                                     	06:11                                  	03:42                                  	                                       	11,94                    	5,36                     	                         	08:17                           	15:26                           	                                	06:53                            	04:34                            	                                 	13,6                      	6,9                       	                          
2                      	4586            	1                 	94              	                	08:38                                	16:04                                	                                     	08:43                                  	07:22                                  	                                       	8,47                     	5,30                     	                         	09:40                           	15:46                           	                                	10:12                            	05:36                            	                                 	9,4                       	4,4                       	                          
2                      	5402            	1                 	90              	                	08:47                                	16:04                                	                                     	15:25                                  	06:23                                  	                                       	3,86                     	0,79                     	                         	08:38                           	15:39                           	                                	04:27                            	03:26                            	                                 	3,8                       	1,1                       	                          
2                      	4575            	1                 	87              	                	08:08                                	15:47                                	                                     	12:34                                  	08:51                                  	                                       	15,34                    	6,53                     	                         	08:17                           	15:27                           	                                	12:18                            	08:03                            	                                 	14,6                      	7,0                       	                          
2                      	4577            	1                 	87              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4545            	1                 	86              	                	08:08                                	15:46                                	                                     	10:29                                  	08:59                                  	                                       	14,50                    	7,95                     	                         	08:16                           	15:26                           	                                	10:08                            	08:07                            	                                 	14,6                      	6,5                       	                          
2                      	4528            	1                 	84              	                	08:20                                	16:04                                	                                     	08:58                                  	07:10                                  	                                       	7,35                     	4,89                     	                         	08:21                           	15:34                           	                                	07:19                            	06:21                            	                                 	7,1                       	4,8                       	                          
2                      	4536            	1                 	90              	                	08:21                                	15:45                                	                                     	09:34                                  	06:47                                  	                                       	11,47                    	6,94                     	                         	08:21                           	15:26                           	                                	09:36                            	07:57                            	                                 	11,1                      	7,6                       	                          
2                      	4537            	1                 	87              	                	08:21                                	16:03                                	                                     	04:50                                  	05:05                                  	                                       	6,26                     	3,06                     	                         	08:21                           	15:34                           	                                	04:14                            	03:47                            	                                 	5,9                       	2,7                       	                          
3                      	5403            	1                 	92              	                	08:38                                	16:04                                	                                     	06:52                                  	04:03                                  	                                       	13,16                    	6,16                     	                         	10:00                           	15:46                           	                                	07:05                            	10:56                            	                                 	7,8                       	9,9                       	                          
3                      	5409            	1                 	92              	                	08:37                                	16:21                                	                                     	07:43                                  	04:52                                  	                                       	11,20                    	5,73                     	                         	08:35                           	15:46                           	                                	09:29                            	04:56                            	                                 	11,3                      	5,2                       	                          
3                      	4582            	1                 	91              	                	08:08                                	15:46                                	                                     	11:11                                  	07:02                                  	                                       	10,51                    	5,06                     	                         	08:16                           	15:33                           	                                	11:45                            	09:12                            	                                 	11,4                      	3,9                       	                          
3                      	4557            	1                 	79              	                	08:27                                	16:21                                	                                     	16:11                                  	09:30                                  	                                       	14,45                    	8,08                     	                         	08:35                           	15:53                           	                                	14:43                            	12:52                            	                                 	12,0                      	11,6                      	                          
3                      	4560            	1                 	93              	                	08:27                                	16:21                                	                                     	14:43                                  	09:20                                  	                                       	15,85                    	8,84                     	                         	08:35                           	15:38                           	                                	14:35                            	09:36                            	                                 	15,1                      	7,6                       	                          
3                      	4551            	1                 	91              	                	08:27                                	15:47                                	                                     	11:15                                  	07:31                                  	                                       	12,89                    	7,18                     	                         	08:38                           	15:39                           	                                	12:21                            	08:05                            	                                 	12,6                      	7,1                       	                          
3                      	4525            	1                 	91              	                	08:20                                	16:04                                	                                     	09:04                                  	05:23                                  	                                       	10,71                    	4,78                     	                         	08:36                           	15:55                           	                                	08:04                            	04:57                            	                                 	10,3                      	4,4                       	                          
3                      	4535            	1                 	91              	                	08:27                                	16:04                                	                                     	09:06                                  	07:05                                  	                                       	9,73                     	5,00                     	                         	08:38                           	15:39                           	                                	08:55                            	06:59                            	                                 	8,8                       	4,8                       	                          
3                      	4066            	1                 	94              	                	08:36                                	16:20                                	                                     	14:55                                  	10:13                                  	                                       	7,60                     	6,44                     	                         	09:38                           	15:46                           	                                	13:36                            	08:44                            	                                 	9,6                       	5,9                       	                          
4                      	5407            	1                 	95              	                	08:58                                	                                     	                                     	11:00                                  	                                       	                                       	13,85                    	                         	                         	08:38                           	16:01                           	                                	09:53                            	07:00                            	                                 	13,2                      	7,8                       	                          
