Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	108             	                	07:44                                	15:18                                	                                     	07:39                                  	05:13                                  	                                       	14,48                    	6,42                     	                         	07:37                           	15:24                           	                                	10:36                            	05:13                            	                                 	14,0                      	7,8                       	                          
1                      	2623            	1                 	74              	                	07:45                                	15:17                                	                                     	07:07                                  	04:50                                  	                                       	11,50                    	6,77                     	                         	07:36                           	15:15                           	                                	06:30                            	04:44                            	                                 	11,5                      	6,5                       	                          
1                      	2624            	2                 	92              	                	07:44                                	15:17                                	                                     	12:29                                  	14:22                                  	                                       	12,08                    	11,89                    	                         	07:37                           	15:14                           	                                	03:33                            	10:47                            	                                 	15,2                      	9,7                       	                          
1                      	2662            	2                 	121             	                	08:01                                	15:18                                	                                     	07:31                                  	04:59                                  	                                       	12,37                    	5,78                     	                         	07:37                           	15:13                           	                                	06:12                            	04:14                            	                                 	12,8                      	5,2                       	                          
1                      	3652            	2                 	73              	                	08:17                                	15:44                                	                                     	05:34                                  	04:36                                  	                                       	11,49                    	5,06                     	                         	07:58                           	15:28                           	                                	05:28                            	04:32                            	                                 	11,6                      	4,0                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	68              	                	08:16                                	15:43                                	                                     	14:34                                  	12:25                                  	                                       	10,30                    	7,06                     	                         	08:09                           	15:33                           	                                	15:18                            	13:35                            	                                 	12,3                      	6,8                       	                          
1                      	4448            	1                 	133             	                	07:45                                	15:27                                	                                     	11:16                                  	07:54                                  	                                       	12,63                    	6,05                     	                         	07:40                           	15:15                           	                                	12:03                            	06:50                            	                                 	13,1                      	6,4                       	                          
1                      	4412            	2                 	71              	                	08:02                                	15:28                                	                                     	06:39                                  	04:06                                  	                                       	10,04                    	4,30                     	                         	07:58                           	15:25                           	                                	06:26                            	05:10                            	                                 	10,2                      	4,5                       	                          
1                      	4421            	1                 	100             	                	08:02                                	15:34                                	                                     	07:23                                  	03:48                                  	                                       	7,37                     	4,14                     	                         	08:09                           	15:33                           	                                	06:49                            	03:36                            	                                 	1,9                       	4,1                       	                          
1                      	4021            	2                 	78              	                	08:02                                	15:28                                	                                     	09:50                                  	07:38                                  	                                       	3,16                     	6,91                     	                         	07:58                           	15:28                           	                                	08:09                            	04:37                            	                                 	14,2                      	5,6                       	                          
1                      	3579            	1                 	63              	                	07:45                                	15:17                                	                                     	10:52                                  	06:31                                  	                                       	12,84                    	6,95                     	                         	07:41                           	15:13                           	                                	08:28                            	06:41                            	                                 	12,0                      	5,9                       	                          
1                      	3527            	1                 	82              	                	08:18                                	15:44                                	                                     	06:51                                  	10:04                                  	                                       	6,19                     	2,66                     	                         	08:09                           	15:32                           	                                	07:19                            	04:05                            	                                 	6,9                       	3,4                       	                          
1                      	3500            	2                 	79              	                	08:02                                	15:35                                	                                     	06:10                                  	04:00                                  	                                       	12,43                    	5,87                     	                         	07:55                           	15:25                           	                                	06:04                            	03:52                            	                                 	11,5                      	5,7                       	                          
1                      	3475            	1                 	90              	                	08:01                                	15:18                                	                                     	07:33                                  	04:12                                  	                                       	15,46                    	7,45                     	                         	07:41                           	15:15                           	                                	07:48                            	05:26                            	                                 	15,5                      	7,1                       	                          
1                      	3424            	1                 	87              	                	07:44                                	15:17                                	                                     	13:10                                  	07:38                                  	                                       	9,30                     	4,80                     	                         	07:40                           	15:13                           	                                	10:52                            	09:30                            	                                 	7,2                       	5,7                       	                          
1                      	2581            	1                 	115             	                	07:45                                	15:28                                	                                     	08:16                                  	05:57                                  	                                       	15,20                    	6,32                     	                         	07:55                           	15:25                           	                                	10:54                            	05:43                            	                                 	16,9                      	5,9                       	                          
1                      	2567            	1                 	80              	                	07:45                                	15:18                                	                                     	07:32                                  	04:18                                  	                                       	15,19                    	4,41                     	                         	07:55                           	15:15                           	                                	06:42                            	03:26                            	                                 	15,2                      	5,9                       	                          
