Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	121             	                	07:48                                	15:14                                	                                     	10:17                                  	07:27                                  	                                       	15,42                    	8,05                     	                         	07:39                           	15:12                           	                                	08:48                            	05:41                            	                                 	15,0                      	7,5                       	                          
1                      	2623            	1                 	87              	                	08:01                                	15:31                                	                                     	08:13                                  	05:12                                  	                                       	14,65                    	7,26                     	                         	07:52                           	15:21                           	                                	07:19                            	04:47                            	                                 	14,4                      	7,4                       	                          
1                      	2624            	2                 	105             	                	08:10                                	15:31                                	                                     	10:57                                  	09:15                                  	                                       	13,56                    	7,61                     	                         	08:08                           	15:31                           	                                	11:09                            	09:09                            	                                 	14,0                      	10,2                      	                          
1                      	2662            	2                 	134             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	08:13                           	16:37                           	                                	06:56                            	05:16                            	                                 	10,2                      	6,7                       	                          
1                      	3652            	2                 	86              	                	07:46                                	15:15                                	                                     	05:32                                  	08:01                                  	                                       	10,03                    	5,67                     	                         	07:43                           	15:15                           	                                	05:46                            	03:50                            	                                 	11,7                      	5,8                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	81              	                	07:45                                	15:12                                	                                     	20:57                                  	14:59                                  	                                       	13,76                    	7,62                     	                         	07:43                           	15:15                           	                                	20:41                            	20:00                            	                                 	12,8                      	9,0                       	                          
1                      	4448            	1                 	146             	                	07:47                                	15:13                                	                                     	11:15                                  	06:47                                  	                                       	13,19                    	6,15                     	                         	07:43                           	15:15                           	                                	10:31                            	05:43                            	                                 	12,2                      	6,1                       	                          
1                      	4412            	2                 	84              	                	07:48                                	15:14                                	                                     	06:32                                  	04:22                                  	                                       	10,13                    	4,96                     	                         	07:40                           	15:12                           	                                	07:03                            	04:19                            	                                 	9,6                       	5,0                       	                          
1                      	4421            	1                 	113             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	08:13                           	16:37                           	                                	05:35                            	21:14                            	                                 	5,9                       	5,5                       	                          
1                      	4021            	2                 	91              	                	08:01                                	15:25                                	                                     	07:49                                  	08:39                                  	                                       	10,79                    	5,11                     	                         	07:53                           	15:22                           	                                	06:48                            	04:56                            	                                 	10,8                      	5,3                       	                          
1                      	3579            	1                 	76              	                	07:46                                	15:17                                	                                     	10:14                                  	05:54                                  	                                       	13,96                    	6,72                     	                         	07:52                           	15:12                           	                                	09:00                            	06:30                            	                                 	13,4                      	7,6                       	                          
1                      	3527            	1                 	95              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	92              	                	08:01                                	15:25                                	                                     	05:28                                  	04:12                                  	                                       	11,37                    	6,30                     	                         	08:09                           	15:22                           	                                	05:33                            	04:11                            	                                 	11,7                      	5,9                       	                          
1                      	3475            	1                 	103             	                	07:47                                	15:13                                	                                     	07:21                                  	04:30                                  	                                       	13,77                    	6,19                     	                         	07:40                           	15:15                           	                                	07:22                            	04:21                            	                                 	12,2                      	5,4                       	                          
1                      	3424            	1                 	100             	                	08:10                                	15:30                                	                                     	11:33                                  	11:34                                  	                                       	6,03                     	7,23                     	                         	08:08                           	15:31                           	                                	11:20                            	10:02                            	                                 	7,0                       	6,7                       	                          
1                      	2581            	1                 	128             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	07:45                           	16:37                           	                                	06:55                            	07:52                            	                                 	11,1                      	9,5                       	                          
1                      	2567            	1                 	93              	                	07:48                                	15:14                                	                                     	08:20                                  	03:39                                  	                                       	15,14                    	7,02                     	                         	07:40                           	15:12                           	                                	07:55                            	04:39                            	                                 	14,3                      	7,4                       	                          
1                      	2468            	2                 	114             	                	                                     	15:25                                	                                     	                                       	04:08                                  	                                       	                         	4,59                     	                         	08:09                           	15:32                           	                                	06:27                            	03:26                            	                                 	11,2                      	4,8                       	                          
1                      	2406            	2                 	89              	                	08:02                                	15:26                                	                                     	08:04                                  	06:48                                  	                                       	9,78                     	5,48                     	                         	07:52                           	15:22                           	                                	08:23                            	05:52                            	                                 	9,4                       	6,0                       	                          
2                      	4586            	1                 	114             	12,32           	08:26                                	15:45                                	                                     	09:50                                  	06:36                                  	                                       	8,44                     	4,66                     	                         	08:36                           	15:46                           	                                	12:30                            	08:24                            	                                 	8,0                       	4,0                       	                          
2                      	5402            	1                 	110             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4577            	1                 	107             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	109             	23,70           	08:16                                	15:38                                	                                     	07:25                                  	04:18                                  	                                       	11,93                    	6,08                     	                         	08:32                           	15:37                           	                                	06:54                            	04:37                            	                                 	10,5                      	5,7                       	                          
2                      	4575            	1                 	107             	22,08           	08:16                                	15:37                                	                                     	12:21                                  	08:18                                  	                                       	14,89                    	6,80                     	                         	08:32                           	15:37                           	                                	11:16                            	08:25                            	                                 	14,7                      	6,8                       	                          
2                      	4545            	1                 	106             	23,76           	08:15                                	15:37                                	                                     	13:03                                  	08:14                                  	                                       	13,64                    	5,86                     	                         	08:35                           	15:45                           	                                	12:36                            	09:10                            	                                 	13,8                      	6,1                       	                          
2                      	4528            	1                 	104             	8,05            	08:26                                	15:45                                	                                     	09:08                                  	05:09                                  	                                       	7,68                     	3,74                     	                         	08:36                           	15:37                           	                                	08:17                            	04:48                            	                                 	6,9                       	3,8                       	                          
2                      	4536            	1                 	110             	24,00           	08:25                                	15:37                                	                                     	28:02                                  	07:18                                  	                                       	11,60                    	6,91                     	                         	08:35                           	15:45                           	                                	09:57                            	08:09                            	                                 	10,8                      	7,1                       	                          
2                      	4537            	1                 	107             	15,82           	08:25                                	15:45                                	                                     	23:17                                  	03:16                                  	                                       	4,37                     	2,45                     	                         	08:33                           	15:46                           	                                	10:17                            	05:48                            	                                 	3,6                       	1,8                       	                          
3                      	5409            	1                 	112             	22,53           	08:43                                	15:57                                	                                     	08:32                                  	05:20                                  	                                       	10,72                    	5,00                     	                         	08:55                           	15:50                           	                                	10:18                            	05:20                            	                                 	9,9                       	5,0                       	                          
3                      	5403            	1                 	112             	25,92           	08:44                                	15:50                                	                                     	13:14                                  	04:45                                  	                                       	11,69                    	5,76                     	                         	08:54                           	15:59                           	                                	06:37                            	06:11                            	                                 	11,4                      	5,8                       	                          
3                      	4582            	1                 	111             	22,70           	08:16                                	15:46                                	                                     	12:55                                  	07:08                                  	                                       	10,07                    	3,97                     	                         	08:32                           	15:37                           	                                	09:13                            	05:37                            	                                 	8,4                       	4,2                       	                          
