Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	120             	                	07:39                                	15:12                                	                                     	08:48                                  	05:41                                  	                                       	14,98                    	7,53                     	                         	07:50                           	15:26                           	                                	07:55                            	04:27                            	                                 	14,5                      	7,2                       	                          
1                      	2623            	1                 	86              	                	07:52                                	15:21                                	                                     	07:19                                  	04:47                                  	                                       	14,40                    	7,38                     	                         	08:09                           	15:51                           	                                	07:36                            	04:55                            	                                 	14,8                      	6,9                       	                          
1                      	2624            	2                 	104             	                	08:08                                	15:31                                	                                     	11:09                                  	09:09                                  	                                       	13,98                    	10,17                    	                         	08:10                           	15:50                           	                                	12:13                            	10:30                            	                                 	14,2                      	9,8                       	                          
1                      	2662            	2                 	133             	                	08:13                                	16:37                                	                                     	06:56                                  	05:16                                  	                                       	10,16                    	6,68                     	                         	08:15                           	15:37                           	                                	07:23                            	06:49                            	                                 	10,3                      	5,4                       	                          
1                      	3652            	2                 	85              	                	07:43                                	15:15                                	                                     	05:46                                  	03:50                                  	                                       	11,70                    	5,77                     	                         	07:50                           	15:24                           	                                	05:10                            	04:41                            	                                 	10,0                      	6,5                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	80              	                	07:43                                	15:15                                	                                     	20:41                                  	20:00                                  	                                       	12,84                    	9,03                     	                         	07:48                           	15:24                           	                                	18:49                            	20:55                            	                                 	14,6                      	8,5                       	                          
1                      	4448            	1                 	145             	                	07:43                                	15:15                                	                                     	10:31                                  	05:43                                  	                                       	12,23                    	6,05                     	                         	07:48                           	15:24                           	                                	12:17                            	06:30                            	                                 	13,2                      	6,1                       	                          
1                      	4412            	2                 	83              	                	07:40                                	15:12                                	                                     	07:03                                  	04:19                                  	                                       	9,58                     	4,99                     	                         	07:50                           	15:37                           	                                	06:16                            	04:07                            	                                 	10,2                      	5,0                       	                          
1                      	4421            	1                 	112             	                	08:13                                	16:37                                	                                     	05:35                                  	21:14                                  	                                       	5,94                     	5,54                     	                         	08:15                           	15:51                           	                                	05:57                            	04:08                            	                                 	7,0                       	4,3                       	                          
1                      	4021            	2                 	90              	                	07:53                                	15:22                                	                                     	06:48                                  	04:56                                  	                                       	10,79                    	5,32                     	                         	08:03                           	15:50                           	                                	07:18                            	04:44                            	                                 	11,7                      	5,0                       	                          
1                      	3579            	1                 	75              	                	07:52                                	15:12                                	                                     	09:00                                  	06:30                                  	                                       	13,36                    	7,62                     	                         	07:50                           	15:25                           	                                	09:30                            	06:18                            	                                 	13,8                      	7,7                       	                          
1                      	3527            	1                 	94              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	91              	                	08:09                                	15:22                                	                                     	05:33                                  	04:11                                  	                                       	11,68                    	5,92                     	                         	08:10                           	15:37                           	                                	06:40                            	04:12                            	                                 	13,4                      	6,2                       	                          
1                      	3475            	1                 	102             	                	07:40                                	15:15                                	                                     	07:22                                  	04:21                                  	                                       	12,17                    	5,42                     	                         	07:49                           	15:25                           	                                	09:15                            	04:01                            	                                 	13,4                      	5,4                       	                          
1                      	3424            	1                 	99              	                	08:08                                	15:31                                	                                     	11:20                                  	10:02                                  	                                       	7,03                     	6,73                     	                         	08:10                           	15:50                           	                                	13:00                            	09:29                            	                                 	9,4                       	5,8                       	                          
1                      	2581            	1                 	127             	                	07:45                                	16:37                                	                                     	06:55                                  	07:52                                  	                                       	11,09                    	9,46                     	                         	08:03                           	15:24                           	                                	09:50                            	12:57                            	                                 	16,0                      	6,2                       	                          
1                      	2567            	1                 	92              	                	07:40                                	15:12                                	                                     	07:55                                  	04:39                                  	                                       	14,32                    	7,41                     	                         	07:49                           	15:24                           	                                	06:51                            	04:11                            	                                 	14,9                      	7,9                       	                          
1                      	2468            	2                 	113             	                	08:09                                	15:32                                	                                     	06:27                                  	03:26                                  	                                       	11,17                    	4,79                     	                         	08:03                           	15:50                           	                                	07:13                            	04:28                            	                                 	12,1                      	5,9                       	                          
1                      	2406            	2                 	88              	                	07:52                                	15:22                                	                                     	08:23                                  	05:52                                  	                                       	9,42                     	6,01                     	                         	08:03                           	15:37                           	                                	09:07                            	06:04                            	                                 	9,8                       	5,3                       	                          
2                      	4586            	1                 	113             	12,32           	08:36                                	15:46                                	                                     	12:30                                  	08:24                                  	                                       	8,02                     	3,99                     	                         	08:29                           	16:04                           	                                	09:38                            	07:39                            	                                 	7,6                       	5,2                       	                          
2                      	5402            	1                 	109             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4577            	1                 	106             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	108             	23,70           	08:32                                	15:37                                	                                     	06:54                                  	04:37                                  	                                       	10,45                    	5,67                     	                         	08:29                           	15:59                           	                                	06:29                            	03:48                            	                                 	10,6                      	4,8                       	                          
2                      	4575            	1                 	106             	22,08           	08:32                                	15:37                                	                                     	11:16                                  	08:25                                  	                                       	14,71                    	6,79                     	                         	08:29                           	15:58                           	                                	11:50                            	09:50                            	                                 	13,7                      	6,5                       	                          
2                      	4545            	1                 	105             	23,76           	08:35                                	15:45                                	                                     	12:36                                  	09:10                                  	                                       	13,75                    	6,06                     	                         	08:28                           	15:59                           	                                	11:28                            	05:41                            	                                 	13,3                      	5,3                       	                          
2                      	4528            	1                 	103             	8,05            	08:36                                	15:37                                	                                     	08:17                                  	04:48                                  	                                       	6,89                     	3,82                     	                         	08:30                           	16:05                           	                                	09:12                            	07:29                            	                                 	7,7                       	3,7                       	                          
2                      	4536            	1                 	109             	24,00           	08:35                                	15:45                                	                                     	09:57                                  	08:09                                  	                                       	10,79                    	7,10                     	                         	08:30                           	16:05                           	                                	10:33                            	06:35                            	                                 	10,7                      	6,1                       	                          
2                      	4537            	1                 	106             	15,82           	08:33                                	15:46                                	                                     	10:17                                  	05:48                                  	                                       	3,59                     	1,80                     	                         	08:29                           	15:59                           	                                	05:13                            	02:49                            	                                 	3,4                       	1,5                       	                          
3                      	5409            	1                 	111             	22,53           	08:55                                	15:50                                	                                     	10:18                                  	05:20                                  	                                       	9,87                     	5,00                     	                         	08:49                           	16:12                           	                                	14:54                            	04:24                            	                                 	18,4                      	4,7                       	                          
3                      	5403            	1                 	111             	25,92           	08:54                                	15:59                                	                                     	06:37                                  	06:11                                  	                                       	11,41                    	5,76                     	                         	08:46                           	16:12                           	                                	07:15                            	04:13                            	                                 	11,4                      	4,9                       	                          
3                      	4582            	1                 	110             	22,70           	08:32                                	15:37                                	                                     	09:13                                  	05:37                                  	                                       	8,43                     	4,19                     	                         	08:28                           	16:04                           	                                	10:08                            	06:57                            	                                 	8,9                       	4,1                       	                          
3                      	4560            	1                 	112             	48,51           	08:47                                	15:50                                	                                     	13:28                                  	09:11                                  	                                       	15,44                    	8,45                     	                         	08:50                           	16:17                           	                                	08:20                            	10:29                            	                                 	14,2                      	9,3                       	                          
3                      	4551            	1                 	110             	24,88           	08:47                                	15:50                                	                                     	10:48                                  	06:39                                  	                                       	12,65                    	5,91                     	                         	08:46                           	16:13                           	                                	13:18                            	06:47                            	                                 	14,2                      	6,3                       	                          
3                      	4557            	1                 	98              	                	08:48                                	15:58                                	                                     	16:08                                  	08:55                                  	                                       	14,19                    	7,46                     	                         	08:50                           	16:17                           	                                	09:15                            	11:44                            	                                 	12,7                      	8,4                       	                          
