Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	103             	                	07:48                                	15:09                                	                                     	05:40                                  	04:47                                  	                                       	14,57                    	2,18                     	                         	15:30                           	                                	                                	-08:-42                          	                                 	                                 	6,6                       	                          	                          
1                      	2623            	1                 	69              	                	07:47                                	15:10                                	                                     	05:45                                  	04:44                                  	                                       	11,77                    	6,78                     	                         	15:22                           	                                	                                	00:-43                           	                                 	                                 	5,1                       	                          	                          
1                      	2624            	2                 	87              	                	07:47                                	15:09                                	                                     	16:23                                  	08:59                                  	                                       	14,92                    	9,49                     	                         	15:21                           	                                	                                	00:35                            	                                 	                                 	9,9                       	                          	                          
1                      	2662            	2                 	116             	                	08:07                                	15:08                                	                                     	08:22                                  	04:19                                  	                                       	13,17                    	1,42                     	                         	15:22                           	                                	                                	00:-56                           	                                 	                                 	5,5                       	                          	                          
1                      	3652            	2                 	68              	                	08:22                                	15:30                                	                                     	05:05                                  	04:12                                  	                                       	4,07                     	4,22                     	                         	15:35                           	                                	                                	-13:-25                          	                                 	                                 	5,4                       	                          	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	63              	                	08:21                                	15:20                                	                                     	15:01                                  	10:51                                  	                                       	11,09                    	5,63                     	                         	15:35                           	                                	                                	-13:-41                          	                                 	                                 	5,3                       	                          	                          
1                      	4448            	1                 	128             	                	08:07                                	15:09                                	                                     	09:47                                  	06:51                                  	                                       	11,12                    	5,55                     	                         	15:22                           	                                	                                	00:-23                           	                                 	                                 	5,3                       	                          	                          
1                      	4412            	2                 	66              	                	08:21                                	15:22                                	                                     	05:53                                  	04:04                                  	                                       	8,00                     	4,16                     	                         	15:40                           	                                	                                	-18:-11                          	                                 	                                 	3,0                       	                          	                          
1                      	4421            	1                 	95              	                	08:09                                	15:22                                	                                     	06:00                                  	05:05                                  	                                       	6,62                     	1,78                     	                         	15:35                           	                                	                                	-13:-31                          	                                 	                                 	3,0                       	                          	                          
