Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	124             	                	07:44                                	15:40                                	                                     	08:34                                  	04:56                                  	                                       	15,16                    	8,64                     	                         	07:53                           	15:34                           	                                	10:42                            	04:09                            	                                 	15,6                      	7,8                       	                          
1                      	2623            	1                 	90              	                	07:56                                	15:48                                	                                     	06:57                                  	05:33                                  	                                       	13,43                    	7,74                     	                         	08:07                           	15:49                           	                                	07:16                            	05:26                            	                                 	13,4                      	7,8                       	                          
1                      	2624            	2                 	108             	                	08:03                                	15:48                                	                                     	12:39                                  	07:52                                  	                                       	12,42                    	8,84                     	                         	08:07                           	15:44                           	                                	10:16                            	08:39                            	                                 	11,0                      	10,6                      	                          
1                      	2662            	2                 	137             	                	09:38                                	17:11                                	                                     	08:16                                  	05:19                                  	                                       	13,26                    	6,41                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3652            	2                 	89              	                	07:45                                	15:39                                	                                     	06:05                                  	04:20                                  	                                       	11,08                    	7,03                     	                         	07:53                           	15:33                           	                                	07:25                            	04:07                            	                                 	12,5                      	6,3                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	84              	                	07:42                                	15:35                                	                                     	17:47                                  	17:38                                  	                                       	14,12                    	7,75                     	                         	07:50                           	15:31                           	                                	13:34                            	16:16                            	                                 	11,8                      	8,7                       	                          
1                      	4448            	1                 	149             	                	07:43                                	15:35                                	                                     	11:37                                  	07:10                                  	                                       	13,32                    	6,69                     	                         	07:51                           	15:33                           	                                	11:02                            	24:32                            	                                 	12,7                      	6,9                       	                          
1                      	4412            	2                 	87              	                	07:44                                	15:36                                	                                     	06:16                                  	04:38                                  	                                       	9,64                     	5,31                     	                         	07:52                           	15:33                           	                                	09:47                            	04:07                            	                                 	9,4                       	4,9                       	                          
1                      	4421            	1                 	116             	                	09:39                                	17:10                                	                                     	12:25                                  	07:53                                  	                                       	8,02                     	4,67                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4021            	2                 	94              	                	08:03                                	15:55                                	                                     	07:48                                  	06:35                                  	                                       	11,67                    	6,27                     	                         	08:07                           	15:50                           	                                	07:38                            	07:48                            	                                 	11,7                      	6,1                       	                          
1                      	3579            	1                 	79              	                	07:43                                	15:39                                	                                     	16:27                                  	05:36                                  	                                       	13,91                    	6,52                     	                         	07:52                           	15:34                           	                                	10:47                            	06:40                            	                                 	13,4                      	6,7                       	                          
1                      	3527            	1                 	98              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	95              	                	07:56                                	15:55                                	                                     	06:14                                  	04:47                                  	                                       	13,18                    	6,76                     	                         	08:17                           	15:44                           	                                	06:29                            	03:44                            	                                 	13,4                      	6,1                       	                          
1                      	3475            	1                 	106             	                	07:44                                	15:39                                	                                     	08:05                                  	04:23                                  	                                       	13,64                    	6,80                     	                         	07:51                           	15:32                           	                                	11:43                            	04:20                            	                                 	13,3                      	6,4                       	                          
1                      	3424            	1                 	103             	                	08:02                                	15:48                                	                                     	10:15                                  	09:29                                  	                                       	6,30                     	6,34                     	                         	08:06                           	15:44                           	                                	15:06                            	10:55                            	                                 	8,2                       	7,1                       	                          
1                      	2581            	1                 	131             	                	09:39                                	17:11                                	                                     	08:47                                  	04:58                                  	                                       	17,01                    	7,80                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2567            	1                 	96              	                	07:43                                	15:35                                	                                     	07:59                                  	04:58                                  	                                       	15,03                    	7,54                     	                         	07:52                           	15:33                           	                                	06:44                            	04:31                            	                                 	13,2                      	7,6                       	                          
1                      	2468            	2                 	117             	                	07:56                                	15:55                                	                                     	05:47                                  	04:36                                  	                                       	11,21                    	5,84                     	                         	08:17                           	15:44                           	                                	06:05                            	04:31                            	                                 	10,2                      	4,9                       	                          
1                      	2406            	2                 	92              	                	07:56                                	15:48                                	                                     	07:51                                  	07:41                                  	                                       	9,19                     	7,14                     	                         	08:17                           	15:50                           	                                	08:57                            	06:46                            	                                 	9,9                       	5,5                       	                          
2                      	4586            	1                 	117             	12,32           	08:20                                	16:09                                	                                     	10:42                                  	05:41                                  	                                       	8,73                     	4,63                     	                         	08:31                           	16:02                           	                                	11:55                            	06:19                            	                                 	8,6                       	4,6                       	                          
2                      	5402            	1                 	113             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4577            	1                 	110             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	112             	23,70           	08:09                                	16:01                                	                                     	06:58                                  	05:15                                  	                                       	11,93                    	7,47                     	                         	08:26                           	16:01                           	                                	07:36                            	04:44                            	                                 	12,5                      	6,5                       	                          
2                      	4575            	1                 	110             	22,08           	08:11                                	16:01                                	                                     	11:00                                  	08:05                                  	                                       	14,88                    	6,90                     	                         	08:31                           	16:01                           	                                	14:15                            	09:44                            	                                 	13,2                      	7,1                       	                          
2                      	4545            	1                 	109             	23,76           	08:11                                	16:02                                	                                     	09:39                                  	08:16                                  	                                       	14,03                    	7,39                     	                         	08:26                           	16:02                           	                                	11:22                            	11:18                            	                                 	14,5                      	6,2                       	                          
2                      	4528            	1                 	107             	8,05            	08:19                                	16:09                                	                                     	10:43                                  	06:22                                  	                                       	8,14                     	3,87                     	                         	08:31                           	16:02                           	                                	10:11                            	07:52                            	                                 	7,4                       	4,6                       	                          
2                      	4536            	1                 	113             	24,00           	08:19                                	16:05                                	                                     	11:08                                  	08:31                                  	                                       	11,50                    	7,04                     	                         	08:26                           	16:02                           	                                	11:04                            	08:29                            	                                 	10,0                      	6,9                       	                          
2                      	4537            	1                 	110             	15,82           	08:20                                	16:08                                	                                     	03:19                                  	03:31                                  	                                       	4,06                     	2,44                     	                         	08:31                           	16:02                           	                                	03:04                            	03:47                            	                                 	3,1                       	2,2                       	                          
3                      	5409            	1                 	115             	22,53           	08:27                                	16:14                                	                                     	09:03                                  	05:58                                  	                                       	10,07                    	5,79                     	                         	08:43                           	16:19                           	                                	11:22                            	07:02                            	                                 	11,1                      	6,3                       	                          
3                      	5403            	1                 	115             	25,92           	08:38                                	16:24                                	                                     	08:09                                  	06:27                                  	                                       	10,97                    	6,86                     	                         	08:55                           	16:22                           	                                	08:33                            	06:46                            	                                 	11,2                      	7,0                       	                          
3                      	4582            	1                 	114             	22,70           	08:11                                	16:01                                	                                     	08:19                                  	06:21                                  	                                       	6,72                     	4,13                     	                         	08:26                           	16:01                           	                                	11:38                            	07:06                            	                                 	7,6                       	3,6                       	                          
3                      	4560            	1                 	116             	48,51           	08:28                                	16:14                                	                                     	12:01                                  	08:42                                  	                                       	13,53                    	8,06                     	                         	08:42                           	16:21                           	                                	14:22                            	09:24                            	                                 	15,0                      	7,5                       	                          
3                      	4551            	1                 	114             	24,88           	08:38                                	16:23                                	                                     	11:40                                  	07:16                                  	                                       	13,62                    	6,88                     	                         	08:42                           	16:19                           	                                	11:44                            	06:47                            	                                 	13,5                      	7,1                       	                          
3                      	4557            	1                 	102             	31,10           	08:28                                	16:15                                	                                     	14:38                                  	14:54                                  	                                       	12,37                    	7,79                     	                         	08:53                           	16:18                           	                                	21:14                            	10:07                            	                                 	11,2                      	8,4                       	                          
3                      	4535            	1                 	114             	12,30           	08:38                                	16:23                                	                                     	09:03                                  	05:32                                  	                                       	7,96                     	4,29                     	                         	08:55                           	16:21                           	                                	09:12                            	07:01                            	                                 	9,7                       	5,0                       	                          
3                      	4525            	1                 	114             	18,94           	08:38                                	16:24                                	                                     	07:36                                  	04:39                                  	                                       	9,57                     	4,43                     	                         	08:53                           	16:21                           	                                	05:59                            	05:41                            	                                 	7,7                       	6,1                       	                          
3                      	4066            	1                 	117             	20,95           	08:28                                	16:13                                	                                     	13:21                                  	17:09                                  	                                       	8,64                     	6,48                     	                         	08:43                           	16:18                           	                                	23:07                            	11:44                            	                                 	4,9                       	7,5                       	                          
4                      	5407            	1                 	118             	22,24           	08:47                                	16:37                                	                                     	09:48                                  	07:15                                  	                                       	13,11                    	8,10                     	                         	09:12                           	16:39                           	                                	10:04                            	08:38                            	                                 	12,9                      	7,9                       	                          
4                      	4587            	1                 	122             	24,62           	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
4                      	4581            	1                 	119             	25,37           	08:46                                	                                     	                                     	13:10                                  	                                       	                                       	12,21                    	                         	                         	09:11                           	16:37                           	                                	24:01                            	24:07                            	                                 	10,5                      	7,2                       	                          
4                      	4583            	1                 	120             	18,58           	08:55                                	16:38                                	                                     	12:20                                  	08:19                                  	                                       	9,03                     	5,31                     	                         	09:19                           	16:39                           	                                	11:41                            	07:50                            	                                 	9,1                       	5,2                       	                          
4                      	4573            	1                 	117             	7,72            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
4                      	4548            	1                 	119             	26,71           	08:47                                	16:38                                	                                     	14:01                                  	09:24                                  	                                       	15,55                    	8,58                     	                         	09:12                           	16:38                           	                                	24:26                            	20:50                            	                                 	13,4                      	9,7                       	                          
