Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	123             	                	07:53                                	15:34                                	                                     	10:42                                  	04:09                                  	                                       	15,63                    	7,75                     	                         	07:51                           	15:35                           	                                	09:03                            	06:26                            	                                 	15,8                      	8,9                       	                          
1                      	2623            	1                 	89              	                	08:07                                	15:49                                	                                     	07:16                                  	05:26                                  	                                       	13,39                    	7,81                     	                         	08:04                           	15:47                           	                                	07:46                            	05:35                            	                                 	14,3                      	7,7                       	                          
1                      	2624            	2                 	107             	                	08:07                                	15:44                                	                                     	10:16                                  	08:39                                  	                                       	11,02                    	10,57                    	                         	08:05                           	15:47                           	                                	14:56                            	09:54                            	                                 	15,8                      	9,2                       	                          
1                      	2662            	2                 	136             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	17:03                           	                                	                                 	04:07                            	                                 	                          	5,3                       	                          
1                      	3652            	2                 	88              	                	07:53                                	15:33                                	                                     	07:25                                  	04:07                                  	                                       	12,48                    	6,33                     	                         	07:51                           	15:35                           	                                	05:57                            	04:49                            	                                 	9,6                       	6,9                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	83              	                	07:50                                	15:31                                	                                     	13:34                                  	16:16                                  	                                       	11,83                    	8,73                     	                         	07:48                           	15:34                           	                                	04:29                            	17:57                            	                                 	15,0                      	7,7                       	                          
1                      	4448            	1                 	148             	                	07:51                                	15:33                                	                                     	11:02                                  	24:32                                  	                                       	12,66                    	6,85                     	                         	07:49                           	15:35                           	                                	03:49                            	06:51                            	                                 	12,8                      	6,4                       	                          
1                      	4412            	2                 	86              	                	07:52                                	15:33                                	                                     	09:47                                  	04:07                                  	                                       	9,39                     	4,88                     	                         	07:50                           	15:37                           	                                	04:47                            	07:37                            	                                 	9,8                       	5,2                       	                          
