Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	106             	                	08:19                                	15:03                                	                                     	07:54                                  	05:51                                  	                                       	16,29                    	6,02                     	                         	07:53                           	15:22                           	                                	07:26                            	04:29                            	                                 	14,4                      	7,0                       	                          
1                      	2623            	1                 	72              	                	08:07                                	15:03                                	                                     	06:33                                  	05:20                                  	                                       	12,87                    	6,69                     	                         	07:40                           	15:24                           	                                	09:35                            	04:46                            	                                 	12,1                      	7,2                       	                          
1                      	2624            	2                 	90              	                	08:08                                	15:02                                	                                     	13:36                                  	10:37                                  	                                       	13,48                    	11,53                    	                         	07:38                           	15:21                           	                                	13:44                            	10:43                            	                                 	14,6                      	10,6                      	                          
1                      	2662            	2                 	119             	                	08:07                                	15:04                                	                                     	08:35                                  	05:26                                  	                                       	12,65                    	5,51                     	                         	07:40                           	15:24                           	                                	06:43                            	04:13                            	                                 	11,5                      	6,0                       	                          
1                      	3652            	2                 	71              	                	08:26                                	15:23                                	                                     	05:52                                  	03:51                                  	                                       	10,99                    	4,19                     	                         	08:06                           	15:38                           	                                	05:33                            	03:20                            	                                 	11,1                      	4,8                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	66              	                	08:56                                	15:14                                	                                     	16:22                                  	08:35                                  	                                       	11,28                    	5,19                     	                         	08:06                           	15:48                           	                                	16:08                            	14:09                            	                                 	11,5                      	7,3                       	                          
1                      	4448            	1                 	131             	                	08:08                                	15:03                                	                                     	12:10                                  	05:37                                  	                                       	13,44                    	3,33                     	                         	07:39                           	15:36                           	                                	11:14                            	07:16                            	                                 	12,4                      	6,8                       	                          
1                      	4412            	2                 	69              	                	08:33                                	                                     	                                     	07:23                                  	                                       	                                       	9,87                     	                         	                         	07:57                           	15:36                           	                                	06:53                            	04:26                            	                                 	9,0                       	4,7                       	                          
1                      	4421            	1                 	98              	                	08:33                                	15:23                                	                                     	07:00                                  	03:18                                  	                                       	7,72                     	3,69                     	                         	07:57                           	15:38                           	                                	05:00                            	04:02                            	                                 	6,4                       	3,8                       	                          
1                      	4021            	2                 	76              	                	08:19                                	15:15                                	                                     	08:34                                  	05:36                                  	                                       	14,21                    	6,00                     	                         	07:54                           	15:37                           	                                	08:17                            	06:06                            	                                 	13,8                      	6,6                       	                          
1                      	3579            	1                 	61              	                	08:08                                	15:03                                	                                     	09:55                                  	05:57                                  	                                       	11,17                    	6,30                     	                         	07:39                           	15:36                           	                                	09:17                            	06:35                            	                                 	11,4                      	6,7                       	                          
1                      	3527            	1                 	80              	                	08:24                                	15:23                                	                                     	07:50                                  	05:17                                  	                                       	6,27                     	4,68                     	                         	08:06                           	                                	                                	14:38                            	                                 	                                 	6,0                       	                          	                          
1                      	3500            	2                 	77              	                	08:24                                	15:15                                	                                     	05:53                                  	04:17                                  	                                       	11,34                    	5,64                     	                         	07:57                           	15:37                           	                                	06:35                            	04:14                            	                                 	10,7                      	5,9                       	                          
1                      	3475            	1                 	88              	                	08:07                                	15:12                                	                                     	07:41                                  	05:19                                  	                                       	15,34                    	7,78                     	                         	07:54                           	15:22                           	                                	07:48                            	04:47                            	                                 	7,6                       	7,6                       	                          
1                      	3424            	1                 	85              	                	08:08                                	15:02                                	                                     	10:10                                  	09:02                                  	                                       	6,84                     	5,82                     	                         	07:39                           	15:22                           	                                	14:20                            	09:58                            	                                 	7,5                       	5,6                       	                          
1                      	2581            	1                 	113             	                	08:19                                	15:12                                	                                     	10:02                                  	06:01                                  	                                       	17,84                    	4,98                     	                         	07:39                           	15:24                           	                                	08:35                            	05:23                            	                                 	17,2                      	6,9                       	                          
1                      	2567            	1                 	78              	                	08:07                                	15:03                                	                                     	08:15                                  	04:52                                  	                                       	9,14                     	6,06                     	                         	07:40                           	15:24                           	                                	07:18                            	04:26                            	                                 	18,7                      	7,2                       	                          
1                      	2468            	2                 	99              	                	08:19                                	15:12                                	                                     	07:24                                  	04:22                                  	                                       	12,80                    	4,85                     	                         	07:54                           	15:36                           	                                	08:22                            	04:16                            	                                 	12,5                      	5,3                       	                          
1                      	2406            	2                 	74              	                	08:25                                	15:12                                	                                     	09:26                                  	07:11                                  	                                       	11,16                    	6,08                     	                         	07:57                           	15:47                           	                                	09:14                            	08:17                            	                                 	10,9                      	6,9                       	                          
2                      	4586            	1                 	99              	                	08:57                                	15:30                                	                                     	07:17                                  	06:52                                  	                                       	6,67                     	4,48                     	                         	08:27                           	16:07                           	                                	11:00                            	07:13                            	                                 	9,0                       	4,6                       	                          
2                      	5402            	1                 	95              	                	09:31                                	15:43                                	                                     	00:11                                  	09:11                                  	                                       	4,18                     	1,23                     	                         	08:55                           	15:53                           	                                	05:29                            	01:38                            	                                 	11,7                      	0,0                       	                          
2                      	4577            	1                 	92              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	94              	                	                                     	15:30                                	                                     	                                       	03:56                                  	                                       	                         	5,62                     	                         	08:10                           	16:06                           	                                	05:52                            	04:31                            	                                 	11,0                      	6,9                       	                          
2                      	4575            	1                 	92              	                	08:39                                	15:30                                	                                     	12:19                                  	08:33                                  	                                       	13,68                    	6,72                     	                         	08:10                           	16:02                           	                                	11:56                            	08:26                            	                                 	13,7                      	7,6                       	                          
2                      	4545            	1                 	91              	                	08:57                                	15:26                                	                                     	09:15                                  	08:30                                  	                                       	13,31                    	7,60                     	                         	08:27                           	16:02                           	                                	10:15                            	07:57                            	                                 	14,7                      	7,6                       	                          
2                      	4528            	1                 	89              	                	08:43                                	15:26                                	                                     	09:57                                  	05:49                                  	                                       	7,41                     	3,53                     	                         	08:26                           	16:06                           	                                	07:45                            	05:32                            	                                 	7,3                       	4,7                       	                          
2                      	4536            	1                 	95              	                	08:56                                	15:31                                	                                     	09:46                                  	07:07                                  	                                       	11,39                    	6,53                     	                         	08:10                           	16:03                           	                                	10:30                            	07:05                            	                                 	11,6                      	6,6                       	                          
2                      	4537            	1                 	92              	                	08:40                                	15:26                                	                                     	05:00                                  	06:17                                  	                                       	5,79                     	2,52                     	                         	08:27                           	16:06                           	                                	04:44                            	04:22                            	                                 	5,8                       	2,6                       	                          
3                      	5409            	1                 	97              	                	08:58                                	15:40                                	                                     	08:04                                  	04:59                                  	                                       	11,16                    	5,38                     	                         	08:29                           	16:15                           	                                	07:44                            	05:23                            	                                 	11,2                      	5,9                       	                          
3                      	5403            	1                 	97              	                	08:59                                	15:53                                	                                     	06:18                                  	05:40                                  	                                       	11,49                    	9,53                     	                         	08:29                           	16:14                           	                                	05:41                            	06:11                            	                                 	11,5                      	8,0                       	                          
3                      	4582            	1                 	96              	                	                                     	15:26                                	                                     	                                       	06:39                                  	                                       	                         	4,48                     	                         	08:10                           	16:03                           	                                	10:33                            	07:02                            	                                 	9,7                       	4,6                       	                          
3                      	4560            	1                 	98              	                	09:32                                	15:43                                	                                     	12:09                                  	08:17                                  	                                       	16,93                    	7,34                     	                         	08:51                           	15:49                           	                                	11:25                            	10:39                            	                                 	15,7                      	2,7                       	                          
3                      	4551            	1                 	96              	                	                                     	15:40                                	                                     	                                       	07:26                                  	                                       	                         	7,29                     	                         	08:29                           	16:15                           	                                	11:08                            	08:13                            	                                 	13,4                      	7,8                       	                          
