Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	118             	                	07:39                                	15:23                                	                                     	10:15                                  	04:26                                  	                                       	13,04                    	9,12                     	                         	07:45                           	15:23                           	                                	10:13                            	06:04                            	                                 	13,8                      	9,9                       	                          
1                      	2623            	1                 	84              	                	07:53                                	15:46                                	                                     	07:22                                  	05:00                                  	                                       	14,60                    	7,77                     	                         	08:10                           	15:43                           	                                	07:42                            	04:56                            	                                 	15,0                      	7,0                       	                          
1                      	2624            	2                 	102             	                	08:04                                	15:45                                	                                     	14:04                                  	07:01                                  	                                       	14,72                    	7,44                     	                         	08:09                           	15:42                           	                                	19:02                            	08:17                            	                                 	12,8                      	8,3                       	                          
1                      	2662            	2                 	131             	                	08:10                                	15:45                                	                                     	05:43                                  	04:19                                  	                                       	9,50                     	4,36                     	                         	08:10                           	15:35                           	                                	06:06                            	03:53                            	                                 	10,0                      	4,5                       	                          
1                      	3652            	2                 	83              	                	07:40                                	15:24                                	                                     	08:26                                  	04:44                                  	                                       	10,87                    	6,15                     	                         	07:59                           	15:34                           	                                	05:38                            	04:10                            	                                 	11,0                      	5,4                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	78              	                	07:37                                	15:23                                	                                     	01:38                                  	16:49                                  	                                       	13,35                    	7,95                     	                         	07:43                           	15:21                           	                                	21:40                            	16:42                            	                                 	14,3                      	7,6                       	                          
1                      	4448            	1                 	143             	                	07:38                                	15:22                                	                                     	06:55                                  	07:06                                  	                                       	12,04                    	6,19                     	                         	07:44                           	15:21                           	                                	10:37                            	07:27                            	                                 	11,5                      	6,6                       	                          
1                      	4412            	2                 	81              	                	07:52                                	15:24                                	                                     	07:04                                  	03:59                                  	                                       	10,37                    	4,99                     	                         	07:46                           	15:21                           	                                	06:59                            	04:33                            	                                 	9,8                       	5,4                       	                          
1                      	4421            	1                 	110             	                	07:53                                	15:46                                	                                     	06:27                                  	05:29                                  	                                       	6,62                     	5,06                     	                         	07:59                           	15:34                           	                                	07:14                            	04:29                            	                                 	7,1                       	4,5                       	                          
1                      	4021            	2                 	88              	                	08:10                                	15:33                                	                                     	08:06                                  	04:18                                  	                                       	11,32                    	4,94                     	                         	08:09                           	15:43                           	                                	08:35                            	04:37                            	                                 	11,0                      	4,8                       	                          
1                      	3579            	1                 	73              	                	07:39                                	15:33                                	                                     	07:32                                  	06:33                                  	                                       	13,40                    	8,20                     	                         	07:47                           	15:22                           	                                	08:52                            	07:46                            	                                 	12,9                      	8,4                       	                          
1                      	3527            	1                 	92              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	89              	                	07:52                                	15:33                                	                                     	06:51                                  	04:22                                  	                                       	12,54                    	6,66                     	                         	07:59                           	15:43                           	                                	07:04                            	04:37                            	                                 	14,2                      	6,7                       	                          
1                      	3475            	1                 	100             	                	07:40                                	15:24                                	                                     	07:40                                  	03:41                                  	                                       	12,73                    	5,67                     	                         	07:46                           	15:22                           	                                	07:07                            	04:53                            	                                 	13,8                      	6,9                       	                          
1                      	3424            	1                 	97              	                	08:04                                	15:45                                	                                     	12:53                                  	08:35                                  	                                       	8,61                     	5,86                     	                         	08:09                           	15:43                           	                                	11:28                            	07:59                            	                                 	7,6                       	5,4                       	                          
