Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	83              	                	08:25                                	16:26                                	                                     	07:34                                  	08:05                                  	                                       	12,74                    	5,31                     	                         	08:14                           	15:40                           	                                	06:35                            	04:26                            	                                 	12,2                      	6,6                       	                          
2                      	4586            	1                 	88              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	08:22                           	                                	                                	08:36                            	                                 	                                 	8,6                       	                          	                          
2                      	5402            	1                 	84              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	08:32                           	                                	                                	07:04                            	                                 	                                 	4,0                       	                          	                          
2                      	4575            	1                 	81              	                	08:26                                	                                     	                                     	14:34                                  	                                       	                                       	13,63                    	                         	                         	08:15                           	15:41                           	                                	12:53                            	10:55                            	                                 	14,5                      	7,0                       	                          
2                      	4577            	1                 	81              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4545            	1                 	80              	                	08:39                                	16:11                                	                                     	11:18                                  	08:09                                  	                                       	13,34                    	6,34                     	                         	08:22                           	15:48                           	                                	10:48                            	10:49                            	                                 	15,0                      	6,3                       	                          
2                      	4528            	1                 	78              	                	08:48                                	                                     	                                     	08:34                                  	                                       	                                       	12,91                    	                         	                         	08:22                           	15:41                           	                                	08:51                            	05:33                            	                                 	7,9                       	4,2                       	                          
2                      	4536            	1                 	84              	                	08:25                                	16:16                                	                                     	09:33                                  	14:30                                  	                                       	11,39                    	7,19                     	                         	08:22                           	15:36                           	                                	09:34                            	07:35                            	                                 	11,4                      	7,1                       	                          
2                      	4537            	1                 	81              	                	08:40                                	16:11                                	                                     	05:09                                  	04:48                                  	                                       	4,45                     	3,38                     	                         	08:15                           	15:36                           	                                	04:43                            	07:02                            	                                 	4,5                       	3,4                       	                          
3                      	5403            	1                 	86              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	08:38                           	                                	                                	23:57                            	                                 	                                 	11,7                      	                          	                          
3                      	5409            	1                 	86              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	08:38                           	                                	                                	09:09                            	                                 	                                 	11,4                      	                          	                          
3                      	4582            	1                 	85              	                	08:25                                	16:11                                	                                     	10:49                                  	22:41                                  	                                       	10,41                    	17,26                    	                         	08:14                           	15:40                           	                                	10:52                            	07:10                            	                                 	10,4                      	5,4                       	                          
3                      	4557            	1                 	73              	                	08:50                                	16:23                                	                                     	13:42                                  	10:45                                  	                                       	14,19                    	7,12                     	                         	08:37                           	16:23                           	                                	14:46                            	15:22                            	                                 	13,1                      	7,8                       	                          
3                      	4560            	1                 	87              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	08:31                           	                                	                                	14:35                            	                                 	                                 	15,4                      	                          	                          
3                      	4551            	1                 	85              	                	10:05                                	17:06                                	                                     	00:-04                                 	04:43                                  	                                       	12,21                    	2,52                     	                         	08:32                           	                                	                                	09:37                            	                                 	                                 	12,2                      	                          	                          
3                      	4525            	1                 	85              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	09:03                           	                                	                                	12:16                            	                                 	                                 	11,0                      	                          	                          
3                      	4535            	1                 	85              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	08:32                           	                                	                                	09:59                            	                                 	                                 	9,7                       	                          	                          
3                      	4066            	1                 	88              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	08:37                           	                                	                                	20:40                            	                                 	                                 	10,5                      	                          	                          
4                      	5407            	1                 	89              	                	09:16                                	16:23                                	                                     	10:19                                  	06:56                                  	                                       	12,53                    	8,24                     	                         	09:03                           	16:10                           	                                	12:37                            	06:01                            	                                 	15,4                      	6,9                       	                          
4                      	4587            	1                 	93              	                	09:44                                	17:04                                	                                     	08:29                                  	21:26                                  	                                       	4,61                     	4,62                     	                         	09:43                           	16:26                           	                                	13:30                            	13:12                            	                                 	4,6                       	0,2                       	                          
4                      	4581            	1                 	90              	                	09:16                                	16:36                                	                                     	13:25                                  	08:57                                  	                                       	11,89                    	10,13                    	                         	08:57                           	16:09                           	                                	13:25                            	26:50                            	                                 	15,5                      	8,7                       	                          
4                      	4583            	1                 	91              	                	08:50                                	16:37                                	                                     	11:26                                  	08:25                                  	                                       	11,57                    	6,40                     	                         	08:54                           	15:49                           	                                	11:20                            	08:49                            	                                 	10,1                      	6,7                       	                          
4                      	4573            	1                 	88              	                	08:50                                	16:22                                	                                     	17:58                                  	10:53                                  	                                       	2,61                     	8,84                     	                         	09:24                           	15:49                           	                                	04:34                            	04:14                            	                                 	2,7                       	2,1                       	                          
4                      	4546            	1                 	90              	                	08:40                                	16:37                                	                                     	14:28                                  	10:09                                  	                                       	13,26                    	8,59                     	                         	09:04                           	15:48                           	                                	14:55                            	10:01                            	                                 	13,2                      	8,6                       	                          
4                      	4548            	1                 	90              	                	09:16                                	                                     	                                     	09:51                                  	                                       	                                       	14,39                    	                         	                         	09:43                           	                                	                                	11:19                            	                                 	                                 	16,2                      	                          	                          
4                      	4550            	1                 	89              	                	09:16                                	16:24                                	                                     	12:42                                  	07:47                                  	                                       	11,81                    	7,68                     	                         	09:05                           	16:10                           	                                	14:16                            	10:43                            	                                 	11,2                      	6,3                       	                          
4                      	4065            	1                 	93              	                	08:51                                	16:48                                	                                     	17:05                                  	15:39                                  	                                       	7,74                     	11,69                    	                         	08:53                           	16:23                           	                                	04:20                            	06:51                            	                                 	7,8                       	3,5                       	                          
5                      	5408            	1                 	77              	                	09:05                                	16:44                                	                                     	09:13                                  	07:40                                  	                                       	11,03                    	8,49                     	                         	09:32                           	15:57                           	                                	09:27                            	06:45                            	                                 	10,3                      	7,4                       	                          
5                      	4584            	1                 	35              	                	09:04                                	16:42                                	                                     	13:22                                  	11:36                                  	                                       	9,77                     	8,52                     	                         	09:25                           	15:57                           	                                	12:23                            	10:35                            	                                 	12,1                      	7,6                       	                          
5                      	4572            	1                 	41              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	09:37                           	                                	                                	11:30                            	                                 	                                 	11,0                      	                          	                          
5                      	4554            	1                 	64              	                	09:05                                	16:43                                	                                     	13:36                                  	09:26                                  	                                       	12,10                    	6,76                     	                         	08:55                           	16:10                           	                                	11:09                            	08:21                            	                                 	10,5                      	6,3                       	                          
5                      	4544            	1                 	43              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	09:25                           	                                	                                	12:05                            	                                 	                                 	6,9                       	                          	                          
6                      	4426            	2                 	32              	                	07:43                                	15:23                                	                                     	14:30                                  	12:34                                  	                                       	9,59                     	5,98                     	                         	07:42                           	15:14                           	                                	13:34                            	08:42                            	                                 	9,6                       	5,5                       	                          
6                      	2648            	1                 	108             	                	07:44                                	15:24                                	                                     	14:16                                  	12:33                                  	                                       	14,45                    	10,49                    	                         	07:41                           	15:13                           	                                	12:15                            	11:48                            	                                 	14,9                      	10,4                      	                          
6                      	4475            	1                 	98              	                	08:17                                	15:43                                	                                     	06:57                                  	04:38                                  	                                       	13,27                    	6,00                     	                         	08:07                           	15:29                           	                                	08:34                            	05:33                            	                                 	13,1                      	6,8                       	                          
6                      	4477            	2                 	116             	                	08:16                                	15:44                                	                                     	05:28                                  	04:37                                  	                                       	12,54                    	5,68                     	                         	07:59                           	15:26                           	                                	07:01                            	04:32                            	                                 	12,1                      	5,7                       	                          
6                      	4465            	2                 	112             	                	07:45                                	15:23                                	                                     	29:02                                  	06:56                                  	                                       	14,42                    	7,76                     	                         	07:52                           	15:26                           	                                	09:40                            	04:50                            	                                 	14,9                      	5,9                       	                          
6                      	3530            	1                 	95              	                	07:43                                	15:24                                	                                     	09:09                                  	10:21                                  	                                       	12,93                    	8,10                     	                         	07:41                           	15:14                           	                                	08:33                            	07:16                            	                                 	12,9                      	7,7                       	                          
