Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	122             	                	07:51                                	15:35                                	                                     	09:03                                  	06:26                                  	                                       	15,84                    	8,89                     	                         	07:48                           	15:14                           	                                	10:17                            	07:27                            	                                 	15,4                      	8,1                       	                          
1                      	2623            	1                 	88              	                	08:04                                	15:47                                	                                     	07:46                                  	05:35                                  	                                       	14,32                    	7,73                     	                         	08:01                           	15:31                           	                                	08:13                            	05:12                            	                                 	14,7                      	7,3                       	                          
1                      	2624            	2                 	106             	                	08:05                                	15:47                                	                                     	14:56                                  	09:54                                  	                                       	15,79                    	9,19                     	                         	08:10                           	15:31                           	                                	10:57                            	09:15                            	                                 	13,6                      	7,6                       	                          
1                      	2662            	2                 	135             	                	                                     	17:03                                	                                     	                                       	04:07                                  	                                       	                         	5,32                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3652            	2                 	87              	                	07:51                                	15:35                                	                                     	05:57                                  	04:49                                  	                                       	9,62                     	6,92                     	                         	07:46                           	15:15                           	                                	05:32                            	08:01                            	                                 	10,0                      	5,7                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	82              	                	07:48                                	15:34                                	                                     	04:29                                  	17:57                                  	                                       	14,95                    	7,69                     	                         	07:45                           	15:12                           	                                	20:57                            	14:59                            	                                 	13,8                      	7,6                       	                          
1                      	4448            	1                 	147             	                	07:49                                	15:35                                	                                     	03:49                                  	06:51                                  	                                       	12,81                    	6,44                     	                         	07:47                           	15:13                           	                                	11:15                            	06:47                            	                                 	13,2                      	6,2                       	                          
1                      	4412            	2                 	85              	                	07:50                                	15:37                                	                                     	04:47                                  	07:37                                  	                                       	9,80                     	5,16                     	                         	07:48                           	15:14                           	                                	06:32                            	04:22                            	                                 	10,1                      	5,0                       	                          
1                      	4421            	1                 	114             	                	                                     	17:03                                	                                     	                                       	07:02                                  	                                       	                         	4,59                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4021            	2                 	92              	                	08:08                                	15:47                                	                                     	08:32                                  	04:57                                  	                                       	11,01                    	5,46                     	                         	08:01                           	15:25                           	                                	07:49                            	08:39                            	                                 	10,8                      	5,1                       	                          
1                      	3579            	1                 	77              	                	07:50                                	15:32                                	                                     	07:06                                  	11:46                                  	                                       	12,97                    	7,64                     	                         	07:46                           	15:17                           	                                	10:14                            	05:54                            	                                 	14,0                      	6,7                       	                          
1                      	3527            	1                 	96              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	93              	                	08:08                                	15:55                                	                                     	06:32                                  	04:11                                  	                                       	12,92                    	6,98                     	                         	08:01                           	15:25                           	                                	05:28                            	04:12                            	                                 	11,4                      	6,3                       	                          
1                      	3475            	1                 	104             	                	07:51                                	15:37                                	                                     	10:10                                  	07:22                                  	                                       	13,93                    	5,83                     	                         	07:47                           	15:13                           	                                	07:21                            	04:30                            	                                 	13,8                      	6,2                       	                          
1                      	3424            	1                 	101             	                	08:04                                	15:47                                	                                     	10:10                                  	08:54                                  	                                       	6,47                     	5,57                     	                         	08:10                           	15:30                           	                                	11:33                            	11:34                            	                                 	6,0                       	7,2                       	                          
1                      	2581            	1                 	129             	                	                                     	17:03                                	                                     	                                       	05:19                                  	                                       	                         	6,03                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	2567            	1                 	94              	                	07:50                                	15:37                                	                                     	07:41                                  	07:28                                  	                                       	15,43                    	6,83                     	                         	07:48                           	15:14                           	                                	08:20                            	03:39                            	                                 	15,1                      	7,0                       	                          
1                      	2468            	2                 	115             	                	08:05                                	15:55                                	                                     	05:42                                  	03:59                                  	                                       	11,03                    	4,92                     	                         	                                	15:25                           	                                	                                 	04:08                            	                                 	                          	4,6                       	                          
1                      	2406            	2                 	90              	                	08:08                                	15:55                                	                                     	08:17                                  	05:34                                  	                                       	10,58                    	5,45                     	                         	08:02                           	15:26                           	                                	08:04                            	06:48                            	                                 	9,8                       	5,5                       	                          
2                      	4586            	1                 	115             	12,32           	                                     	16:00                                	                                     	                                       	07:17                                  	                                       	                         	5,01                     	                         	08:26                           	15:45                           	                                	09:50                            	06:36                            	                                 	8,4                       	4,7                       	                          
2                      	5402            	1                 	111             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4577            	1                 	108             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	110             	23,70           	08:21                                	16:00                                	                                     	06:36                                  	04:21                                  	                                       	12,04                    	6,52                     	                         	08:16                           	15:38                           	                                	07:25                            	04:18                            	                                 	11,9                      	6,1                       	                          
2                      	4575            	1                 	108             	22,08           	08:20                                	15:59                                	                                     	13:43                                  	08:16                                  	                                       	13,46                    	6,61                     	                         	08:16                           	15:37                           	                                	12:21                            	08:18                            	                                 	14,9                      	6,8                       	                          
2                      	4545            	1                 	107             	23,76           	08:20                                	16:00                                	                                     	12:17                                  	07:41                                  	                                       	13,68                    	6,41                     	                         	08:15                           	15:37                           	                                	13:03                            	08:14                            	                                 	13,6                      	5,9                       	                          
2                      	4528            	1                 	105             	8,05            	08:25                                	16:06                                	                                     	10:43                                  	07:04                                  	                                       	8,79                     	3,65                     	                         	08:26                           	15:45                           	                                	09:08                            	05:09                            	                                 	7,7                       	3,7                       	                          
2                      	4536            	1                 	111             	24,00           	08:25                                	16:05                                	                                     	09:25                                  	07:28                                  	                                       	10,98                    	7,01                     	                         	08:25                           	15:37                           	                                	28:02                            	07:18                            	                                 	11,6                      	6,9                       	                          
2                      	4537            	1                 	108             	15,82           	08:25                                	16:05                                	                                     	05:02                                  	04:00                                  	                                       	4,53                     	2,65                     	                         	08:25                           	15:45                           	                                	23:17                            	03:16                            	                                 	4,4                       	2,5                       	                          
3                      	5409            	1                 	113             	22,53           	08:40                                	16:14                                	                                     	09:06                                  	06:10                                  	                                       	10,77                    	5,39                     	                         	08:43                           	15:57                           	                                	08:32                            	05:20                            	                                 	10,7                      	5,0                       	                          
3                      	5403            	1                 	113             	25,92           	08:40                                	16:21                                	                                     	11:06                                  	05:57                                  	                                       	11,14                    	6,54                     	                         	08:44                           	15:50                           	                                	13:14                            	04:45                            	                                 	11,7                      	5,8                       	                          
3                      	4582            	1                 	112             	22,70           	08:20                                	16:04                                	                                     	09:55                                  	05:46                                  	                                       	8,43                     	4,15                     	                         	08:16                           	15:46                           	                                	12:55                            	07:08                            	                                 	10,1                      	4,0                       	                          
3                      	4560            	1                 	114             	48,51           	08:39                                	16:18                                	                                     	11:38                                  	10:57                                  	                                       	15,44                    	9,56                     	                         	08:34                           	15:50                           	                                	11:55                            	09:35                            	                                 	10,4                      	8,5                       	                          
3                      	4551            	1                 	112             	24,88           	08:42                                	16:14                                	                                     	10:14                                  	07:50                                  	                                       	12,59                    	7,18                     	                         	08:34                           	15:50                           	                                	11:33                            	07:34                            	                                 	13,6                      	5,9                       	                          
3                      	4557            	1                 	100             	31,10           	08:41                                	16:14                                	                                     	13:56                                  	09:29                                  	                                       	14,21                    	7,30                     	                         	08:34                           	15:57                           	                                	19:10                            	09:49                            	                                 	13,1                      	7,7                       	                          
3                      	4535            	1                 	112             	12,30           	08:41                                	16:18                                	                                     	11:33                                  	05:34                                  	                                       	8,88                     	4,05                     	                         	08:43                           	15:58                           	                                	12:56                            	05:45                            	                                 	15,4                      	3,8                       	                          
3                      	4525            	1                 	112             	18,94           	08:40                                	16:18                                	                                     	07:39                                  	04:25                                  	                                       	9,30                     	4,42                     	                         	08:34                           	15:57                           	                                	07:14                            	04:18                            	                                 	9,4                       	4,3                       	                          
3                      	4066            	1                 	115             	20,95           	08:40                                	16:15                                	                                     	15:07                                  	09:37                                  	                                       	8,45                     	6,56                     	                         	08:43                           	15:50                           	                                	15:35                            	09:42                            	                                 	9,2                       	7,0                       	                          
4                      	5407            	1                 	116             	22,24           	08:54                                	16:30                                	                                     	09:45                                  	07:39                                  	                                       	13,14                    	7,63                     	                         	08:57                           	16:04                           	                                	10:55                            	07:26                            	                                 	13,7                      	13,6                      	                          
4                      	4587            	1                 	120             	24,62           	09:01                                	                                     	                                     	24:25                                  	                                       	                                       	9,73                     	                         	                         	09:29                           	16:13                           	                                	21:18                            	16:31                            	                                 	8,9                       	6,5                       	                          
4                      	4581            	1                 	117             	25,37           	09:01                                	16:36                                	                                     	23:41                                  	19:51                                  	                                       	12,98                    	7,64                     	                         	09:03                           	16:12                           	                                	23:33                            	22:01                            	                                 	12,6                      	6,3                       	                          
4                      	4583            	1                 	118             	18,58           	08:55                                	16:37                                	                                     	10:50                                  	07:32                                  	                                       	8,83                     	5,48                     	                         	09:04                           	16:14                           	                                	10:23                            	07:26                            	                                 	8,5                       	5,5                       	                          
4                      	4573            	1                 	115             	7,72            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
4                      	4548            	1                 	117             	26,71           	08:55                                	16:28                                	                                     	21:26                                  	12:10                                  	                                       	16,90                    	9,22                     	                         	08:58                           	16:05                           	                                	12:05                            	14:43                            	                                 	15,3                      	14,8                      	                          
