Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	99              	                	07:59                                	15:17                                	                                     	08:07                                  	05:31                                  	                                       	14,76                    	9,88                     	                         	08:21                           	                                	                                	06:37                            	                                 	                                 	12,1                      	                          	                          
1                      	2623            	1                 	65              	                	07:59                                	15:30                                	                                     	07:26                                  	04:53                                  	                                       	12,29                    	7,59                     	                         	08:21                           	                                	                                	07:11                            	                                 	                                 	12,6                      	                          	                          
1                      	2624            	2                 	83              	                	07:49                                	15:30                                	                                     	12:59                                  	06:50                                  	                                       	15,04                    	6,68                     	                         	08:22                           	                                	                                	21:02                            	                                 	                                 	12,8                      	                          	                          
1                      	2662            	2                 	112             	                	07:51                                	15:17                                	                                     	06:29                                  	04:14                                  	                                       	11,46                    	5,85                     	                         	08:21                           	                                	                                	07:33                            	                                 	                                 	11,8                      	                          	                          
1                      	3652            	2                 	64              	                	07:50                                	15:27                                	                                     	06:15                                  	06:18                                  	                                       	10,64                    	4,85                     	                         	08:33                           	                                	                                	04:43                            	                                 	                                 	10,7                      	                          	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	87              	                	08:11                                	15:42                                	                                     	06:28                                  	03:48                                  	                                       	13,16                    	7,06                     	                         	08:47                           	15:34                           	                                	06:27                            	04:41                            	                                 	13,7                      	7,2                       	                          
2                      	4586            	1                 	92              	                	08:16                                	16:15                                	                                     	11:20                                  	09:13                                  	                                       	8,44                     	5,29                     	                         	                                	15:46                           	                                	                                 	06:38                            	                                 	                          	5,2                       	                          
2                      	5402            	1                 	88              	                	08:58                                	15:45                                	                                     	04:40                                  	03:00                                  	                                       	2,75                     	0,14                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4575            	1                 	85              	                	08:16                                	15:38                                	                                     	12:51                                  	09:38                                  	                                       	14,62                    	7,51                     	                         	08:35                           	15:34                           	                                	12:29                            	08:19                            	                                 	14,7                      	7,0                       	                          
2                      	4577            	1                 	85              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4545            	1                 	84              	                	08:15                                	15:42                                	                                     	11:01                                  	10:44                                  	                                       	15,17                    	7,75                     	                         	08:35                           	15:34                           	                                	12:33                            	08:16                            	                                 	15,3                      	7,2                       	                          
2                      	4528            	1                 	82              	                	08:16                                	15:38                                	                                     	09:44                                  	04:55                                  	                                       	6,97                     	3,92                     	                         	08:35                           	15:46                           	                                	09:10                            	06:01                            	                                 	8,6                       	4,2                       	                          
