Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	102             	                	15:30                                	                                     	                                     	-08:-42                                	                                       	                                       	6,55                     	                         	                         	08:02                           	14:55                           	                                	08:22                            	07:49                            	                                 	15,8                      	6,7                       	                          
1                      	2623            	1                 	68              	                	15:22                                	                                     	                                     	00:-43                                 	                                       	                                       	5,05                     	                         	                         	08:02                           	14:58                           	                                	06:30                            	04:11                            	                                 	12,4                      	6,2                       	                          
1                      	2624            	2                 	86              	                	15:21                                	                                     	                                     	00:35                                  	                                       	                                       	9,93                     	                         	                         	08:01                           	14:57                           	                                	14:32                            	10:09                            	                                 	16,5                      	8,7                       	                          
1                      	2662            	2                 	115             	                	15:22                                	                                     	                                     	00:-56                                 	                                       	                                       	5,45                     	                         	                         	07:54                           	14:55                           	                                	07:41                            	05:55                            	                                 	12,8                      	5,2                       	                          
1                      	3652            	2                 	67              	                	15:35                                	                                     	                                     	-13:-25                                	                                       	                                       	5,36                     	                         	                         	07:53                           	15:07                           	                                	05:41                            	04:43                            	                                 	12,5                      	4,8                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	62              	                	15:35                                	                                     	                                     	-13:-41                                	                                       	                                       	5,34                     	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4448            	1                 	127             	                	15:22                                	                                     	                                     	00:-23                                 	                                       	                                       	5,27                     	                         	                         	07:54                           	                                	                                	10:54                            	                                 	                                 	11,6                      	                          	                          
1                      	4412            	2                 	65              	                	15:40                                	                                     	                                     	-18:-11                                	                                       	                                       	3,04                     	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4421            	1                 	94              	                	15:35                                	                                     	                                     	-13:-31                                	                                       	                                       	2,98                     	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4021            	2                 	72              	                	15:35                                	                                     	                                     	-13:-09                                	                                       	                                       	4,89                     	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3579            	1                 	57              	                	15:30                                	                                     	                                     	-08:-57                                	                                       	                                       	5,35                     	                         	                         	07:48                           	14:56                           	                                	09:33                            	05:23                            	                                 	13,2                      	5,3                       	                          
