,Id_Animal,Hora_x,Producao,Data_x,Sessao,Timestamp,Fase,Data_y,Dia_Experimento,Dieta,Trat,Periodo,Hora_y,Temp_Vaginal
172,3500.0,2017-09-12 08:00:00,13.76,12/09/2017,S1,2017-09-12 08:00:00,2,2017-09-12 00:00:00,11,2,3,0,08:00:00,
173,3475.0,2017-09-12 08:00:00,12.22,12/09/2017,S1,2017-09-12 08:00:00,2,2017-09-12 00:00:00,11,1,2,0,08:00:00,
174,3424.0,2017-09-12 08:00:00,9.98,12/09/2017,S1,2017-09-12 08:00:00,2,2017-09-12 00:00:00,11,2,1,0,08:00:00,
175,2581.0,2017-09-12 08:00:00,17.34,12/09/2017,S1,2017-09-12 08:00:00,2,2017-09-12 00:00:00,11,1,3,0,08:00:00,
176,2567.0,2017-09-12 08:00:00,14.4,12/09/2017,S1,2017-09-12 08:00:00,2,2017-09-12 00:00:00,11,1,1,0,08:00:00,
177,2468.0,2017-09-12 08:00:00,13.88,12/09/2017,S1,2017-09-12 08:00:00,2,2017-09-12 00:00:00,11,2,2,0,08:00:00,
178,2406.0,2017-09-12 08:00:00,11.23,12/09/2017,S1,2017-09-12 08:00:00,2,2017-09-12 00:00:00,11,2,2,0,08:00:00,
179,3652.0,2017-09-27 08:00:00,14.95,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,1,3,1,08:00:00,
180,653.0,2017-09-27 08:00:00,13.55,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,1,1,1,08:00:00,38.75
181,2623.0,2017-09-27 08:00:00,14.38,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,2,2,1,08:00:00,38.625
182,2624.0,2017-09-27 08:30:00,13.67,27/09/2017,S1,2017-09-27 08:30:00,2,2017-09-27 00:00:00,26,2,3,1,08:30:00,38.125
183,2662.0,2017-09-27 09:30:00,13.69,27/09/2017,S1,2017-09-27 09:30:00,2,2017-09-27 00:00:00,26,2,1,1,09:30:00,38.5
184,4498.0,2017-09-27 08:00:00,12.94,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,1,1,1,08:00:00,39.125
185,4448.0,2017-09-27 08:00:00,11.9,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,1,3,1,08:00:00,39.125
186,4412.0,2017-09-27 08:00:00,10.09,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,1,2,1,08:00:00,38.875
187,4421.0,2017-09-27 08:00:00,8.44,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,2,3,1,08:00:00,38.875
188,4021.0,2017-09-27 08:30:00,20.73,27/09/2017,S1,2017-09-27 08:30:00,2,2017-09-27 00:00:00,26,2,1,1,08:30:00,39.25
189,3579.0,2017-09-27 08:00:00,11.99,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,1,2,1,08:00:00,
190,3500.0,2017-09-27 08:30:00,14.47,27/09/2017,S1,2017-09-27 08:30:00,2,2017-09-27 00:00:00,26,2,3,1,08:30:00,
191,3475.0,2017-09-27 08:00:00,15.24,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,1,2,1,08:00:00,39.5
192,3424.0,2017-09-27 08:30:00,7.01,27/09/2017,S1,2017-09-27 08:30:00,2,2017-09-27 00:00:00,26,2,1,1,08:30:00,38.875
193,2581.0,2017-09-27 08:00:00,16.87,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,1,3,1,08:00:00,38.75
194,2567.0,2017-09-27 08:00:00,12.95,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,1,1,1,08:00:00,38.75
195,2468.0,2017-09-27 08:00:00,13.45,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,2,2,1,08:00:00,39.0
196,2406.0,2017-09-27 08:00:00,11.05,27/09/2017,S1,2017-09-27 08:00:00,2,2017-09-27 00:00:00,26,2,2,1,08:00:00,38.875
197,3652.0,2017-09-26 08:30:00,14.7,26/09/2017,S1,2017-09-26 08:30:00,2,2017-09-26 00:00:00,25,1,3,1,08:30:00,
198,653.0,2017-09-26 08:00:00,14.08,26/09/2017,S1,2017-09-26 08:00:00,2,2017-09-26 00:00:00,25,1,1,1,08:00:00,38.5
199,2623.0,2017-09-26 08:30:00,13.93,26/09/2017,S1,2017-09-26 08:30:00,2,2017-09-26 00:00:00,25,2,2,1,08:30:00,38.75
200,2624.0,2017-09-26 08:30:00,13.19,26/09/2017,S1,2017-09-26 08:30:00,2,2017-09-26 00:00:00,25,2,3,1,08:30:00,38.125
201,2662.0,2017-09-26 08:00:00,12.54,26/09/2017,S1,2017-09-26 08:00:00,2,2017-09-26 00:00:00,25,2,1,1,08:00:00,38.875
202,4498.0,2017-09-26 08:00:00,13.0,26/09/2017,S1,2017-09-26 08:00:00,2,2017-09-26 00:00:00,25,1,1,1,08:00:00,38.625
203,4448.0,2017-09-26 08:00:00,13.61,26/09/2017,S1,2017-09-26 08:00:00,2,2017-09-26 00:00:00,25,1,3,1,08:00:00,39.875
204,4412.0,2017-09-26 08:00:00,10.5,26/09/2017,S1,2017-09-26 08:00:00,2,2017-09-26 00:00:00,25,1,2,1,08:00:00,38.875
205,4421.0,2017-09-26 08:30:00,8.51,26/09/2017,S1,2017-09-26 08:30:00,2,2017-09-26 00:00:00,25,2,3,1,08:30:00,38.625
206,4021.0,2017-09-26 08:30:00,13.88,26/09/2017,S1,2017-09-26 08:30:00,2,2017-09-26 00:00:00,25,2,1,1,08:30:00,39.0
207,3579.0,2017-09-26 08:00:00,12.19,26/09/2017,S1,2017-09-26 08:00:00,2,2017-09-26 00:00:00,25,1,2,1,08:00:00,38.625
208,3500.0,2017-09-26 08:30:00,14.81,26/09/2017,S1,2017-09-26 08:30:00,2,2017-09-26 00:00:00,25,2,3,1,08:30:00,37.75
209,3475.0,2017-09-26 08:00:00,15.18,26/09/2017,S1,2017-09-26 08:00:00,2,2017-09-26 00:00:00,25,1,2,1,08:00:00,39.375
210,3424.0,2017-09-26 08:30:00,7.85,26/09/2017,S1,2017-09-26 08:30:00,2,2017-09-26 00:00:00,25,2,1,1,08:30:00,39.0
211,2581.0,2017-09-26 08:30:00,16.85,26/09/2017,S1,2017-09-26 08:30:00,2,2017-09-26 00:00:00,25,1,3,1,08:30:00,38.75
212,2567.0,2017-09-26 08:00:00,12.75,26/09/2017,S1,2017-09-26 08:00:00,2,2017-09-26 00:00:00,25,1,1,1,08:00:00,38.75
213,2468.0,2017-09-26 08:30:00,13.67,26/09/2017,S1,2017-09-26 08:30:00,2,2017-09-26 00:00:00,25,2,2,1,08:30:00,38.875
214,2406.0,2017-09-26 08:30:00,11.59,26/09/2017,S1,2017-09-26 08:30:00,2,2017-09-26 00:00:00,25,2,2,1,08:30:00,39.0
215,3652.0,2017-09-25 08:00:00,14.41,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,1,3,1,08:00:00,
216,653.0,2017-09-25 08:00:00,14.32,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,1,1,1,08:00:00,38.625
217,2623.0,2017-09-25 08:00:00,14.62,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,2,2,1,08:00:00,38.5
218,2624.0,2017-09-25 08:30:00,13.51,25/09/2017,S1,2017-09-25 08:30:00,2,2017-09-25 00:00:00,24,2,3,1,08:30:00,36.375
219,2662.0,2017-09-25 08:00:00,12.33,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,2,1,1,08:00:00,38.875
220,4498.0,2017-09-25 08:00:00,14.27,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,1,1,1,08:00:00,38.625
221,4448.0,2017-09-25 08:00:00,13.08,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,1,3,1,08:00:00,38.75
222,4412.0,2017-09-25 08:00:00,9.19,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,1,2,1,08:00:00,38.625
223,4421.0,2017-09-25 08:30:00,8.49,25/09/2017,S1,2017-09-25 08:30:00,2,2017-09-25 00:00:00,24,2,3,1,08:30:00,38.75
224,4021.0,2017-09-25 08:30:00,13.91,25/09/2017,S1,2017-09-25 08:30:00,2,2017-09-25 00:00:00,24,2,1,1,08:30:00,39.125
225,3579.0,2017-09-25 08:00:00,13.38,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,1,2,1,08:00:00,39.5
226,3500.0,2017-09-25 08:30:00,14.96,25/09/2017,S1,2017-09-25 08:30:00,2,2017-09-25 00:00:00,24,2,3,1,08:30:00,38.375
227,3475.0,2017-09-25 08:00:00,15.68,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,1,2,1,08:00:00,39.0
228,3424.0,2017-09-25 08:30:00,7.88,25/09/2017,S1,2017-09-25 08:30:00,2,2017-09-25 00:00:00,24,2,1,1,08:30:00,39.125
229,2581.0,2017-09-25 08:00:00,16.57,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,1,3,1,08:00:00,38.875
230,2567.0,2017-09-25 08:00:00,12.9,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,1,1,1,08:00:00,39.0
231,2468.0,2017-09-25 08:00:00,14.15,25/09/2017,S1,2017-09-25 08:00:00,2,2017-09-25 00:00:00,24,2,2,1,08:00:00,38.75
232,2406.0,2017-09-25 08:30:00,10.59,25/09/2017,S1,2017-09-25 08:30:00,2,2017-09-25 00:00:00,24,2,2,1,08:30:00,38.875
233,3652.0,2017-09-24 07:30:00,14.47,24/09/2017,S1,2017-09-24 07:30:00,2,2017-09-24 00:00:00,23,1,3,1,07:30:00,
234,653.0,2017-09-24 08:00:00,13.42,24/09/2017,S1,2017-09-24 08:00:00,2,2017-09-24 00:00:00,23,1,1,1,08:00:00,38.5
235,2623.0,2017-09-24 08:00:00,14.37,24/09/2017,S1,2017-09-24 08:00:00,2,2017-09-24 00:00:00,23,2,2,1,08:00:00,38.625
236,2624.0,2017-09-24 08:00:00,11.58,24/09/2017,S1,2017-09-24 08:00:00,2,2017-09-24 00:00:00,23,2,3,1,08:00:00,38.875
237,4498.0,2017-09-24 08:00:00,13.48,24/09/2017,S1,2017-09-24 08:00:00,2,2017-09-24 00:00:00,23,1,1,1,08:00:00,38.5
238,4448.0,2017-09-24 07:30:00,13.34,24/09/2017,S1,2017-09-24 07:30:00,2,2017-09-24 00:00:00,23,1,3,1,07:30:00,38.5
239,4412.0,2017-09-24 07:30:00,10.13,24/09/2017,S1,2017-09-24 07:30:00,2,2017-09-24 00:00:00,23,1,2,1,07:30:00,38.5
240,4421.0,2017-09-24 08:30:00,7.46,24/09/2017,S1,2017-09-24 08:30:00,2,2017-09-24 00:00:00,23,2,3,1,08:30:00,38.5
241,4021.0,2017-09-24 08:00:00,13.85,24/09/2017,S1,2017-09-24 08:00:00,2,2017-09-24 00:00:00,23,2,1,1,08:00:00,39.0
242,3579.0,2017-09-24 08:00:00,13.41,24/09/2017,S1,2017-09-24 08:00:00,2,2017-09-24 00:00:00,23,1,2,1,08:00:00,39.125
243,3500.0,2017-09-24 08:00:00,14.23,24/09/2017,S1,2017-09-24 08:00:00,2,2017-09-24 00:00:00,23,2,3,1,08:00:00,38.625
244,3475.0,2017-09-24 07:30:00,16.34,24/09/2017,S1,2017-09-24 07:30:00,2,2017-09-24 00:00:00,23,1,2,1,07:30:00,39.0
245,3424.0,2017-09-24 08:00:00,6.19,24/09/2017,S1,2017-09-24 08:00:00,2,2017-09-24 00:00:00,23,2,1,1,08:00:00,39.125
246,2581.0,2017-09-24 08:00:00,17.6,24/09/2017,S1,2017-09-24 08:00:00,2,2017-09-24 00:00:00,23,1,3,1,08:00:00,38.625
247,2567.0,2017-09-24 08:00:00,12.83,24/09/2017,S1,2017-09-24 08:00:00,2,2017-09-24 00:00:00,23,1,1,1,08:00:00,38.625
248,2468.0,2017-09-24 08:00:00,13.59,24/09/2017,S1,2017-09-24 08:00:00,2,2017-09-24 00:00:00,23,2,2,1,08:00:00,38.75
249,2406.0,2017-09-24 08:30:00,10.38,24/09/2017,S1,2017-09-24 08:30:00,2,2017-09-24 00:00:00,23,2,2,1,08:30:00,39.0
250,3652.0,2017-09-23 08:00:00,14.78,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,1,3,1,08:00:00,38.625
251,653.0,2017-09-23 08:00:00,14.59,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,1,1,1,08:00:00,38.5
252,2623.0,2017-09-23 08:30:00,15.74,23/09/2017,S1,2017-09-23 08:30:00,2,2017-09-23 00:00:00,22,2,2,1,08:30:00,38.875
253,2624.0,2017-09-23 08:30:00,9.13,23/09/2017,S1,2017-09-23 08:30:00,2,2017-09-23 00:00:00,22,2,3,1,08:30:00,
254,2662.0,2017-09-23 08:00:00,11.5,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,2,1,1,08:00:00,38.875
255,4498.0,2017-09-23 08:00:00,12.67,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,1,1,1,08:00:00,38.625
256,4448.0,2017-09-23 08:00:00,14.3,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,1,3,1,08:00:00,38.875
257,4412.0,2017-09-23 08:00:00,9.63,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,1,2,1,08:00:00,38.5
258,4421.0,2017-09-23 08:00:00,7.88,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,2,3,1,08:00:00,38.625
259,4021.0,2017-09-23 08:30:00,14.59,23/09/2017,S1,2017-09-23 08:30:00,2,2017-09-23 00:00:00,22,2,1,1,08:30:00,39.25
260,3579.0,2017-09-23 08:00:00,12.97,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,1,2,1,08:00:00,38.875
261,3500.0,2017-09-23 08:30:00,14.64,23/09/2017,S1,2017-09-23 08:30:00,2,2017-09-23 00:00:00,22,2,3,1,08:30:00,38.625
262,3475.0,2017-09-23 08:00:00,14.76,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,1,2,1,08:00:00,39.0
263,3424.0,2017-09-23 08:30:00,7.93,23/09/2017,S1,2017-09-23 08:30:00,2,2017-09-23 00:00:00,22,2,1,1,08:30:00,39.375
264,2581.0,2017-09-23 08:00:00,18.72,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,1,3,1,08:00:00,38.75
265,2567.0,2017-09-23 08:00:00,13.66,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,1,1,1,08:00:00,38.75
266,2468.0,2017-09-23 08:30:00,14.97,23/09/2017,S1,2017-09-23 08:30:00,2,2017-09-23 00:00:00,22,2,2,1,08:30:00,
267,2406.0,2017-09-23 08:00:00,9.7,23/09/2017,S1,2017-09-23 08:00:00,2,2017-09-23 00:00:00,22,2,2,1,08:00:00,38.5
268,3652.0,2017-09-21 08:00:00,13.67,21/09/2017,S1,2017-09-21 08:00:00,2,2017-09-21 00:00:00,20,1,3,1,08:00:00,38.625
269,653.0,2017-09-21 08:00:00,13.67,21/09/2017,S1,2017-09-21 08:00:00,2,2017-09-21 00:00:00,20,1,1,1,08:00:00,34.5
270,2623.0,2017-09-21 08:30:00,14.75,21/09/2017,S1,2017-09-21 08:30:00,2,2017-09-21 00:00:00,20,2,2,1,08:30:00,38.625
271,2624.0,2017-09-21 08:30:00,19.66,21/09/2017,S1,2017-09-21 08:30:00,2,2017-09-21 00:00:00,20,2,3,1,08:30:00,38.5
272,2662.0,2017-09-21 08:00:00,9.0,21/09/2017,S1,2017-09-21 08:00:00,2,2017-09-21 00:00:00,20,2,1,1,08:00:00,39.0
273,4498.0,2017-09-21 08:00:00,12.99,21/09/2017,S1,2017-09-21 08:00:00,2,2017-09-21 00:00:00,20,1,1,1,08:00:00,39.25
274,4448.0,2017-09-21 08:30:00,13.52,21/09/2017,S1,2017-09-21 08:30:00,2,2017-09-21 00:00:00,20,1,3,1,08:30:00,38.75
275,4412.0,2017-09-21 08:30:00,10.42,21/09/2017,S1,2017-09-21 08:30:00,2,2017-09-21 00:00:00,20,1,2,1,08:30:00,38.625
276,4421.0,2017-09-21 08:30:00,8.73,21/09/2017,S1,2017-09-21 08:30:00,2,2017-09-21 00:00:00,20,2,3,1,08:30:00,38.75
277,4021.0,2017-09-21 08:30:00,24.32,21/09/2017,S1,2017-09-21 08:30:00,2,2017-09-21 00:00:00,20,2,1,1,08:30:00,38.875
278,3579.0,2017-09-21 08:00:00,12.88,21/09/2017,S1,2017-09-21 08:00:00,2,2017-09-21 00:00:00,20,1,2,1,08:00:00,39.375
279,3500.0,2017-09-21 08:30:00,14.2,21/09/2017,S1,2017-09-21 08:30:00,2,2017-09-21 00:00:00,20,2,3,1,08:30:00,38.75
280,3475.0,2017-09-21 08:00:00,14.57,21/09/2017,S1,2017-09-21 08:00:00,2,2017-09-21 00:00:00,20,1,2,1,08:00:00,38.75
281,3424.0,2017-09-21 08:30:00,6.84,21/09/2017,S1,2017-09-21 08:30:00,2,2017-09-21 00:00:00,20,2,1,1,08:30:00,38.875
282,2581.0,2017-09-21 08:00:00,16.9,21/09/2017,S1,2017-09-21 08:00:00,2,2017-09-21 00:00:00,20,1,3,1,08:00:00,38.75
283,2567.0,2017-09-21 08:00:00,14.16,21/09/2017,S1,2017-09-21 08:00:00,2,2017-09-21 00:00:00,20,1,1,1,08:00:00,
284,2468.0,2017-09-21 08:30:00,14.21,21/09/2017,S1,2017-09-21 08:30:00,2,2017-09-21 00:00:00,20,2,2,1,08:30:00,38.75
285,2406.0,2017-09-21 08:30:00,23.16,21/09/2017,S1,2017-09-21 08:30:00,2,2017-09-21 00:00:00,20,2,2,1,08:30:00,38.75
286,4426.0,2017-07-20 07:30:00,10.37,20/07/2017,S1,2017-07-20 07:30:00,1,2017-07-20 00:00:00,12,1,1,0,07:30:00,
287,2648.0,2017-07-20 07:30:00,17.47,20/07/2017,S1,2017-07-20 07:30:00,1,2017-07-20 00:00:00,12,1,2,0,07:30:00,
288,4477.0,2017-07-20 08:00:00,12.33,20/07/2017,S1,2017-07-20 08:00:00,1,2017-07-20 00:00:00,12,2,3,0,08:00:00,
289,4475.0,2017-07-20 08:00:00,12.75,20/07/2017,S1,2017-07-20 08:00:00,1,2017-07-20 00:00:00,12,2,3,0,08:00:00,
290,4465.0,2017-07-20 08:00:00,14.38,20/07/2017,S1,2017-07-20 08:00:00,1,2017-07-20 00:00:00,12,1,3,0,08:00:00,38.875
291,3530.0,2017-07-20 07:30:00,13.43,20/07/2017,S1,2017-07-20 07:30:00,1,2017-07-20 00:00:00,12,1,1,0,07:30:00,38.625
292,3458.0,2017-07-20 07:30:00,9.9,20/07/2017,S1,2017-07-20 07:30:00,1,2017-07-20 00:00:00,12,1,3,0,07:30:00,38.625
293,3437.0,2017-07-20 08:00:00,13.46,20/07/2017,S1,2017-07-20 08:00:00,1,2017-07-20 00:00:00,12,2,1,0,08:00:00,
294,2560.0,2017-07-20 08:00:00,14.75,20/07/2017,S1,2017-07-20 08:00:00,1,2017-07-20 00:00:00,12,2,2,0,08:00:00,
295,2416.0,2017-07-20 08:00:00,18.68,20/07/2017,S1,2017-07-20 08:00:00,1,2017-07-20 00:00:00,12,2,2,0,08:00:00,
296,3644.0,2017-07-20 07:30:00,12.6,20/07/2017,S1,2017-07-20 07:30:00,1,2017-07-20 00:00:00,12,1,1,0,07:30:00,38.875
297,3785.0,2017-07-20 08:00:00,16.26,20/07/2017,S1,2017-07-20 08:00:00,1,2017-07-20 00:00:00,12,2,1,0,08:00:00,
298,2710.0,2017-07-20 07:30:00,10.81,20/07/2017,S1,2017-07-20 07:30:00,1,2017-07-20 00:00:00,12,1,3,0,07:30:00,
299,3600.0,2017-07-20 07:30:00,13.88,20/07/2017,S1,2017-07-20 07:30:00,1,2017-07-20 00:00:00,12,1,2,0,07:30:00,
300,4453.0,2017-07-20 08:00:00,11.73,20/07/2017,S1,2017-07-20 08:00:00,1,2017-07-20 00:00:00,12,2,2,0,08:00:00,
301,3460.0,2017-07-20 07:30:00,18.23,20/07/2017,S1,2017-07-20 07:30:00,1,2017-07-20 00:00:00,12,1,2,0,07:30:00,39.125
302,2483.0,2017-07-20 08:00:00,13.93,20/07/2017,S1,2017-07-20 08:00:00,1,2017-07-20 00:00:00,12,2,3,0,08:00:00,
303,2431.0,2017-07-20 08:00:00,16.72,20/07/2017,S1,2017-07-20 08:00:00,1,2017-07-20 00:00:00,12,2,1,0,08:00:00,
304,3652.0,2017-09-22 16:00:00,6.63,22/09/2017,S2,2017-09-22 16:00:00,2,2017-09-22 00:00:00,21,1,3,1,16:00:00,39.25
305,2623.0,2017-09-22 16:00:00,8.15,22/09/2017,S2,2017-09-22 16:00:00,2,2017-09-22 00:00:00,21,2,2,1,16:00:00,39.125
306,2624.0,2017-09-22 16:00:00,9.66,22/09/2017,S2,2017-09-22 16:00:00,2,2017-09-22 00:00:00,21,2,3,1,16:00:00,39.0
307,4448.0,2017-09-22 16:00:00,6.71,22/09/2017,S2,2017-09-22 16:00:00,2,2017-09-22 00:00:00,21,1,3,1,16:00:00,38.875
308,4412.0,2017-09-22 15:30:00,5.21,22/09/2017,S2,2017-09-22 15:30:00,2,2017-09-22 00:00:00,21,1,2,1,15:30:00,38.75
309,4421.0,2017-09-22 16:00:00,3.64,22/09/2017,S2,2017-09-22 16:00:00,2,2017-09-22 00:00:00,21,2,3,1,16:00:00,39.0
310,3579.0,2017-09-22 15:30:00,7.21,22/09/2017,S2,2017-09-22 15:30:00,2,2017-09-22 00:00:00,21,1,2,1,15:30:00,39.125
311,3500.0,2017-09-22 16:00:00,6.79,22/09/2017,S2,2017-09-22 16:00:00,2,2017-09-22 00:00:00,21,2,3,1,16:00:00,39.375
312,3475.0,2017-09-22 15:30:00,8.47,22/09/2017,S2,2017-09-22 15:30:00,2,2017-09-22 00:00:00,21,1,2,1,15:30:00,39.5
313,2581.0,2017-09-22 16:00:00,7.35,22/09/2017,S2,2017-09-22 16:00:00,2,2017-09-22 00:00:00,21,1,3,1,16:00:00,39.25
314,2468.0,2017-09-22 15:30:00,5.86,22/09/2017,S2,2017-09-22 15:30:00,2,2017-09-22 00:00:00,21,2,2,1,15:30:00,39.0
315,2406.0,2017-09-22 16:00:00,5.93,22/09/2017,S2,2017-09-22 16:00:00,2,2017-09-22 00:00:00,21,2,2,1,16:00:00,39.25
316,3652.0,2017-09-16 15:30:00,6.21,16/09/2017,S2,2017-09-16 15:30:00,2,2017-09-16 00:00:00,15,1,3,1,15:30:00,39.125
317,653.0,2017-09-16 17:00:00,7.98,16/09/2017,S2,2017-09-16 17:00:00,2,2017-09-16 00:00:00,15,1,1,1,17:00:00,39.0
318,2623.0,2017-09-16 15:30:00,7.39,16/09/2017,S2,2017-09-16 15:30:00,2,2017-09-16 00:00:00,15,2,2,1,15:30:00,38.875
319,2624.0,2017-09-16 15:30:00,10.55,16/09/2017,S2,2017-09-16 15:30:00,2,2017-09-16 00:00:00,15,2,3,1,15:30:00,39.375
320,4498.0,2017-09-16 17:00:00,8.76,16/09/2017,S2,2017-09-16 17:00:00,2,2017-09-16 00:00:00,15,1,1,1,17:00:00,39.625
321,4448.0,2017-09-16 15:30:00,7.05,16/09/2017,S2,2017-09-16 15:30:00,2,2017-09-16 00:00:00,15,1,3,1,15:30:00,39.0
322,4412.0,2017-09-16 15:30:00,5.85,16/09/2017,S2,2017-09-16 15:30:00,2,2017-09-16 00:00:00,15,1,2,1,15:30:00,39.125
323,4421.0,2017-09-16 15:30:00,4.45,16/09/2017,S2,2017-09-16 15:30:00,2,2017-09-16 00:00:00,15,2,3,1,15:30:00,39.375
324,4021.0,2017-09-16 17:00:00,8.42,16/09/2017,S2,2017-09-16 17:00:00,2,2017-09-16 00:00:00,15,2,1,1,17:00:00,40.0
325,3579.0,2017-09-16 15:30:00,5.1,16/09/2017,S2,2017-09-16 15:30:00,2,2017-09-16 00:00:00,15,1,2,1,15:30:00,39.375
326,3500.0,2017-09-16 15:30:00,6.8,16/09/2017,S2,2017-09-16 15:30:00,2,2017-09-16 00:00:00,15,2,3,1,15:30:00,38.875
327,3475.0,2017-09-16 15:30:00,7.24,16/09/2017,S2,2017-09-16 15:30:00,2,2017-09-16 00:00:00,15,1,2,1,15:30:00,39.75
328,3424.0,2017-09-16 17:00:00,6.66,16/09/2017,S2,2017-09-16 17:00:00,2,2017-09-16 00:00:00,15,2,1,1,17:00:00,39.375
329,2581.0,2017-09-16 15:30:00,7.32,16/09/2017,S2,2017-09-16 15:30:00,2,2017-09-16 00:00:00,15,1,3,1,15:30:00,39.25
330,2468.0,2017-09-16 15:30:00,6.36,16/09/2017,S2,2017-09-16 15:30:00,2,2017-09-16 00:00:00,15,2,2,1,15:30:00,39.125
331,3652.0,2017-09-15 15:30:00,6.94,15/09/2017,S2,2017-09-15 15:30:00,2,2017-09-15 00:00:00,14,1,3,1,15:30:00,38.875
332,653.0,2017-09-15 17:00:00,9.25,15/09/2017,S2,2017-09-15 17:00:00,2,2017-09-15 00:00:00,14,1,1,1,17:00:00,39.0
333,2623.0,2017-09-15 16:00:00,7.76,15/09/2017,S2,2017-09-15 16:00:00,2,2017-09-15 00:00:00,14,2,2,1,16:00:00,39.0
334,2624.0,2017-09-15 16:00:00,11.38,15/09/2017,S2,2017-09-15 16:00:00,2,2017-09-15 00:00:00,14,2,3,1,16:00:00,39.0
335,2662.0,2017-09-15 17:00:00,7.81,15/09/2017,S2,2017-09-15 17:00:00,2,2017-09-15 00:00:00,14,2,1,1,17:00:00,41.0
336,4498.0,2017-09-15 17:00:00,7.37,15/09/2017,S2,2017-09-15 17:00:00,2,2017-09-15 00:00:00,14,1,1,1,17:00:00,40.0
337,4448.0,2017-09-15 15:30:00,6.13,15/09/2017,S2,2017-09-15 15:30:00,2,2017-09-15 00:00:00,14,1,3,1,15:30:00,38.875
338,4412.0,2017-09-15 15:30:00,5.2,15/09/2017,S2,2017-09-15 15:30:00,2,2017-09-15 00:00:00,14,1,2,1,15:30:00,39.25
339,4421.0,2017-09-15 16:00:00,3.38,15/09/2017,S2,2017-09-15 16:00:00,2,2017-09-15 00:00:00,14,2,3,1,16:00:00,39.25
340,4021.0,2017-09-15 16:00:00,6.83,15/09/2017,S2,2017-09-15 16:00:00,2,2017-09-15 00:00:00,14,2,1,1,16:00:00,39.875
341,3579.0,2017-09-15 15:30:00,7.23,15/09/2017,S2,2017-09-15 15:30:00,2,2017-09-15 00:00:00,14,1,2,1,15:30:00,39.125
342,3500.0,2017-09-15 16:00:00,7.29,15/09/2017,S2,2017-09-15 16:00:00,2,2017-09-15 00:00:00,14,2,3,1,16:00:00,38.875
343,3475.0,2017-09-15 15:30:00,6.92,15/09/2017,S2,2017-09-15 15:30:00,2,2017-09-15 00:00:00,14,1,2,1,15:30:00,
344,3424.0,2017-09-15 16:00:00,6.22,15/09/2017,S2,2017-09-15 16:00:00,2,2017-09-15 00:00:00,14,2,1,1,16:00:00,38.875
345,2581.0,2017-09-15 15:30:00,8.45,15/09/2017,S2,2017-09-15 15:30:00,2,2017-09-15 00:00:00,14,1,3,1,15:30:00,39.5
346,2567.0,2017-09-15 15:30:00,9.77,15/09/2017,S2,2017-09-15 15:30:00,2,2017-09-15 00:00:00,14,1,1,1,15:30:00,39.0
