CEJHB;27/07/2017;;;;
Timezone;-3;;;;
;;;;;
Serial;No.;DB4F200001ACD921;;;
Location:;Pre Lilian câmara;;;;
High;temperature;limit;(°C);46;38
Low;temperature;limit;(°C);14;5
Date;-;Time;Temperature (°C);;
19/07/2017;09:01;18.375;;;
19/07/2017;09:31;18.250;;;
19/07/2017;10:01;18.625;;;
19/07/2017;10:31;19.375;;;
19/07/2017;11:01;38.750;;;
19/07/2017;11:31;38.625;;;
19/07/2017;12:01;38.625;;;
19/07/2017;12:31;38.750;;;
19/07/2017;13:01;39.125;;;
19/07/2017;13:31;39.375;;;
19/07/2017;14:01;39.125;;;
19/07/2017;14:31;39.125;;;
19/07/2017;15:01;38.875;;;
19/07/2017;15:31;38.750;;;
19/07/2017;16:01;38.875;;;
19/07/2017;16:31;38.875;;;
19/07/2017;17:01;38.875;;;
19/07/2017;17:31;38.750;;;
19/07/2017;18:01;38.875;;;
19/07/2017;18:31;39.125;;;
19/07/2017;19:01;39.000;;;
19/07/2017;19:31;38.875;;;
19/07/2017;20:01;39.250;;;
19/07/2017;20:31;39.125;;;
19/07/2017;21:01;39.125;;;
19/07/2017;21:31;39.125;;;
19/07/2017;22:01;39.375;;;
19/07/2017;22:31;38.750;;;
19/07/2017;23:01;38.750;;;
19/07/2017;23:31;38.500;;;
20/07/2017;00:01;38.875;;;
20/07/2017;00:31;39.125;;;
20/07/2017;01:01;39.125;;;
20/07/2017;01:31;39.125;;;
20/07/2017;02:01;39.250;;;
20/07/2017;02:31;39.000;;;
20/07/2017;03:01;38.750;;;
20/07/2017;03:31;38.375;;;
20/07/2017;04:01;38.875;;;
20/07/2017;04:31;38.875;;;
20/07/2017;05:01;38.875;;;
20/07/2017;05:31;39.000;;;
20/07/2017;06:01;38.875;;;
20/07/2017;06:31;38.875;;;
20/07/2017;07:01;38.875;;;
20/07/2017;07:31;38.750;;;
20/07/2017;08:01;38.875;;;
20/07/2017;08:31;38.875;;;
20/07/2017;09:01;39.000;;;
20/07/2017;09:31;39.000;;;
20/07/2017;10:01;38.750;;;
20/07/2017;10:31;38.625;;;
20/07/2017;11:01;38.750;;;
20/07/2017;11:31;38.875;;;
20/07/2017;12:01;38.750;;;
20/07/2017;12:31;39.000;;;
20/07/2017;13:01;38.750;;;
20/07/2017;13:31;38.625;;;
20/07/2017;14:01;38.875;;;
20/07/2017;14:31;38.875;;;
20/07/2017;15:01;38.875;;;
20/07/2017;15:31;38.875;;;
20/07/2017;16:01;39.375;;;
20/07/2017;16:31;39.250;;;
20/07/2017;17:01;39.000;;;
20/07/2017;17:31;38.750;;;
20/07/2017;18:01;39.000;;;
20/07/2017;18:31;39.000;;;
20/07/2017;19:01;39.125;;;
20/07/2017;19:31;39.125;;;
