cromo;08/08/2017;;;;
Timezone;-3;;;;
;;;;;
Serial;No.;004F200001AE5F21;;;
Location:;lilian cromo;;;;
High;temperature;limit;(°C);46;38
Low;temperature;limit;(°C);14;5
Date;-;Time;Temperature (°C);;
03/08/2017;20:05;29.375;;;
03/08/2017;20:35;20.000;;;
03/08/2017;21:05;19.250;;;
03/08/2017;21:35;18.875;;;
03/08/2017;22:05;19.125;;;
03/08/2017;22:35;19.000;;;
03/08/2017;23:05;18.875;;;
03/08/2017;23:35;18.750;;;
04/08/2017;00:05;18.750;;;
04/08/2017;00:35;18.625;;;
04/08/2017;01:05;18.625;;;
04/08/2017;01:35;18.625;;;
04/08/2017;02:05;18.625;;;
04/08/2017;02:35;18.625;;;
04/08/2017;03:05;18.500;;;
04/08/2017;03:35;18.500;;;
04/08/2017;04:05;18.500;;;
04/08/2017;04:35;18.375;;;
04/08/2017;05:05;18.375;;;
04/08/2017;05:35;18.500;;;
04/08/2017;06:05;17.875;;;
04/08/2017;06:35;18.125;;;
04/08/2017;07:05;19.375;;;
04/08/2017;07:35;20.000;;;
04/08/2017;08:05;20.125;;;
04/08/2017;08:35;39.000;;;
04/08/2017;09:05;39.375;;;
04/08/2017;09:35;39.500;;;
04/08/2017;10:05;39.625;;;
04/08/2017;10:35;39.750;;;
04/08/2017;11:05;39.875;;;
04/08/2017;11:35;39.875;;;
04/08/2017;12:05;39.875;;;
04/08/2017;12:35;39.875;;;
04/08/2017;13:05;40.000;;;
04/08/2017;13:35;40.000;;;
04/08/2017;14:05;40.125;;;
04/08/2017;14:35;40.125;;;
04/08/2017;15:05;40.375;;;
04/08/2017;15:35;40.500;;;
04/08/2017;16:05;40.500;;;
04/08/2017;16:35;40.500;;;
04/08/2017;17:05;40.375;;;
04/08/2017;17:35;39.875;;;
04/08/2017;18:05;39.625;;;
04/08/2017;18:35;39.625;;;
04/08/2017;19:05;39.875;;;
04/08/2017;19:35;40.000;;;
04/08/2017;20:05;39.750;;;
04/08/2017;20:35;39.625;;;
04/08/2017;21:05;39.750;;;
04/08/2017;21:35;39.750;;;
04/08/2017;22:05;39.875;;;
04/08/2017;22:35;39.875;;;
04/08/2017;23:05;39.750;;;
04/08/2017;23:35;39.625;;;
05/08/2017;00:05;39.750;;;
05/08/2017;00:35;39.875;;;
05/08/2017;01:05;39.875;;;
05/08/2017;01:35;39.500;;;
05/08/2017;02:05;39.375;;;
05/08/2017;02:35;39.125;;;
05/08/2017;03:05;39.000;;;
05/08/2017;03:35;38.875;;;
05/08/2017;04:05;39.000;;;
05/08/2017;04:35;39.000;;;
05/08/2017;05:05;38.875;;;
05/08/2017;05:35;38.750;;;
05/08/2017;06:05;38.625;;;
05/08/2017;06:35;38.625;;;
05/08/2017;07:05;38.750;;;
05/08/2017;07:35;38.875;;;
05/08/2017;08:05;39.000;;;
05/08/2017;08:35;39.000;;;
05/08/2017;09:05;39.125;;;
05/08/2017;09:35;39.375;;;
05/08/2017;10:05;39.625;;;
05/08/2017;10:35;39.750;;;
05/08/2017;11:05;39.875;;;
05/08/2017;11:35;39.750;;;
05/08/2017;12:05;39.750;;;
05/08/2017;12:35;39.875;;;
05/08/2017;13:05;39.875;;;
05/08/2017;13:35;40.000;;;
05/08/2017;14:05;40.125;;;
05/08/2017;14:35;40.250;;;
05/08/2017;15:05;40.250;;;
05/08/2017;15:35;40.375;;;
05/08/2017;16:05;40.375;;;
05/08/2017;16:35;40.250;;;
05/08/2017;17:05;40.000;;;
05/08/2017;17:35;39.625;;;
05/08/2017;18:05;39.625;;;
05/08/2017;18:35;39.625;;;
05/08/2017;19:05;39.375;;;
05/08/2017;19:35;39.125;;;
05/08/2017;20:05;39.125;;;
05/08/2017;20:35;39.375;;;
05/08/2017;21:05;39.500;;;
05/08/2017;21:35;39.625;;;
05/08/2017;22:05;39.750;;;
05/08/2017;22:35;39.625;;;
05/08/2017;23:05;39.750;;;
05/08/2017;23:35;39.875;;;
06/08/2017;00:05;40.000;;;
