Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4585            	1                 	80              	                         	6,38                     	                         	                                     	15:31                                	                                     	                                       	04:36                                  	                                       	4,08                                      	2,98                                      	                           	0,00                       	                            	0,10                        	                            	1,30                        	                             	2,30                         	                                      	1,3                                   	                           	                                     	                            	2,6                                  	                            	                             	                                        	                                      	0,1                                     	                                     	                                        	                                          
2                      	4586            	1                 	85              	9,77                     	5,21                     	                         	08:11                                	15:34                                	                                     	10:37                                  	06:35                                  	                                       	1,43                                      	1,50                                      	0,10                       	0,10                       	0,00                        	0,10                        	0,60                        	0,70                        	1,10                         	1,10                         	0,9                                   	0,7                                   	                           	1,9                                  	                            	1,5                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
2                      	5402            	1                 	81              	3,16                     	1,34                     	                         	08:43                                	15:53                                	                                     	03:45                                  	03:47                                  	                                       	1,98                                      	0,70                                      	0,10                       	0,00                       	0,40                        	0,00                        	1,30                        	0,40                        	1,20                         	0,50                         	0,8                                   	0,3                                   	                           	1,6                                  	                            	0,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4575            	1                 	78              	15,14                    	7,36                     	                         	08:10                                	15:31                                	                                     	14:12                                  	10:46                                  	                                       	1,55                                      	0,70                                      	0,00                       	0,20                       	0,00                        	0,00                        	0,70                        	0,10                        	1,20                         	0,60                         	1,0                                   	0,6                                   	                           	1,7                                  	                            	1,4                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4577            	1                 	78              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4545            	1                 	77              	                         	7,33                     	                         	                                     	15:31                                	                                     	                                       	11:43                                  	                                       	3,07                                      	0,13                                      	                           	0,10                       	                            	0,00                        	                            	0,00                        	                             	0,10                         	                                      	0,5                                   	                           	                                     	                            	1,9                                  	                            	                             	                                        	                                      	0,2                                     	                                     	                                        	                                          
2                      	4528            	1                 	75              	                         	4,07                     	                         	                                     	15:33                                	                                     	                                       	06:15                                  	                                       	1,25                                      	0,60                                      	                           	0,00                       	                            	0,00                        	                            	0,00                        	                             	0,60                         	                                      	0,6                                   	                           	                                     	                            	1,3                                  	                            	                             	                                        	                                      	0,1                                     	                                     	                                        	                                          
2                      	4536            	1                 	81              	11,59                    	7,47                     	                         	08:11                                	15:33                                	                                     	09:49                                  	08:09                                  	                                       	2,35                                      	1,83                                      	0,00                       	0,10                       	0,20                        	0,00                        	1,20                        	0,60                        	1,70                         	1,50                         	1,1                                   	0,9                                   	                           	2,0                                  	                            	2,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4537            	1                 	78              	6,04                     	3,48                     	                         	08:11                                	15:31                                	                                     	04:49                                  	03:08                                  	                                       	4,08                                      	3,15                                      	0,20                       	0,10                       	2,50                        	2,09                        	3,40                        	3,00                        	1,70                         	1,10                         	1,2                                   	1,1                                   	                           	4,2                                  	                            	3,5                                  	                            	                             	0,2                                     	                                      	0,4                                     	                                     	                                        	                                          
3                      	5403            	1                 	83              	13,98                    	8,06                     	                         	08:37                                	15:52                                	                                     	07:35                                  	06:29                                  	                                       	2,99                                      	2,73                                      	0,00                       	0,00                       	0,40                        	0,30                        	1,60                        	1,50                        	2,09                         	1,90                         	1,8                                   	1,2                                   	                           	2,0                                  	                            	2,2                                  	                            	                             	2,8                                     	                                      	0,1                                     	                                     	                                        	                                          
3                      	5409            	1                 	83              	12,14                    	7,26                     	                         	08:24                                	15:52                                	                                     	09:05                                  	07:18                                  	                                       	2,13                                      	2,08                                      	0,10                       	0,00                       	0,20                        	0,10                        	1,10                        	1,10                        	1,50                         	1,50                         	1,3                                   	0,9                                   	                           	2,2                                  	                            	1,8                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
3                      	4582            	1                 	82              	12,20                    	5,46                     	                         	08:07                                	15:33                                	                                     	11:19                                  	07:12                                  	                                       	1,28                                      	1,25                                      	0,10                       	0,20                       	0,00                        	0,20                        	0,50                        	0,70                        	1,00                         	0,80                         	1,0                                   	0,7                                   	                           	1,7                                  	                            	1,3                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
3                      	4557            	1                 	70              	13,12                    	10,38                    	                         	08:31                                	16:07                                	                                     	14:08                                  	10:08                                  	                                       	0,98                                      	1,58                                      	0,10                       	0,10                       	0,00                        	0,00                        	0,30                        	0,70                        	0,80                         	1,20                         	0,9                                   	1,0                                   	                           	1,7                                  	                            	1,7                                  	                            	                             	0,5                                     	                                      	0,0                                     	                                     	                                        	                                          
3                      	4560            	1                 	84              	15,78                    	                         	                         	08:23                                	                                     	                                     	13:19                                  	                                       	                                       	2,08                                      	                                          	0,30                       	                           	0,80                        	                            	1,00                        	                            	1,30                         	                             	1,1                                   	                                      	                           	1,9                                  	                            	                                     	                            	                             	0,1                                     	                                      	                                        	                                     	                                        	                                          
3                      	4551            	1                 	82              	14,98                    	8,38                     	                         	08:30                                	16:09                                	                                     	12:05                                  	07:56                                  	                                       	2,08                                      	1,55                                      	0,00                       	0,00                       	0,30                        	0,00                        	1,20                        	0,50                        	1,40                         	1,30                         	1,2                                   	1,0                                   	                           	1,9                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
3                      	4525            	1                 	82              	9,08                     	5,16                     	                         	08:23                                	16:08                                	                                     	06:57                                  	05:28                                  	                                       	2,23                                      	1,60                                      	0,00                       	0,10                       	0,30                        	0,30                        	1,30                        	1,20                        	1,50                         	0,90                         	1,3                                   	0,9                                   	                           	2,0                                  	                            	1,7                                  	                            	                             	0,2                                     	                                      	0,0                                     	                                     	                                        	                                          
3                      	4535            	1                 	82              	9,53                     	4,36                     	                         	08:30                                	16:16                                	                                     	09:47                                  	05:46                                  	                                       	1,53                                      	0,00                                      	0,20                       	0,00                       	0,10                        	0,00                        	0,70                        	0,00                        	1,10                         	0,00                         	0,9                                   	0,7                                   	                           	1,5                                  	                            	1,3                                  	                            	                             	0,2                                     	                                      	0,0                                     	                                     	                                        	                                          
3                      	4066            	1                 	85              	10,25                    	7,34                     	                         	08:23                                	15:53                                	                                     	14:31                                  	09:56                                  	                                       	0,83                                      	0,93                                      	0,10                       	0,10                       	0,00                        	0,00                        	0,40                        	0,40                        	0,60                         	0,70                         	0,7                                   	0,7                                   	                           	1,3                                  	                            	1,4                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
