Group Number        	Animal Number	Lactation Number	Days In Milk	Peak Yield	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Start Time Session 1 Yesterday	Start Time Session 2 Yesterday	Start Time Session 3 Yesterday	Duration Yesterday Session 1 (mm:ss)	Duration Yesterday Session 2 (mm:ss)	Duration Yesterday Session 3 (mm:ss)	Yield Yesterday Session 1	Yield Yesterday Session 2	Yield Yesterday Session 3
4                   	5407         	1               	9           	          	8:42 AM                      	                             	3:57 PM                      	15:11                           	                                	08:00                           	11.82                	                     	5.99                 	8:27 AM                       	                              	3:43 PM                       	13:57                               	                                    	19:12                               	11.6                     	                         	2.0                      
4                   	4587         	1               	13          	          	8:19 AM                      	12:50 PM                     	3:56 PM                      	14:47                           	09:45                           	14:38                           	8.27                 	4.45                 	4.25                 	8:28 AM                       	12:52 PM                      	3:38 PM                       	13:58                               	09:09                               	09:59                               	9.2                      	5.9                      	2.9                      
4                   	4573         	1               	8           	          	8:18 AM                      	12:49 PM                     	3:57 PM                      	11:51                           	09:42                           	06:49                           	3.49                 	3.00                 	2.09                 	8:29 AM                       	12:51 PM                      	3:38 PM                       	06:49                               	08:48                               	09:13                               	2.1                      	3.2                      	1.2                      
4                   	4581         	1               	10          	          	8:25 AM                      	12:53 PM                     	3:56 PM                      	08:00                           	08:00                           	17:42                           	3.57                 	3.57                 	3.57                 	8:29 AM                       	12:55 PM                      	3:41 PM                       	08:00                               	08:00                               	08:27                               	3.4                      	3.4                      	2.1                      
4                   	4583         	1               	11          	          	8:22 AM                      	                             	3:59 PM                      	16:00                           	                                	07:05                           	3.70                 	                     	3.70                 	8:30 AM                       	12:53 PM                      	4:00 PM                       	16:00                               	07:43                               	15:28                               	3.7                      	4.5                      	2.5                      
4                   	4546         	1               	10          	          	8:23 AM                      	1:08 PM                      	4:10 PM                      	13:06                           	06:28                           	13:06                           	4.77                 	5.21                 	4.77                 	8:26 AM                       	12:52 PM                      	3:39 PM                       	13:06                               	08:07                               	09:48                               	13.4                     	4.6                      	2.4                      
4                   	4548         	1               	10          	          	8:22 AM                      	12:53 PM                     	3:58 PM                      	08:00                           	08:00                           	13:42                           	4.45                 	4.45                 	4.45                 	8:29 AM                       	12:54 PM                      	3:41 PM                       	20:24                               	08:00                               	21:28                               	4.2                      	4.2                      	1.8                      
4                   	4550         	1               	9           	          	8:19 AM                      	12:54 PM                     	3:59 PM                      	17:16                           	06:26                           	06:26                           	13.20                	4.58                 	4.58                 	8:50 AM                       	1:06 PM                       	3:43 PM                       	19:32                               	12:55                               	19:54                               	13.2                     	4.4                      	2.3                      
4                   	4065         	1               	13          	          	8:19 AM                      	12:50 PM                     	3:58 PM                      	07:38                           	08:08                           	07:43                           	1.42                 	1.20                 	1.23                 	8:27 AM                       	12:54 PM                      	3:43 PM                       	07:05                               	08:00                               	19:36                               	1.2                      	1.1                      	1.7                      
34                  	34           	1               	5           	          	                             	                             	                             	                                	                                	                                	133.89               	67.05                	                     	                              	                              	                              	                                    	                                    	                                    	140.6                    	85.0                     	                         
[Group Number] < '8'	             	                	            	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
