Group Number        	Animal Number	Lactation Number	Days In Milk	Peak Yield	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Start Time Session 1 Yesterday	Start Time Session 2 Yesterday	Start Time Session 3 Yesterday	Duration Yesterday Session 1 (mm:ss)	Duration Yesterday Session 2 (mm:ss)	Duration Yesterday Session 3 (mm:ss)	Yield Yesterday Session 1	Yield Yesterday Session 2	Yield Yesterday Session 3
6                   	3437         	1               	82          	          	                             	                             	3:21 PM                      	                                	                                	05:00                           	                     	                     	10.11                	7:53 AM                       	                              	                              	07:47                               	                                    	                                    	15.5                     	                         	                         
6                   	2560         	2               	84          	          	7:53 AM                      	                             	3:18 PM                      	08:12                           	                                	04:20                           	12.96                	                     	5.28                 	7:53 AM                       	                              	3:28 PM                       	08:09                               	                                    	04:10                               	13.2                     	                         	5.6                      
6                   	2416         	2               	65          	          	7:53 AM                      	                             	                             	07:55                           	                                	                                	9.71                 	                     	                     	7:53 AM                       	                              	3:26 PM                       	08:35                               	                                    	04:36                               	18.8                     	                         	7.9                      
7                   	3785         	1               	75          	          	7:53 AM                      	                             	3:32 PM                      	05:22                           	                                	04:07                           	10.07                	                     	5.72                 	7:53 AM                       	                              	3:44 PM                       	13:42                               	                                    	06:16                               	15.4                     	                         	7.8                      
7                   	2710         	1               	72          	          	                             	                             	3:06 PM                      	                                	                                	02:58                           	                     	                     	6.55                 	7:53 AM                       	                              	3:13 PM                       	06:14                               	                                    	04:21                               	3.8                      	                         	6.7                      
7                   	3600         	1               	82          	          	7:36 AM                      	                             	                             	07:30                           	                                	                                	14.30                	                     	                     	7:34 AM                       	                              	                              	07:50                               	                                    	                                    	10.6                     	                         	                         
7                   	3644         	1               	78          	          	                             	                             	3:07 PM                      	                                	                                	04:31                           	                     	                     	6.90                 	7:34 AM                       	                              	3:11 PM                       	06:49                               	                                    	04:09                               	13.0                     	                         	6.4                      
7                   	4453         	2               	76          	          	7:51 AM                      	                             	3:21 PM                      	07:41                           	                                	04:52                           	10.95                	                     	4.90                 	7:53 AM                       	                              	3:28 PM                       	08:30                               	                                    	04:47                               	11.9                     	                         	5.6                      
7                   	3538         	8               	82          	          	7:34 AM                      	                             	3:17 PM                      	12:51                           	                                	09:25                           	8.86                 	                     	5.50                 	7:33 AM                       	                              	3:11 PM                       	12:22                               	                                    	08:46                               	10.6                     	                         	5.9                      
7                   	3460         	1               	79          	          	7:36 AM                      	                             	3:05 PM                      	08:39                           	                                	04:40                           	16.03                	                     	7.80                 	7:34 AM                       	                              	3:26 PM                       	07:12                               	                                    	05:59                               	13.3                     	                         	8.5                      
7                   	2483         	2               	77          	          	7:53 AM                      	                             	3:32 PM                      	10:03                           	                                	05:28                           	12.87                	                     	8.65                 	7:54 AM                       	                              	3:26 PM                       	13:09                               	                                    	11:08                               	11.6                     	                         	9.6                      
7                   	2431         	1               	83          	          	8:09 AM                      	                             	3:22 PM                      	06:43                           	                                	03:36                           	13.64                	                     	7.04                 	8:07 AM                       	                              	3:45 PM                       	06:40                               	                                    	03:32                               	15.9                     	                         	6.4                      
52                  	52           	1               	55          	          	                             	                             	                             	                                	                                	                                	404.75               	0.00                 	                     	                              	                              	                              	                                    	                                    	                                    	554.3                    	6.0                      	                         
[Group Number] < '8'	             	                	            	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
