Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	108             	14,48                    	6,42                     	                         	07:44                                	15:18                                	                                     	07:39                                  	05:13                                  	                                       	4,08                                      	2,48                                      	0,00                       	0,00                       	1,10                        	0,10                        	2,40                        	0,30                        	2,60                         	2,30                         	1,8                                   	1,2                                   	                           	3,1                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	74              	11,50                    	6,77                     	                         	07:45                                	15:17                                	                                     	07:07                                  	04:50                                  	                                       	5,45                                      	3,13                                      	5,30                       	0,50                       	1,70                        	0,20                        	2,20                        	1,50                        	2,60                         	2,20                         	1,6                                   	1,4                                   	                           	7,6                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	92              	12,08                    	11,89                    	                         	07:44                                	15:17                                	                                     	12:29                                  	14:22                                  	                                       	3,63                                      	3,83                                      	6,60                       	6,60                       	1,90                        	1,90                        	1,00                        	1,00                        	1,00                         	1,20                         	0,9                                   	0,8                                   	                           	7,6                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	121             	12,37                    	5,78                     	                         	08:01                                	15:18                                	                                     	07:31                                  	04:59                                  	                                       	3,78                                      	2,60                                      	0,30                       	0,00                       	1,60                        	0,20                        	2,00                        	1,50                        	2,30                         	1,80                         	1,6                                   	1,1                                   	                           	2,6                                  	                            	2,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	73              	11,49                    	5,06                     	                         	08:17                                	15:44                                	                                     	05:34                                  	04:36                                  	                                       	4,25                                      	2,63                                      	0,10                       	0,10                       	0,70                        	0,00                        	2,50                        	0,80                        	2,80                         	2,20                         	2,0                                   	1,1                                   	                           	3,0                                  	                            	2,5                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	68              	10,30                    	7,06                     	                         	08:16                                	15:43                                	                                     	14:34                                  	12:25                                  	                                       	0,80                                      	0,55                                      	0,00                       	0,00                       	0,00                        	0,00                        	0,40                        	0,30                        	0,60                         	0,40                         	0,7                                   	0,5                                   	                           	1,3                                  	                            	1,1                                  	                            	                             	0,1                                     	                                      	0,4                                     	                                     	                                        	                                          
1                      	4448            	1                 	133             	12,63                    	6,05                     	                         	07:45                                	15:27                                	                                     	11:16                                  	07:54                                  	                                       	1,80                                      	1,18                                      	0,00                       	0,10                       	0,20                        	0,00                        	0,90                        	0,50                        	1,30                         	0,90                         	1,1                                   	0,7                                   	                           	1,7                                  	                            	1,3                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	71              	10,04                    	4,30                     	                         	08:02                                	15:28                                	                                     	06:39                                  	04:06                                  	                                       	3,55                                      	2,27                                      	0,00                       	0,00                       	0,60                        	0,10                        	2,00                        	0,30                        	2,40                         	2,09                         	1,5                                   	1,0                                   	                           	2,9                                  	                            	2,4                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4421            	1                 	100             	7,37                     	4,14                     	                         	08:02                                	15:34                                	                                     	07:23                                  	03:48                                  	                                       	2,23                                      	2,53                                      	0,00                       	0,00                       	0,50                        	0,30                        	1,20                        	1,50                        	1,50                         	1,70                         	0,9                                   	1,0                                   	                           	1,8                                  	                            	2,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4021            	2                 	78              	3,16                     	6,91                     	                         	08:02                                	15:28                                	                                     	09:50                                  	07:38                                  	                                       	3,20                                      	2,55                                      	0,10                       	0,00                       	0,30                        	0,20                        	1,60                        	1,20                        	2,30                         	1,90                         	0,2                                   	0,7                                   	                           	3,7                                  	                            	2,4                                  	                            	                             	1,9                                     	                                      	1,8                                     	                                     	                                        	                                          
1                      	3579            	1                 	63              	12,84                    	6,95                     	                         	07:45                                	15:17                                	                                     	10:52                                  	06:31                                  	                                       	2,53                                      	3,95                                      	0,00                       	6,60                       	0,70                        	1,20                        	1,50                        	1,20                        	1,60                         	1,40                         	1,1                                   	1,0                                   	                           	1,9                                  	                            	7,6                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3527            	1                 	82              	6,19                     	2,66                     	                         	08:18                                	15:44                                	                                     	06:51                                  	10:04                                  	                                       	1,68                                      	1,55                                      	0,10                       	0,10                       	0,00                        	0,10                        	0,90                        	0,80                        	1,20                         	1,10                         	0,9                                   	0,2                                   	                           	1,7                                  	                            	1,3                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3500            	2                 	79              	12,43                    	5,87                     	                         	08:02                                	15:35                                	                                     	06:10                                  	04:00                                  	                                       	4,90                                      	4,18                                      	0,30                       	0,10                       	1,90                        	1,40                        	2,70                        	2,40                        	3,00                         	2,60                         	2,0                                   	1,4                                   	                           	3,2                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	3475            	1                 	90              	15,46                    	7,45                     	                         	08:01                                	15:18                                	                                     	07:33                                  	04:12                                  	                                       	5,08                                      	4,60                                      	0,20                       	0,10                       	1,90                        	1,50                        	2,90                        	2,80                        	3,10                         	2,80                         	2,0                                   	1,7                                   	                           	3,4                                  	                            	3,1                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
