Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	120             	14,98                    	7,53                     	                         	07:39                                	15:12                                	                                     	08:48                                  	05:41                                  	                                       	3,58                                      	4,43                                      	0,00                       	0,00                       	1,10                        	1,30                        	2,20                        	2,60                        	2,20                         	2,80                         	1,7                                   	1,3                                   	                           	2,8                                  	                            	3,3                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	2623            	1                 	86              	14,40                    	7,38                     	                         	07:52                                	15:21                                	                                     	07:19                                  	04:47                                  	                                       	4,25                                      	3,85                                      	0,30                       	0,10                       	1,10                        	0,90                        	2,40                        	2,00                        	2,70                         	2,60                         	1,9                                   	1,5                                   	                           	3,1                                  	                            	2,9                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	2624            	2                 	104             	13,98                    	10,17                    	                         	08:08                                	15:31                                	                                     	11:09                                  	09:09                                  	                                       	1,93                                      	1,85                                      	0,00                       	0,00                       	0,10                        	0,00                        	1,00                        	0,90                        	1,40                         	1,40                         	1,2                                   	1,1                                   	                           	2,2                                  	                            	1,9                                  	                            	                             	0,8                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	133             	10,16                    	6,68                     	                         	08:13                                	16:37                                	                                     	06:56                                  	05:16                                  	                                       	3,10                                      	3,10                                      	0,20                       	0,10                       	1,20                        	0,90                        	1,70                        	1,70                        	1,90                         	2,00                         	1,4                                   	1,2                                   	                           	2,2                                  	                            	2,2                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	85              	11,70                    	5,77                     	                         	07:43                                	15:15                                	                                     	05:46                                  	03:50                                  	                                       	4,58                                      	3,65                                      	0,10                       	0,00                       	1,80                        	1,00                        	2,80                        	2,00                        	2,70                         	2,40                         	2,0                                   	1,5                                   	                           	3,1                                  	                            	2,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	80              	12,84                    	9,03                     	                         	07:43                                	15:15                                	                                     	20:41                                  	20:00                                  	                                       	0,85                                      	0,85                                      	0,00                       	0,00                       	0,00                        	0,00                        	0,50                        	0,50                        	0,60                         	0,60                         	0,9                                   	0,6                                   	                           	1,9                                  	                            	1,3                                  	                            	                             	1,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	145             	12,23                    	6,05                     	                         	07:43                                	15:15                                	                                     	10:31                                  	05:43                                  	                                       	1,70                                      	1,88                                      	0,00                       	0,00                       	0,20                        	0,30                        	0,90                        	1,00                        	1,20                         	1,30                         	1,1                                   	1,0                                   	                           	1,7                                  	                            	1,7                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	83              	9,58                     	4,99                     	                         	07:40                                	15:12                                	                                     	07:03                                  	04:19                                  	                                       	3,68                                      	3,28                                      	0,00                       	0,00                       	1,10                        	0,50                        	2,20                        	1,90                        	2,30                         	2,20                         	1,3                                   	1,1                                   	                           	2,5                                  	                            	2,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4421            	1                 	112             	5,94                     	5,54                     	                         	08:13                                	16:37                                	                                     	05:35                                  	21:14                                  	                                       	2,33                                      	2,60                                      	0,10                       	0,10                       	0,40                        	0,70                        	1,40                        	1,60                        	1,50                         	1,60                         	1,0                                   	0,4                                   	                           	1,8                                  	                            	2,2                                  	                            	                             	0,1                                     	                                      	0,3                                     	                                     	                                        	                                          
1                      	4021            	2                 	90              	10,79                    	5,32                     	                         	07:53                                	15:22                                	                                     	06:48                                  	04:56                                  	                                       	2,73                                      	2,58                                      	0,10                       	0,10                       	0,40                        	0,20                        	1,40                        	1,20                        	1,90                         	1,90                         	1,5                                   	1,0                                   	                           	2,3                                  	                            	2,3                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3579            	1                 	75              	13,36                    	7,62                     	                         	07:52                                	15:12                                	                                     	09:00                                  	06:30                                  	                                       	2,88                                      	2,38                                      	0,10                       	0,00                       	0,60                        	0,30                        	1,60                        	1,40                        	1,90                         	1,60                         	1,4                                   	1,1                                   	                           	2,6                                  	                            	2,0                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	3527            	1                 	94              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
