Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	121             	15,42                    	8,05                     	                         	07:48                                	15:14                                	                                     	10:17                                  	07:27                                  	                                       	3,10                                      	6,85                                      	0,00                       	6,60                       	0,60                        	5,80                        	1,90                        	1,70                        	2,00                         	2,90                         	1,4                                   	1,0                                   	                           	2,3                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	87              	14,65                    	7,26                     	                         	08:01                                	15:31                                	                                     	08:13                                  	05:12                                  	                                       	3,53                                      	3,58                                      	0,10                       	0,10                       	0,20                        	0,60                        	1,70                        	2,00                        	2,60                         	2,40                         	1,7                                   	1,3                                   	                           	3,1                                  	                            	2,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	105             	13,56                    	7,61                     	                         	08:10                                	15:31                                	                                     	10:57                                  	09:15                                  	                                       	1,98                                      	1,65                                      	0,20                       	0,10                       	0,30                        	0,10                        	1,10                        	0,80                        	1,30                         	1,20                         	1,2                                   	0,6                                   	                           	1,7                                  	                            	1,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	134             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	3,55                                      	2,93                                      	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	3652            	2                 	86              	10,03                    	5,67                     	                         	07:46                                	15:15                                	                                     	05:32                                  	08:01                                  	                                       	3,43                                      	8,20                                      	0,00                       	6,60                       	0,30                        	7,60                        	1,50                        	4,90                        	2,60                         	2,20                         	1,8                                   	0,7                                   	                           	2,9                                  	                            	7,6                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	81              	13,76                    	7,62                     	                         	07:45                                	15:12                                	                                     	20:57                                  	14:59                                  	                                       	0,80                                      	0,75                                      	0,00                       	0,00                       	0,00                        	0,00                        	0,40                        	0,30                        	0,60                         	0,60                         	0,7                                   	0,5                                   	                           	1,6                                  	                            	1,1                                  	                            	                             	0,7                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	146             	13,19                    	6,15                     	                         	07:47                                	15:13                                	                                     	11:15                                  	06:47                                  	                                       	1,53                                      	4,15                                      	0,00                       	6,60                       	0,10                        	3,20                        	0,80                        	1,00                        	1,10                         	1,20                         	1,1                                   	0,9                                   	                           	1,8                                  	                            	7,6                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	84              	10,13                    	4,96                     	                         	07:48                                	15:14                                	                                     	06:32                                  	04:22                                  	                                       	3,63                                      	5,09                                      	0,00                       	6,20                       	0,50                        	1,60                        	2,20                        	2,09                        	2,40                         	2,09                         	1,5                                   	1,1                                   	                           	2,6                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4421            	1                 	113             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	2,83                                      	2,55                                      	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4021            	2                 	91              	10,79                    	5,11                     	                         	08:01                                	15:25                                	                                     	07:49                                  	08:39                                  	                                       	3,08                                      	2,68                                      	0,30                       	0,00                       	1,00                        	0,10                        	1,50                        	1,30                        	2,00                         	2,00                         	1,8                                   	0,5                                   	                           	2,3                                  	                            	2,3                                  	                            	                             	0,1                                     	                                      	0,9                                     	                                     	                                        	                                          
1                      	3579            	1                 	76              	13,96                    	6,72                     	                         	07:46                                	15:17                                	                                     	10:14                                  	05:54                                  	                                       	2,25                                      	4,15                                      	0,10                       	6,60                       	0,10                        	1,20                        	1,20                        	1,20                        	1,60                         	1,60                         	1,3                                   	1,1                                   	                           	2,2                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	3527            	1                 	95              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	3500            	2                 	92              	11,37                    	6,30                     	                         	08:01                                	15:25                                	                                     	05:28                                  	04:12                                  	                                       	4,80                                      	3,92                                      	0,20                       	0,10                       	1,60                        	0,60                        	2,70                        	2,09                        	3,00                         	2,70                         	2,0                                   	1,5                                   	                           	3,3                                  	                            	3,0                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3475            	1                 	103             	13,77                    	6,19                     	                         	07:47                                	15:13                                	                                     	07:21                                  	04:30                                  	                                       	5,30                                      	5,98                                      	0,10                       	6,60                       	1,90                        	3,10                        	3,00                        	1,70                        	3,30                         	2,70                         	1,8                                   	1,3                                   	                           	3,5                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
