Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	123             	15,63                    	7,75                     	                         	07:53                                	15:34                                	                                     	10:42                                  	04:09                                  	                                       	3,98                                      	4,60                                      	0,10                       	0,00                       	1,60                        	0,80                        	2,30                        	2,60                        	2,40                         	3,10                         	1,4                                   	1,8                                   	                           	2,6                                  	                            	3,4                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	89              	13,39                    	7,81                     	                         	08:07                                	15:49                                	                                     	07:16                                  	05:26                                  	                                       	4,28                                      	3,92                                      	0,10                       	0,10                       	0,80                        	0,60                        	2,30                        	2,09                        	2,90                         	2,70                         	1,8                                   	1,4                                   	                           	3,3                                  	                            	2,9                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	2624            	2                 	107             	11,02                    	10,57                    	                         	08:07                                	15:44                                	                                     	10:16                                  	08:39                                  	                                       	1,50                                      	2,10                                      	0,00                       	0,20                       	0,00                        	0,40                        	0,80                        	1,10                        	1,10                         	1,40                         	1,0                                   	1,2                                   	                           	1,6                                  	                            	1,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	136             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	3,07                                      	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	3652            	2                 	88              	12,48                    	6,33                     	                         	07:53                                	15:33                                	                                     	07:25                                  	04:07                                  	                                       	3,32                                      	3,03                                      	0,00                       	0,00                       	0,30                        	0,10                        	2,09                        	1,20                        	2,20                         	2,40                         	1,6                                   	1,5                                   	                           	2,6                                  	                            	2,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	83              	11,83                    	8,73                     	                         	07:50                                	15:31                                	                                     	13:34                                  	16:16                                  	                                       	0,65                                      	3,70                                      	0,00                       	6,60                       	0,00                        	4,40                        	0,30                        	0,50                        	0,50                         	0,70                         	0,8                                   	1,0                                   	                           	1,5                                  	                            	7,6                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4448            	1                 	148             	12,66                    	6,85                     	                         	07:51                                	15:33                                	                                     	11:02                                  	24:32                                  	                                       	1,68                                      	1,65                                      	0,00                       	0,10                       	0,10                        	0,10                        	0,90                        	0,80                        	1,20                         	1,20                         	1,1                                   	0,8                                   	                           	1,9                                  	                            	1,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	86              	9,39                     	4,88                     	                         	07:52                                	15:33                                	                                     	09:47                                  	04:07                                  	                                       	3,52                                      	2,59                                      	0,00                       	0,00                       	0,70                        	0,20                        	2,09                        	0,90                        	2,30                         	2,09                         	0,9                                   	1,1                                   	                           	2,5                                  	                            	2,5                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
