Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	116             	13,86                    	9,18                     	                         	07:46                                	15:20                                	                                     	08:34                                  	04:54                                  	                                       	3,45                                      	4,05                                      	0,00                       	0,00                       	0,80                        	0,40                        	2,09                        	2,30                        	2,20                         	2,80                         	1,6                                   	1,8                                   	                           	2,6                                  	                            	3,2                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	82              	15,11                    	7,35                     	                         	07:59                                	15:44                                	                                     	06:55                                  	08:30                                  	                                       	4,10                                      	1,40                                      	0,10                       	0,00                       	0,70                        	0,00                        	2,20                        	0,60                        	2,80                         	1,10                         	2,1                                   	1,3                                   	                           	3,4                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	100             	11,76                    	8,52                     	                         	08:04                                	15:42                                	                                     	10:39                                  	10:26                                  	                                       	1,80                                      	0,00                                      	0,10                       	0,00                       	0,10                        	0,00                        	0,90                        	0,00                        	1,30                         	0,00                         	1,1                                   	1,0                                   	                           	1,8                                  	                            	1,6                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2662            	2                 	129             	10,90                    	3,68                     	                         	08:05                                	15:44                                	                                     	07:41                                  	04:21                                  	                                       	3,37                                      	1,90                                      	0,20                       	0,00                       	1,10                        	0,00                        	1,90                        	0,20                        	2,09                         	1,80                         	1,4                                   	0,8                                   	                           	2,3                                  	                            	2,2                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	81              	11,66                    	5,70                     	                         	07:58                                	15:29                                	                                     	05:44                                  	04:33                                  	                                       	4,38                                      	1,98                                      	0,00                       	0,10                       	0,90                        	0,00                        	2,30                        	0,10                        	3,00                         	1,90                         	2,0                                   	1,2                                   	                           	3,3                                  	                            	2,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	76              	13,74                    	7,00                     	                         	07:43                                	15:18                                	                                     	17:55                                  	17:33                                  	                                       	0,85                                      	0,50                                      	0,00                       	0,00                       	0,00                        	0,00                        	0,50                        	0,20                        	0,60                         	0,40                         	0,7                                   	0,3                                   	                           	1,5                                  	                            	1,1                                  	                            	                             	0,7                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	141             	11,67                    	5,99                     	                         	07:44                                	15:19                                	                                     	10:40                                  	07:04                                  	                                       	1,68                                      	1,63                                      	0,00                       	0,00                       	0,10                        	0,10                        	0,90                        	0,80                        	1,20                         	1,20                         	1,0                                   	0,8                                   	                           	1,7                                  	                            	1,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	79              	9,50                     	5,02                     	                         	07:44                                	15:19                                	                                     	07:37                                  	04:47                                  	                                       	3,10                                      	1,70                                      	0,00                       	0,00                       	0,80                        	0,00                        	1,80                        	0,40                        	2,00                         	1,50                         	1,2                                   	1,0                                   	                           	2,2                                  	                            	2,2                                  	                            	                             	0,0                                     	                                      	0,2                                     	                                     	                                        	                                          
