Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4585            	1                 	83              	12,74                    	5,31                     	                         	08:25                                	16:26                                	                                     	07:34                                  	08:05                                  	                                       	2,65                                      	0,00                                      	0,10                       	0,00                       	0,10                        	0,00                        	1,20                        	0,00                        	2,00                         	0,00                         	1,6                                   	0,6                                   	                           	2,7                                  	                            	1,4                                  	                            	                             	0,2                                     	                                      	0,0                                     	                                     	                                        	                                          
2                      	4586            	1                 	88              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	5402            	1                 	84              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4575            	1                 	81              	13,63                    	                         	                         	08:26                                	                                     	                                     	14:34                                  	                                       	                                       	1,53                                      	                                          	0,10                       	                           	0,00                        	                            	0,60                        	                            	1,20                         	                             	0,9                                   	                                      	                           	1,7                                  	                            	                                     	                            	                             	0,1                                     	                                      	                                        	                                     	                                        	                                          
2                      	4577            	1                 	81              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4545            	1                 	80              	13,34                    	                         	                         	08:39                                	                                     	                                     	11:18                                  	                                       	                                       	2,58                                      	                                          	0,10                       	                           	0,40                        	                            	1,50                        	                            	1,70                         	                             	1,1                                   	                                      	                           	2,2                                  	                            	                                     	                            	                             	0,0                                     	                                      	                                        	                                     	                                        	                                          
2                      	4528            	1                 	78              	12,91                    	                         	                         	08:48                                	                                     	                                     	08:34                                  	                                       	                                       	0,00                                      	                                          	0,00                       	                           	0,00                        	                            	0,00                        	                            	0,00                         	                             	2,8                                   	                                      	                           	4,2                                  	                            	                                     	                            	                             	0,0                                     	                                      	                                        	                                     	                                        	                                          
2                      	4536            	1                 	84              	11,39                    	7,19                     	                         	08:25                                	16:16                                	                                     	09:33                                  	14:30                                  	                                       	2,08                                      	0,00                                      	0,10                       	0,00                       	0,20                        	0,00                        	1,00                        	0,00                        	1,50                         	0,00                         	1,1                                   	0,3                                   	                           	2,0                                  	                            	1,8                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
2                      	4537            	1                 	81              	4,45                     	                         	                         	08:40                                	                                     	                                     	05:09                                  	                                       	                                       	4,13                                      	                                          	0,30                       	                           	3,00                        	                            	3,20                        	                            	1,70                         	                             	1,3                                   	                                      	                           	4,1                                  	                            	                                     	                            	                             	0,1                                     	                                      	                                        	                                     	                                        	                                          
3                      	5403            	1                 	86              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
3                      	5409            	1                 	86              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
3                      	4582            	1                 	85              	10,41                    	17,26                    	                         	08:25                                	16:11                                	                                     	10:49                                  	22:41                                  	                                       	1,40                                      	0,55                                      	0,20                       	0,20                       	0,00                        	0,00                        	0,70                        	0,00                        	1,00                         	0,50                         	1,0                                   	1,4                                   	                           	1,6                                  	                            	2,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
3                      	4557            	1                 	73              	14,19                    	7,12                     	                         	08:50                                	16:23                                	                                     	13:42                                  	10:45                                  	                                       	1,50                                      	0,00                                      	0,00                       	0,00                       	0,00                        	0,00                        	0,60                        	0,00                        	1,20                         	0,00                         	1,0                                   	0,8                                   	                           	1,5                                  	                            	1,5                                  	                            	                             	0,0                                     	                                      	0,0                                     	                                     	                                        	                                          
3                      	4560            	1                 	87              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
3                      	4551            	1                 	85              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	0,63                                      	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
3                      	4525            	1                 	85              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
3                      	4535            	1                 	85              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
3                      	4066            	1                 	88              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
4                      	5407            	1                 	89              	12,53                    	8,24                     	                         	09:16                                	16:23                                	                                     	10:19                                  	06:56                                  	                                       	1,88                                      	1,88                                      	0,00                       	0,10                       	0,30                        	0,00                        	1,00                        	0,90                        	1,30                         	1,40                         	1,2                                   	1,1                                   	                           	1,8                                  	                            	1,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
4                      	4587            	1                 	93              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	0,58                                      	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
4                      	4581            	1                 	90              	11,89                    	                         	                         	09:16                                	                                     	                                     	13:25                                  	                                       	                                       	0,58                                      	                                          	0,10                       	                           	0,00                        	                            	0,30                        	                            	0,40                         	                             	0,8                                   	                                      	                           	1,4                                  	                            	                                     	                            	                             	0,1                                     	                                      	                                        	                                     	                                        	                                          
4                      	4583            	1                 	91              	11,57                    	                         	                         	08:50                                	                                     	                                     	11:26                                  	                                       	                                       	1,98                                      	                                          	0,00                       	                           	0,10                        	                            	0,90                        	                            	1,50                         	                             	1,0                                   	                                      	                           	1,9                                  	                            	                                     	                            	                             	0,1                                     	                                      	                                        	                                     	                                        	                                          
