Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	124             	15,16                    	8,64                     	                         	07:44                                	15:40                                	                                     	08:34                                  	04:56                                  	                                       	4,63                                      	4,18                                      	0,00                       	0,00                       	1,70                        	0,90                        	2,80                        	2,70                        	2,80                         	2,60                         	1,7                                   	1,7                                   	                           	3,1                                  	                            	3,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	90              	13,43                    	7,74                     	                         	07:56                                	15:48                                	                                     	06:57                                  	05:33                                  	                                       	4,18                                      	2,95                                      	0,00                       	0,10                       	0,70                        	0,10                        	2,40                        	1,20                        	2,80                         	2,30                         	1,9                                   	1,3                                   	                           	3,3                                  	                            	2,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	108             	12,42                    	8,84                     	                         	08:03                                	15:48                                	                                     	12:39                                  	07:52                                  	                                       	1,43                                      	1,83                                      	0,10                       	0,10                       	0,00                        	0,00                        	0,60                        	0,80                        	1,10                         	1,40                         	0,9                                   	1,1                                   	                           	1,7                                  	                            	1,8                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2662            	2                 	137             	13,26                    	6,41                     	                         	09:38                                	17:11                                	                                     	08:16                                  	05:19                                  	                                       	3,43                                      	2,90                                      	0,10                       	0,10                       	0,60                        	0,70                        	1,90                        	1,60                        	2,30                         	1,90                         	1,6                                   	1,2                                   	                           	2,6                                  	                            	2,0                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	89              	11,08                    	7,03                     	                         	07:45                                	15:39                                	                                     	06:05                                  	04:20                                  	                                       	3,43                                      	3,98                                      	0,00                       	0,00                       	0,70                        	1,30                        	1,70                        	2,30                        	2,40                         	2,50                         	1,8                                   	1,6                                   	                           	2,8                                  	                            	2,6                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	84              	14,12                    	7,75                     	                         	07:42                                	15:35                                	                                     	17:47                                  	17:38                                  	                                       	1,10                                      	0,75                                      	0,00                       	0,00                       	0,00                        	0,00                        	0,60                        	0,30                        	0,80                         	0,60                         	0,7                                   	0,4                                   	                           	1,6                                  	                            	1,1                                  	                            	                             	0,8                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	149             	13,32                    	6,69                     	                         	07:43                                	15:35                                	                                     	11:37                                  	07:10                                  	                                       	1,45                                      	1,50                                      	0,00                       	0,00                       	0,00                        	0,00                        	0,70                        	0,40                        	1,10                         	1,30                         	1,1                                   	0,9                                   	                           	1,7                                  	                            	1,6                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	87              	9,64                     	5,31                     	                         	07:44                                	15:36                                	                                     	06:16                                  	04:38                                  	                                       	2,95                                      	1,50                                      	0,00                       	0,00                       	0,80                        	0,20                        	1,70                        	0,30                        	1,90                         	1,30                         	1,5                                   	1,1                                   	                           	2,8                                  	                            	2,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
