Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	111             	14,50                    	6,41                     	                         	07:45                                	15:15                                	                                     	10:06                                  	04:27                                  	                                       	3,08                                      	3,18                                      	0,00                       	0,00                       	1,10                        	0,90                        	1,80                        	1,90                        	1,90                         	2,00                         	1,4                                   	1,4                                   	                           	2,2                                  	                            	2,2                                  	                            	                             	0,2                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2623            	1                 	77              	12,80                    	7,57                     	                         	08:19                                	15:34                                	                                     	06:55                                  	05:22                                  	                                       	4,40                                      	3,58                                      	0,30                       	0,00                       	1,70                        	0,70                        	2,40                        	2,00                        	2,70                         	2,40                         	1,8                                   	1,4                                   	                           	3,1                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	95              	11,55                    	10,83                    	                         	08:19                                	15:34                                	                                     	13:12                                  	10:54                                  	                                       	1,50                                      	1,68                                      	0,10                       	0,10                       	0,10                        	0,20                        	0,70                        	0,80                        	1,10                         	1,20                         	0,8                                   	0,9                                   	                           	1,6                                  	                            	1,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	124             	13,40                    	5,05                     	                         	08:15                                	15:35                                	                                     	07:57                                  	04:27                                  	                                       	3,90                                      	2,48                                      	0,30                       	0,10                       	1,50                        	0,20                        	2,09                        	1,40                        	2,40                         	1,70                         	1,6                                   	1,1                                   	                           	2,6                                  	                            	1,9                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	76              	11,05                    	5,76                     	                         	08:01                                	15:14                                	                                     	06:04                                  	04:13                                  	                                       	4,53                                      	2,35                                      	0,20                       	0,00                       	1,70                        	0,00                        	2,70                        	0,10                        	2,70                         	2,30                         	1,8                                   	1,3                                   	                           	3,0                                  	                            	2,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	71              	14,37                    	8,09                     	                         	07:45                                	15:15                                	                                     	15:54                                  	14:52                                  	                                       	0,70                                      	0,50                                      	2,80                       	0,00                       	0,00                        	0,00                        	0,00                        	0,20                        	0,00                         	0,40                         	0,6                                   	0,5                                   	                           	1,3                                  	                            	1,3                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	136             	12,68                    	5,72                     	                         	07:46                                	15:14                                	                                     	14:14                                  	06:17                                  	                                       	1,70                                      	1,70                                      	0,00                       	0,00                       	0,20                        	0,20                        	0,90                        	0,90                        	1,20                         	1,20                         	0,8                                   	0,9                                   	                           	1,9                                  	                            	1,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	74              	9,47                     	4,43                     	                         	07:46                                	15:24                                	                                     	06:36                                  	05:23                                  	                                       	3,65                                      	2,43                                      	0,00                       	0,00                       	1,20                        	0,50                        	2,09                        	1,40                        	2,30                         	1,60                         	1,4                                   	0,8                                   	                           	2,6                                  	                            	1,8                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	4421            	1                 	103             	7,04                     	3,82                     	                         	08:14                                	15:42                                	                                     	06:33                                  	08:39                                  	                                       	2,48                                      	2,93                                      	0,10                       	0,30                       	0,60                        	1,20                        	1,40                        	1,70                        	1,60                         	1,70                         	1,0                                   	0,4                                   	                           	1,8                                  	                            	2,1                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4021            	2                 	81              	13,94                    	6,06                     	                         	08:14                                	15:41                                	                                     	07:55                                  	06:20                                  	                                       	3,65                                      	1,33                                      	0,10                       	0,00                       	0,90                        	0,10                        	2,00                        	1,20                        	2,40                         	0,70                         	1,7                                   	0,9                                   	                           	2,9                                  	                            	2,2                                  	                            	                             	0,1                                     	                                      	0,5                                     	                                     	                                        	                                          
1                      	3579            	1                 	66              	13,44                    	7,66                     	                         	07:45                                	15:15                                	                                     	10:19                                  	06:49                                  	                                       	2,05                                      	1,83                                      	0,00                       	0,00                       	0,20                        	0,10                        	1,00                        	1,00                        	1,50                         	1,30                         	1,3                                   	1,1                                   	                           	2,5                                  	                            	1,9                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3527            	1                 	85              	4,09                     	7,42                     	                         	08:20                                	15:42                                	                                     	05:19                                  	07:22                                  	                                       	1,90                                      	2,40                                      	0,00                       	0,00                       	0,20                        	0,40                        	1,10                        	1,40                        	1,30                         	1,60                         	0,7                                   	1,0                                   	                           	1,6                                  	                            	1,8                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	3500            	2                 	82              	11,07                    	5,84                     	                         	08:15                                	15:25                                	                                     	05:48                                  	04:29                                  	                                       	5,15                                      	4,05                                      	0,60                       	0,30                       	2,40                        	1,70                        	2,80                        	2,30                        	3,00                         	2,40                         	1,9                                   	1,3                                   	                           	3,2                                  	                            	2,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3475            	1                 	93              	16,65                    	6,91                     	                         	07:45                                	15:15                                	                                     	09:45                                  	04:44                                  	                                       	4,68                                      	3,83                                      	0,20                       	0,10                       	1,90                        	0,80                        	2,70                        	2,20                        	2,80                         	2,50                         	1,7                                   	1,4                                   	                           	3,2                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,4                                     	                                     	                                        	                                          
1                      	3424            	1                 	90              	6,85                     	5,40                     	                         	08:00                                	15:25                                	                                     	10:00                                  	07:52                                  	                                       	1,13                                      	1,18                                      	0,10                       	0,00                       	0,20                        	0,10                        	0,70                        	0,70                        	0,70                         	0,80                         	0,6                                   	0,6                                   	                           	1,1                                  	                            	1,1                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2581            	1                 	118             	15,92                    	5,88                     	                         	07:46                                	15:14                                	                                     	07:54                                  	04:33                                  	                                       	3,28                                      	2,75                                      	0,00                       	0,00                       	1,30                        	0,20                        	1,90                        	1,40                        	2,00                         	2,00                         	1,9                                   	1,2                                   	                           	2,6                                  	                            	2,3                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2567            	1                 	83              	13,00                    	7,31                     	                         	07:44                                	15:15                                	                                     	06:52                                  	03:50                                  	                                       	4,80                                      	4,55                                      	0,00                       	0,00                       	1,40                        	1,20                        	2,70                        	2,70                        	3,10                         	2,90                         	1,8                                   	1,9                                   	                           	3,3                                  	                            	3,1                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2468            	2                 	104             	13,22                    	5,27                     	                         	08:00                                	15:34                                	                                     	07:00                                  	03:37                                  	                                       	4,43                                      	4,33                                      	0,10                       	0,10                       	0,80                        	1,00                        	2,60                        	2,50                        	2,90                         	2,80                         	1,8                                   	1,4                                   	                           	3,2                                  	                            	3,1                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2406            	2                 	79              	9,80                     	5,06                     	                         	08:00                                	15:25                                	                                     	10:47                                  	07:00                                  	                                       	1,68                                      	1,38                                      	0,10                       	0,10                       	0,20                        	0,00                        	0,80                        	0,50                        	1,20                         	1,10                         	0,9                                   	0,7                                   	                           	1,7                                  	                            	1,4                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4586            	1                 	104             	8,98                     	5,13                     	                         	08:20                                	15:42                                	                                     	11:45                                  	06:52                                  	                                       	1,03                                      	1,28                                      	0,10                       	0,10                       	0,00                        	0,20                        	0,40                        	0,60                        	0,80                         	0,90                         	0,7                                   	0,7                                   	                           	1,4                                  	                            	1,1                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
2                      	5402            	1                 	100             	3,93                     	0,48                     	                         	08:37                                	16:02                                	                                     	04:12                                  	03:08                                  	                                       	2,18                                      	0,28                                      	0,00                       	0,50                       	0,50                        	0,40                        	1,30                        	0,10                        	1,40                         	0,00                         	0,9                                   	                                      	                           	1,6                                  	                            	0,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4577            	1                 	97              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4585            	1                 	99              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4575            	1                 	97              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4545            	1                 	96              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4528            	1                 	94              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4536            	1                 	100             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4537            	1                 	97              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
3                      	5409            	1                 	102             	7,81                     	6,20                     	                         	08:27                                	15:49                                	                                     	11:53                                  	04:57                                  	                                       	2,40                                      	2,50                                      	0,10                       	0,10                       	0,30                        	0,30                        	1,40                        	1,40                        	1,60                         	1,70                         	0,6                                   	1,2                                   	                           	2,2                                  	                            	2,0                                  	                            	                             	2,2                                     	                                      	0,1                                     	                                     	                                        	                                          
3                      	5403            	1                 	102             	                         	4,57                     	                         	                                     	15:49                                	                                     	                                       	05:00                                  	                                       	                                          	1,78                                      	                           	0,10                       	                            	0,00                        	                            	0,50                        	                             	1,50                         	                                      	0,9                                   	                           	                                     	                            	2,0                                  	                            	                             	                                        	                                      	0,2                                     	                                     	                                        	                                          
3                      	4582            	1                 	101             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
3                      	4560            	1                 	103             	14,14                    	6,02                     	                         	08:27                                	15:53                                	                                     	15:37                                  	08:49                                  	                                       	1,35                                      	2,15                                      	0,10                       	1,10                       	0,10                        	1,10                        	0,60                        	1,00                        	1,00                         	1,10                         	0,9                                   	0,4                                   	                           	1,5                                  	                            	1,3                                  	                            	                             	0,4                                     	                                      	0,2                                     	                                     	                                        	                                          
3                      	4551            	1                 	101             	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
3                      	4557            	1                 	89              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
3                      	4535            	1                 	101             	7,78                     	3,92                     	                         	08:27                                	15:49                                	                                     	09:40                                  	05:03                                  	                                       	1,55                                      	1,70                                      	0,00                       	0,10                       	0,20                        	0,10                        	0,80                        	0,70                        	1,10                         	1,30                         	0,8                                   	0,7                                   	                           	1,4                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
3                      	4525            	1                 	101             	10,43                    	4,24                     	                         	08:38                                	15:59                                	                                     	07:10                                  	05:39                                  	                                       	2,95                                      	1,98                                      	0,10                       	1,60                       	0,50                        	1,50                        	1,80                        	1,60                        	1,90                         	0,40                         	1,4                                   	0,4                                   	                           	2,2                                  	                            	2,5                                  	                            	                             	0,3                                     	                                      	0,5                                     	                                     	                                        	                                          
3                      	4066            	1                 	104             	9,08                     	7,44                     	                         	08:38                                	15:50                                	                                     	13:06                                  	10:13                                  	                                       	1,10                                      	1,18                                      	0,00                       	0,10                       	0,00                        	0,00                        	0,60                        	0,70                        	0,80                         	0,80                         	0,6                                   	0,7                                   	                           	1,3                                  	                            	1,4                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
4                      	5407            	1                 	105             	13,80                    	                         	                         	08:54                                	                                     	                                     	11:26                                  	                                       	                                       	2,23                                      	1,78                                      	0,20                       	                           	0,30                        	                            	1,20                        	                            	1,50                         	                             	1,2                                   	                                      	                           	1,9                                  	                            	                                     	                            	                             	0,2                                     	                                      	                                        	                                     	                                        	                                          
4                      	4587            	1                 	109             	9,17                     	4,39                     	                         	09:18                                	16:24                                	                                     	08:29                                  	25:26                                  	                                       	1,78                                      	1,25                                      	0,10                       	0,00                       	0,20                        	0,20                        	0,80                        	0,60                        	1,30                         	0,90                         	6,8                                   	0,7                                   	                           	1,4                                  	                            	1,2                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
4                      	4581            	1                 	106             	                         	10,47                    	                         	                                     	16:25                                	                                     	                                       	24:05                                  	                                       	0,28                                      	0,58                                      	                           	0,10                       	                            	0,00                        	                            	0,10                        	                             	0,50                         	                                      	0,9                                   	                           	                                     	                            	1,5                                  	                            	                             	                                        	                                      	0,2                                     	                                     	                                        	                                          
4                      	4583            	1                 	107             	9,77                     	7,42                     	                         	08:56                                	16:06                                	                                     	12:02                                  	08:55                                  	                                       	1,23                                      	1,78                                      	0,10                       	0,10                       	0,00                        	0,00                        	0,60                        	0,70                        	0,90                         	1,40                         	0,8                                   	0,8                                   	                           	1,6                                  	                            	1,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
4                      	4573            	1                 	104             	3,45                     	                         	                         	08:56                                	                                     	                                     	05:12                                  	                                       	                                       	1,20                                      	1,03                                      	0,00                       	                           	0,00                        	                            	0,60                        	                            	0,90                         	                             	0,6                                   	                                      	                           	1,1                                  	                            	                                     	                            	                             	0,1                                     	                                      	                                        	                                     	                                        	                                          
4                      	4548            	1                 	106             	17,37                    	                         	                         	08:54                                	                                     	                                     	20:49                                  	                                       	                                       	2,33                                      	1,73                                      	0,10                       	                           	0,60                        	                            	1,30                        	                            	1,50                         	                             	1,6                                   	                                      	                           	2,3                                  	                            	                                     	                            	                             	0,2                                     	                                      	                                        	                                     	                                        	                                          
4                      	4550            	1                 	105             	10,89                    	5,60                     	                         	08:47                                	16:06                                	                                     	11:15                                  	06:36                                  	                                       	1,40                                      	1,48                                      	0,10                       	0,10                       	0,10                        	0,00                        	0,70                        	0,70                        	1,00                         	1,10                         	0,9                                   	0,8                                   	                           	1,6                                  	                            	1,4                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
4                      	4546            	1                 	106             	12,59                    	                         	                         	08:48                                	                                     	                                     	15:03                                  	                                       	                                       	0,90                                      	0,80                                      	0,00                       	                           	0,00                        	                            	0,40                        	                            	0,70                         	                             	0,8                                   	                                      	                           	1,3                                  	                            	                                     	                            	                             	0,1                                     	                                      	                                        	                                     	                                        	                                          
4                      	4065            	1                 	109             	7,36                     	3,92                     	                         	09:08                                	16:20                                	                                     	04:29                                  	03:30                                  	                                       	3,95                                      	2,10                                      	0,20                       	0,00                       	1,40                        	0,00                        	1,90                        	0,20                        	2,60                         	2,00                         	2,1                                   	1,1                                   	                           	3,1                                  	                            	2,9                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
5                      	5408            	1                 	93              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
5                      	4584            	1                 	51              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
5                      	4572            	1                 	57              	7,68                     	6,08                     	                         	08:46                                	16:06                                	                                     	11:12                                  	07:54                                  	                                       	0,75                                      	1,20                                      	0,00                       	0,20                       	0,00                        	0,20                        	0,30                        	0,60                        	0,60                         	0,80                         	0,6                                   	0,7                                   	                           	1,3                                  	                            	1,3                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
