Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	118             	13,04                    	9,12                     	                         	07:39                                	15:23                                	                                     	10:15                                  	04:26                                  	                                       	4,83                                      	4,35                                      	0,00                       	0,00                       	1,30                        	0,60                        	2,80                        	2,60                        	3,10                         	2,90                         	1,2                                   	2,0                                   	                           	3,5                                  	                            	3,1                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	84              	14,60                    	7,77                     	                         	07:53                                	15:46                                	                                     	07:22                                  	05:00                                  	                                       	3,60                                      	3,53                                      	0,10                       	0,10                       	0,50                        	0,20                        	1,90                        	1,70                        	2,50                         	2,60                         	1,9                                   	1,5                                   	                           	3,1                                  	                            	2,9                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	102             	14,72                    	7,44                     	                         	08:04                                	15:45                                	                                     	14:04                                  	07:01                                  	                                       	2,00                                      	1,33                                      	0,00                       	0,10                       	0,00                        	0,00                        	1,00                        	0,40                        	1,50                         	1,10                         	1,0                                   	1,0                                   	                           	2,1                                  	                            	1,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	131             	9,50                     	4,36                     	                         	08:10                                	15:45                                	                                     	05:43                                  	04:19                                  	                                       	3,70                                      	1,88                                      	0,10                       	0,20                       	0,90                        	0,10                        	1,90                        	0,60                        	2,50                         	1,50                         	1,6                                   	1,0                                   	                           	3,0                                  	                            	2,1                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	83              	10,87                    	6,15                     	                         	07:40                                	15:24                                	                                     	08:26                                  	04:44                                  	                                       	0,20                                      	2,14                                      	0,00                       	0,00                       	0,40                        	0,00                        	0,20                        	0,10                        	0,00                         	2,09                         	1,0                                   	1,2                                   	                           	2,6                                  	                            	2,6                                  	                            	                             	0,6                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	78              	13,35                    	7,95                     	                         	07:37                                	15:23                                	                                     	01:38                                  	16:49                                  	                                       	3,28                                      	0,55                                      	6,60                       	0,00                       	3,50                        	0,00                        	0,50                        	0,30                        	0,50                         	0,40                         	8,1                                   	0,4                                   	                           	7,6                                  	                            	1,0                                  	                            	                             	0,7                                     	                                      	0,5                                     	                                     	                                        	                                          
1                      	4448            	1                 	143             	12,04                    	6,19                     	                         	07:38                                	15:22                                	                                     	06:55                                  	07:06                                  	                                       	1,58                                      	1,55                                      	0,00                       	0,00                       	0,10                        	0,00                        	0,90                        	0,70                        	1,10                         	1,20                         	1,7                                   	0,8                                   	                           	1,7                                  	                            	1,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	81              	10,37                    	4,99                     	                         	07:52                                	15:24                                	                                     	07:04                                  	03:59                                  	                                       	3,33                                      	5,40                                      	0,10                       	6,60                       	0,60                        	1,80                        	1,90                        	1,60                        	2,20                         	2,50                         	1,4                                   	1,2                                   	                           	2,6                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4421            	1                 	110             	6,62                     	5,06                     	                         	07:53                                	15:46                                	                                     	06:27                                  	05:29                                  	                                       	2,10                                      	2,73                                      	0,10                       	0,10                       	0,10                        	0,60                        	1,10                        	1,30                        	1,50                         	1,90                         	1,0                                   	0,9                                   	                           	1,8                                  	                            	2,3                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4021            	2                 	88              	11,32                    	4,94                     	                         	08:10                                	15:33                                	                                     	08:06                                  	04:18                                  	                                       	2,55                                      	1,83                                      	0,00                       	0,10                       	0,40                        	0,00                        	1,30                        	0,40                        	1,80                         	1,60                         	1,3                                   	1,1                                   	                           	2,3                                  	                            	2,1                                  	                            	                             	0,0                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	3579            	1                 	73              	13,40                    	8,20                     	                         	07:39                                	15:33                                	                                     	07:32                                  	06:33                                  	                                       	2,18                                      	2,35                                      	0,00                       	0,20                       	0,30                        	0,20                        	1,20                        	1,10                        	1,50                         	1,70                         	1,7                                   	1,2                                   	                           	2,1                                  	                            	2,0                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3527            	1                 	92              	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	3500            	2                 	89              	12,54                    	6,66                     	                         	07:52                                	15:33                                	                                     	06:51                                  	04:22                                  	                                       	4,85                                      	4,03                                      	0,20                       	0,10                       	1,60                        	0,60                        	2,80                        	2,30                        	3,00                         	2,70                         	1,8                                   	1,5                                   	                           	3,2                                  	                            	2,9                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3475            	1                 	100             	12,73                    	5,67                     	                         	07:40                                	15:24                                	                                     	07:40                                  	03:41                                  	                                       	5,65                                      	5,85                                      	3,80                       	6,20                       	2,00                        	1,60                        	2,60                        	2,60                        	2,90                         	2,60                         	1,6                                   	1,5                                   	                           	7,6                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,4                                     	                                     	                                        	                                          
1                      	3424            	1                 	97              	8,61                     	5,86                     	                         	08:04                                	15:45                                	                                     	12:53                                  	08:35                                  	                                       	1,20                                      	1,28                                      	0,10                       	0,10                       	0,10                        	0,20                        	0,70                        	0,80                        	0,80                         	0,80                         	0,6                                   	0,6                                   	                           	1,2                                  	                            	1,1                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2581            	1                 	125             	15,82                    	6,56                     	                         	07:40                                	15:24                                	                                     	07:57                                  	05:50                                  	                                       	5,95                                      	7,00                                      	5,80                       	6,60                       	2,00                        	7,60                        	2,60                        	3,50                        	2,70                         	1,70                         	1,9                                   	1,1                                   	                           	7,6                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2567            	1                 	90              	14,66                    	7,92                     	                         	07:39                                	15:22                                	                                     	08:03                                  	04:05                                  	                                       	6,40                                      	4,63                                      	5,00                       	0,00                       	2,40                        	1,30                        	2,90                        	2,80                        	3,10                         	2,90                         	1,8                                   	1,9                                   	                           	7,6                                  	                            	3,2                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2468            	2                 	111             	13,23                    	5,71                     	                         	08:04                                	15:46                                	                                     	06:28                                  	04:11                                  	                                       	4,98                                      	3,15                                      	0,10                       	0,10                       	1,40                        	0,70                        	2,80                        	1,10                        	3,20                         	2,40                         	2,0                                   	1,3                                   	                           	3,7                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2406            	2                 	86              	9,80                     	5,59                     	                         	08:04                                	15:33                                	                                     	11:29                                  	06:48                                  	                                       	1,18                                      	1,43                                      	0,10                       	0,10                       	0,00                        	0,00                        	0,50                        	0,40                        	0,90                         	1,20                         	0,8                                   	0,8                                   	                           	1,4                                  	                            	1,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
