Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	106             	16,29                    	6,02                     	                         	08:19                                	15:03                                	                                     	07:54                                  	05:51                                  	                                       	5,15                                      	4,58                                      	0,00                       	6,60                       	1,20                        	0,70                        	2,90                        	0,50                        	3,40                         	2,50                         	2,0                                   	0,3                                   	                           	3,7                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	2623            	1                 	72              	12,87                    	6,69                     	                         	08:07                                	15:03                                	                                     	06:33                                  	05:20                                  	                                       	4,13                                      	3,73                                      	0,00                       	0,00                       	0,90                        	0,50                        	2,40                        	2,00                        	2,70                         	2,60                         	1,9                                   	1,2                                   	                           	3,1                                  	                            	2,9                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	90              	13,48                    	11,53                    	                         	08:08                                	15:02                                	                                     	13:36                                  	10:37                                  	                                       	1,63                                      	1,70                                      	0,00                       	0,00                       	0,10                        	0,00                        	1,00                        	0,80                        	1,10                         	1,30                         	0,9                                   	1,0                                   	                           	1,7                                  	                            	1,7                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	119             	12,65                    	5,51                     	                         	08:07                                	15:04                                	                                     	08:35                                  	05:26                                  	                                       	3,08                                      	3,10                                      	0,00                       	0,00                       	0,30                        	0,20                        	1,60                        	1,50                        	2,20                         	2,30                         	1,4                                   	0,5                                   	                           	2,5                                  	                            	2,6                                  	                            	                             	0,1                                     	                                      	0,7                                     	                                     	                                        	                                          
1                      	3652            	2                 	71              	10,99                    	4,19                     	                         	08:26                                	15:23                                	                                     	05:52                                  	03:51                                  	                                       	4,18                                      	2,27                                      	0,00                       	0,10                       	0,10                        	0,00                        	2,50                        	0,30                        	2,90                         	2,09                         	1,8                                   	1,0                                   	                           	3,2                                  	                            	2,3                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	66              	11,28                    	5,19                     	                         	08:56                                	15:14                                	                                     	16:22                                  	08:35                                  	                                       	0,78                                      	0,75                                      	0,10                       	0,00                       	0,00                        	0,00                        	0,30                        	0,30                        	0,60                         	0,60                         	0,6                                   	0,6                                   	                           	1,1                                  	                            	0,9                                  	                            	                             	0,5                                     	                                      	0,5                                     	                                     	                                        	                                          
1                      	4448            	1                 	131             	13,44                    	3,33                     	                         	08:08                                	15:03                                	                                     	12:10                                  	05:37                                  	                                       	1,63                                      	4,25                                      	0,00                       	6,60                       	0,10                        	4,80                        	0,80                        	0,60                        	1,20                         	1,10                         	1,1                                   	0,2                                   	                           	1,8                                  	                            	7,6                                  	                            	                             	0,1                                     	                                      	0,7                                     	                                     	                                        	                                          
1                      	4412            	2                 	69              	9,87                     	                         	                         	08:33                                	                                     	                                     	07:23                                  	                                       	                                       	3,45                                      	                                          	0,10                       	                           	0,30                        	                            	1,90                        	                            	2,40                         	                             	1,3                                   	                                      	                           	2,6                                  	                            	                                     	                            	                             	0,1                                     	                                      	                                        	                                     	                                        	                                          
