Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	99              	14,76                    	9,88                     	                         	07:59                                	15:17                                	                                     	08:07                                  	05:31                                  	                                       	3,95                                      	0,00                                      	0,10                       	0,00                       	1,30                        	0,00                        	2,20                        	0,00                        	2,50                         	0,00                         	1,8                                   	1,7                                   	                           	2,8                                  	                            	3,2                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2623            	1                 	65              	12,29                    	7,59                     	                         	07:59                                	15:30                                	                                     	07:26                                  	04:53                                  	                                       	4,35                                      	4,30                                      	0,10                       	0,00                       	1,10                        	0,80                        	2,50                        	2,40                        	2,80                         	2,90                         	1,6                                   	1,5                                   	                           	3,1                                  	                            	3,1                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	83              	15,04                    	6,68                     	                         	07:49                                	15:30                                	                                     	12:59                                  	06:50                                  	                                       	2,15                                      	1,60                                      	0,10                       	0,10                       	0,10                        	0,10                        	1,00                        	0,70                        	1,60                         	1,20                         	1,1                                   	0,9                                   	                           	2,3                                  	                            	1,6                                  	                            	                             	1,0                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	112             	11,46                    	5,85                     	                         	07:51                                	15:17                                	                                     	06:29                                  	04:14                                  	                                       	4,60                                      	0,00                                      	0,30                       	0,00                       	1,90                        	0,00                        	2,70                        	0,00                        	2,70                         	0,00                         	1,7                                   	1,3                                   	                           	3,1                                  	                            	3,0                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	3652            	2                 	64              	10,64                    	4,85                     	                         	07:50                                	15:27                                	                                     	06:15                                  	06:18                                  	                                       	4,65                                      	2,32                                      	0,10                       	0,10                       	1,10                        	0,00                        	2,70                        	0,40                        	3,00                         	2,09                         	1,7                                   	0,7                                   	                           	3,2                                  	                            	2,5                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
2                      	4585            	1                 	87              	13,16                    	7,06                     	                         	08:11                                	15:42                                	                                     	06:28                                  	03:48                                  	                                       	4,35                                      	4,23                                      	0,00                       	0,10                       	0,80                        	0,60                        	2,50                        	2,30                        	2,90                         	2,90                         	2,0                                   	1,8                                   	                           	3,2                                  	                            	3,2                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	4586            	1                 	92              	8,44                     	5,29                     	                         	08:16                                	16:15                                	                                     	11:20                                  	09:13                                  	                                       	1,00                                      	1,28                                      	0,00                       	0,10                       	0,00                        	0,00                        	0,40                        	0,50                        	0,80                         	1,00                         	0,7                                   	0,5                                   	                           	1,7                                  	                            	1,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
2                      	5402            	1                 	88              	2,75                     	0,14                     	                         	08:58                                	15:45                                	                                     	04:40                                  	03:00                                  	                                       	1,60                                      	0,15                                      	0,10                       	0,00                       	0,50                        	0,00                        	1,10                        	0,10                        	0,90                         	0,10                         	0,5                                   	                                      	                           	1,3                                  	                            	0,2                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
