Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	103             	14,57                    	2,18                     	                         	07:48                                	15:09                                	                                     	05:40                                  	04:47                                  	                                       	5,30                                      	4,15                                      	0,10                       	0,00                       	1,70                        	0,60                        	3,10                        	2,40                        	3,30                         	2,80                         	2,5                                   	0,4                                   	                           	3,7                                  	                            	3,0                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2623            	1                 	69              	11,77                    	6,78                     	                         	07:47                                	15:10                                	                                     	05:45                                  	04:44                                  	                                       	4,13                                      	4,13                                      	0,00                       	0,00                       	0,70                        	0,90                        	2,30                        	2,40                        	2,80                         	2,70                         	2,0                                   	1,4                                   	                           	3,1                                  	                            	3,1                                  	                            	                             	0,1                                     	                                      	1,9                                     	                                     	                                        	                                          
1                      	2624            	2                 	87              	14,92                    	9,49                     	                         	07:47                                	15:09                                	                                     	16:23                                  	08:59                                  	                                       	1,05                                      	1,90                                      	0,00                       	0,00                       	0,00                        	0,20                        	0,50                        	1,10                        	0,80                         	1,30                         	0,9                                   	1,0                                   	                           	2,0                                  	                            	1,9                                  	                            	                             	0,4                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2662            	2                 	116             	13,17                    	1,42                     	                         	08:07                                	15:08                                	                                     	08:22                                  	04:19                                  	                                       	3,80                                      	3,13                                      	0,10                       	0,00                       	1,30                        	0,10                        	2,09                        	1,80                        	2,40                         	2,20                         	1,5                                   	0,3                                   	                           	2,7                                  	                            	2,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	68              	4,07                     	4,22                     	                         	08:22                                	15:30                                	                                     	05:05                                  	04:12                                  	                                       	1,03                                      	1,95                                      	0,10                       	0,00                       	0,00                        	0,00                        	0,00                        	0,90                        	1,00                         	1,50                         	0,8                                   	1,0                                   	                           	2,1                                  	                            	2,1                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	63              	11,09                    	5,63                     	                         	08:21                                	15:20                                	                                     	15:01                                  	10:51                                  	                                       	0,93                                      	0,60                                      	0,10                       	0,00                       	0,00                        	0,00                        	0,40                        	0,20                        	0,70                         	0,50                         	0,7                                   	0,5                                   	                           	1,4                                  	                            	1,1                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	4448            	1                 	128             	11,12                    	5,55                     	                         	08:07                                	15:09                                	                                     	09:47                                  	06:51                                  	                                       	1,85                                      	1,80                                      	0,10                       	0,00                       	0,10                        	0,20                        	1,00                        	0,90                        	1,30                         	1,30                         	1,1                                   	0,8                                   	                           	1,9                                  	                            	1,5                                  	                            	                             	0,0                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4412            	2                 	66              	8,00                     	4,16                     	                         	08:21                                	15:22                                	                                     	05:53                                  	04:04                                  	                                       	3,19                                      	2,82                                      	0,10                       	0,00                       	0,90                        	0,10                        	1,70                        	1,40                        	2,09                         	2,09                         	1,3                                   	1,0                                   	                           	2,4                                  	                            	2,5                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
