Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	110             	13,15                    	10,01                    	                         	07:42                                	15:08                                	                                     	06:06                                  	06:02                                  	                                       	4,13                                      	3,95                                      	5,70                       	0,00                       	1,40                        	0,80                        	1,50                        	1,70                        	1,60                         	2,90                         	1,3                                   	1,6                                   	                           	7,6                                  	                            	3,6                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	76              	13,15                    	7,73                     	                         	07:43                                	15:34                                	                                     	07:31                                  	05:23                                  	                                       	5,15                                      	3,62                                      	4,69                       	0,10                       	1,50                        	0,60                        	2,20                        	2,09                        	2,50                         	2,40                         	1,7                                   	1,4                                   	                           	7,6                                  	                            	2,7                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	94              	15,79                    	9,91                     	                         	07:42                                	15:24                                	                                     	12:46                                  	09:33                                  	                                       	1,95                                      	1,70                                      	0,10                       	0,10                       	0,10                        	0,10                        	1,00                        	0,90                        	1,40                         	1,20                         	1,2                                   	1,0                                   	                           	1,9                                  	                            	1,8                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	2662            	2                 	123             	11,68                    	6,40                     	                         	07:42                                	15:20                                	                                     	14:00                                  	04:43                                  	                                       	4,60                                      	3,10                                      	3,50                       	0,10                       	1,90                        	0,50                        	2,09                        	1,90                        	2,20                         	2,00                         	0,8                                   	1,3                                   	                           	7,6                                  	                            	2,3                                  	                            	                             	0,1                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	3652            	2                 	75              	9,69                     	5,48                     	                         	08:24                                	15:09                                	                                     	05:18                                  	03:51                                  	                                       	3,78                                      	3,33                                      	0,10                       	0,00                       	0,60                        	0,30                        	2,20                        	1,70                        	2,50                         	2,40                         	1,8                                   	1,4                                   	                           	2,8                                  	                            	2,7                                  	                            	                             	0,1                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	70              	11,67                    	6,97                     	                         	07:42                                	15:08                                	                                     	11:31                                  	12:26                                  	                                       	3,18                                      	0,55                                      	6,60                       	0,00                       	3,10                        	0,00                        	0,50                        	0,30                        	0,50                         	0,40                         	1,0                                   	0,5                                   	                           	7,6                                  	                            	1,4                                  	                            	                             	0,7                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	135             	16,39                    	5,99                     	                         	07:57                                	15:09                                	                                     	08:17                                  	06:45                                  	                                       	5,13                                      	1,70                                      	0,30                       	0,00                       	2,00                        	0,20                        	2,90                        	0,90                        	3,10                         	1,20                         	1,9                                   	0,8                                   	                           	3,4                                  	                            	1,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	73              	9,85                     	4,17                     	                         	08:24                                	15:19                                	                                     	07:28                                  	04:55                                  	                                       	3,02                                      	2,73                                      	0,00                       	0,10                       	0,30                        	0,00                        	1,70                        	1,40                        	2,09                         	2,00                         	1,3                                   	0,8                                   	                           	2,6                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4421            	1                 	102             	6,79                     	4,04                     	                         	08:04                                	15:24                                	                                     	05:26                                  	08:40                                  	                                       	2,88                                      	2,98                                      	0,10                       	0,00                       	1,00                        	0,70                        	1,60                        	1,80                        	1,80                         	1,90                         	1,2                                   	0,4                                   	                           	2,0                                  	                            	2,2                                  	                            	                             	0,2                                     	                                      	0,2                                     	                                     	                                        	                                          
1                      	4021            	2                 	80              	13,10                    	5,96                     	                         	08:03                                	15:34                                	                                     	07:04                                  	05:23                                  	                                       	3,97                                      	0,00                                      	0,20                       	0,00                       	1,10                        	0,00                        	2,09                        	0,00                        	2,60                         	0,00                         	1,8                                   	1,3                                   	                           	3,2                                  	                            	2,3                                  	                            	                             	0,2                                     	                                      	0,0                                     	                                     	                                        	                                          
1                      	3579            	1                 	65              	12,39                    	7,12                     	                         	07:43                                	15:08                                	                                     	09:06                                  	07:13                                  	                                       	4,35                                      	1,93                                      	6,60                       	0,00                       	1,40                        	0,30                        	1,30                        	1,10                        	1,70                         	1,30                         	1,3                                   	0,9                                   	                           	7,6                                  	                            	2,0                                  	                            	                             	0,4                                     	                                      	0,1                                     	                                     	                                        	                                          
