Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção primeiros 2 minutos Sessão 1 hoje	Produção primeiros 2 minutos Sessão 2 hoje	Fluxo 0-15 da sessão 1 hoje	Fluxo 0-15 da sessão 2 hoje	Fluxo 15-30 da sessão 1 hoje	Fluxo 15-30 da sessão 2 hoje	Fluxo 30-60 da sessão 1 hoje	Fluxo 30-60 da sessão 2 hoje	Fluxo 60-120 da sessão 1 hoje	Fluxo 60-120 da sessão 2 hoje	Média do fluxo de hoje para a sessão 1	Média do fluxo de hoje para a sessão 2	Fluxo 0-15 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 1	Fluxo 15-30 da sessão 3 hoje	Pico do Fluxo de Hoje para a Sessão 2	Fluxo 30-60 da sessão 3 hoje	Fluxo 60-120 da sessão 3 hoje	Fluxo na Remoção de Hoje para a Sessão 1	Média do fluxo de hoje para a sessão 3	Fluxo na Remoção de Hoje para a Sessão 2	Pico do Fluxo de Hoje para a Sessão 3	Fluxo na Remoção de Hoje para a Sessão 3	Produção primeiros 2 minutos Sessão 3 hoje
1                      	653             	2                 	112             	28,78                    	7,28                     	                         	07:43                                	15:12                                	                                     	03:56                                  	04:49                                  	                                       	4,18                                      	3,93                                      	0,50                       	0,20                       	1,20                        	1,30                        	2,30                        	2,30                        	2,60                         	2,40                         	7,3                                   	1,5                                   	                           	7,6                                  	                            	2,6                                  	                            	                             	0,2                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2623            	1                 	78              	13,09                    	7,07                     	                         	08:07                                	15:26                                	                                     	07:49                                  	04:42                                  	                                       	3,50                                      	3,75                                      	0,10                       	0,10                       	0,50                        	0,70                        	1,70                        	2,09                        	2,50                         	2,50                         	1,6                                   	1,5                                   	                           	3,1                                  	                            	2,8                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2624            	2                 	96              	14,64                    	10,46                    	                         	08:13                                	15:29                                	                                     	16:53                                  	10:04                                  	                                       	1,70                                      	2,03                                      	0,00                       	0,10                       	0,20                        	0,20                        	0,90                        	1,10                        	1,20                         	1,40                         	0,8                                   	1,0                                   	                           	1,5                                  	                            	1,9                                  	                            	                             	0,4                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	2662            	2                 	125             	12,71                    	5,01                     	                         	08:06                                	15:34                                	                                     	08:38                                  	04:26                                  	                                       	3,45                                      	2,93                                      	0,00                       	0,00                       	0,40                        	0,30                        	1,90                        	1,70                        	2,40                         	2,00                         	1,4                                   	1,1                                   	                           	2,6                                  	                            	2,3                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	3652            	2                 	77              	                         	5,09                     	                         	                                     	15:26                                	                                     	                                       	04:25                                  	                                       	                                          	3,23                                      	                           	0,00                       	                            	0,30                        	                            	1,70                        	                             	2,30                         	                                      	1,1                                   	                           	                                     	                            	2,5                                  	                            	                             	                                        	                                      	0,2                                     	                                     	                                        	                                          
1                      	4588            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4549            	0                 	                	                         	                         	                         	                                     	                                     	                                     	                                       	                                       	                                       	                                          	                                          	                           	                           	                            	                            	                            	                            	                             	                             	                                      	                                      	                           	                                     	                            	                                     	                            	                             	                                        	                                      	                                        	                                     	                                        	                                          
1                      	4498            	1                 	72              	13,60                    	7,60                     	                         	07:42                                	15:11                                	                                     	20:08                                  	13:25                                  	                                       	0,70                                      	0,73                                      	0,00                       	0,10                       	0,00                        	0,00                        	0,40                        	0,40                        	0,50                         	0,50                         	0,6                                   	0,5                                   	                           	1,7                                  	                            	1,1                                  	                            	                             	0,7                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4448            	1                 	137             	12,86                    	6,43                     	                         	07:44                                	15:15                                	                                     	11:24                                  	07:08                                  	                                       	3,85                                      	1,63                                      	6,60                       	0,10                       	2,40                        	0,00                        	1,00                        	0,80                        	1,10                         	1,20                         	1,1                                   	0,9                                   	                           	7,6                                  	                            	1,6                                  	                            	                             	0,1                                     	                                      	0,1                                     	                                     	                                        	                                          
1                      	4412            	2                 	75              	9,64                     	4,65                     	                         	07:44                                	15:14                                	                                     	06:55                                  	03:51                                  	                                       	3,02                                      	3,32                                      	0,00                       	0,20                       	0,30                        	0,90                        	1,70                        	1,90                        	2,09                         	2,09                         	1,3                                   	1,2                                   	                           	2,6                                  	                            	2,3                                  	                            	                             	0,0                                     	                                      	0,1                                     	                                     	                                        	                                          
