04/08/2017;08:04;20.500
04/08/2017;08:34;19.375
04/08/2017;09:04;20.125
04/08/2017;09:34;21.375
04/08/2017;10:04;22.500
04/08/2017;10:34;23.500
04/08/2017;11:04;24.000
04/08/2017;11:34;25.250
04/08/2017;12:04;26.000
04/08/2017;12:34;26.500
04/08/2017;13:04;26.250
04/08/2017;13:34;39.125
04/08/2017;14:04;38.875
04/08/2017;14:34;38.875
04/08/2017;15:04;37.875
04/08/2017;15:34;37.750
04/08/2017;16:04;38.875
04/08/2017;16:34;38.875
04/08/2017;17:04;38.875
04/08/2017;17:34;38.750
04/08/2017;18:04;38.875
04/08/2017;18:34;38.750
04/08/2017;19:04;37.000
04/08/2017;19:34;33.500
04/08/2017;20:04;37.750
04/08/2017;20:34;39.000
04/08/2017;21:04;39.000
04/08/2017;21:34;38.250
04/08/2017;22:04;36.250
04/08/2017;22:34;38.875
04/08/2017;23:04;37.875
04/08/2017;23:34;39.000
05/08/2017;00:04;38.875
05/08/2017;00:34;38.750
05/08/2017;01:04;38.625
05/08/2017;01:34;38.250
05/08/2017;02:04;35.250
05/08/2017;02:34;39.000
05/08/2017;03:04;38.625
05/08/2017;03:34;38.625
05/08/2017;04:04;38.625
05/08/2017;04:34;37.500
05/08/2017;05:04;38.375
05/08/2017;05:34;37.750
05/08/2017;06:04;38.875
05/08/2017;06:34;39.000
05/08/2017;07:04;38.625
05/08/2017;07:34;38.500
05/08/2017;08:04;38.000
05/08/2017;08:34;38.625
05/08/2017;09:04;38.750
05/08/2017;09:34;37.500
05/08/2017;10:04;38.625
05/08/2017;10:34;38.625
05/08/2017;11:04;38.750
05/08/2017;11:34;39.000
05/08/2017;12:04;38.750
05/08/2017;12:34;38.875
05/08/2017;13:04;38.875
05/08/2017;13:34;38.500
05/08/2017;14:04;38.375
05/08/2017;14:34;38.750
05/08/2017;15:04;38.500
05/08/2017;15:34;38.750
05/08/2017;16:04;38.625
05/08/2017;16:34;38.500
05/08/2017;17:04;38.875
05/08/2017;17:34;38.875
05/08/2017;18:04;38.750
05/08/2017;18:34;38.375
05/08/2017;19:04;37.875
05/08/2017;19:34;36.250
05/08/2017;20:04;38.875
05/08/2017;20:34;37.125
05/08/2017;21:04;35.000
05/08/2017;21:34;39.000
05/08/2017;22:04;38.625
05/08/2017;22:34;38.625
05/08/2017;23:04;39.000
05/08/2017;23:34;36.500
06/08/2017;00:04;38.875
06/08/2017;00:34;38.625
06/08/2017;01:04;37.250
06/08/2017;01:34;38.750
06/08/2017;02:04;38.750
06/08/2017;02:34;37.875
06/08/2017;03:04;38.625
06/08/2017;03:34;38.750
06/08/2017;04:04;38.000
06/08/2017;04:34;38.750
06/08/2017;05:04;36.750
06/08/2017;05:34;30.250
06/08/2017;06:04;38.000
06/08/2017;06:34;39.125
06/08/2017;07:04;38.625
06/08/2017;07:34;38.625
06/08/2017;08:04;34.750
06/08/2017;08:34;38.000
06/08/2017;09:04;38.750
06/08/2017;09:34;39.000
06/08/2017;10:04;38.875
06/08/2017;10:34;38.750
06/08/2017;11:04;38.750
06/08/2017;11:34;38.750
06/08/2017;12:04;38.750
06/08/2017;12:34;38.625
06/08/2017;13:04;38.875
06/08/2017;13:34;38.875
06/08/2017;14:04;38.875
06/08/2017;14:34;38.875
06/08/2017;15:04;38.875
06/08/2017;15:34;39.125
06/08/2017;16:04;39.000
06/08/2017;16:34;38.750
06/08/2017;17:04;38.750
06/08/2017;17:34;38.750
06/08/2017;18:04;38.750
06/08/2017;18:34;38.250
06/08/2017;19:04;38.750
06/08/2017;19:34;38.875
06/08/2017;20:04;39.125
06/08/2017;20:34;39.000
06/08/2017;21:04;37.125
06/08/2017;21:34;38.375
