Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	139             	                	08:11                                	15:27                                	                                     	07:58                                  	04:07                                  	                                       	15,14                    	7,34                     	                         	08:24                           	15:23                           	                                	05:43                            	07:31                            	                                 	9,5                       	13,5                      	                          
1                      	2623            	1                 	105             	                	08:26                                	15:43                                	                                     	07:54                                  	05:03                                  	                                       	14,87                    	7,31                     	                         	08:23                           	15:34                           	                                	07:52                            	04:42                            	                                 	15,3                      	7,4                       	                          
1                      	2624            	2                 	123             	                	08:25                                	15:38                                	                                     	17:08                                  	08:18                                  	                                       	15,33                    	9,62                     	                         	08:30                           	15:41                           	                                	17:00                            	10:29                            	                                 	14,6                      	8,9                       	                          
1                      	2662            	2                 	152             	                	08:35                                	15:42                                	                                     	07:51                                  	04:30                                  	                                       	13,30                    	6,31                     	                         	08:39                           	15:41                           	                                	08:53                            	04:35                            	                                 	27,2                      	6,5                       	                          
1                      	3652            	2                 	104             	                	08:10                                	15:27                                	                                     	05:46                                  	03:48                                  	                                       	14,05                    	5,46                     	                         	08:10                           	15:24                           	                                	06:24                            	03:52                            	                                 	13,2                      	6,4                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	99              	                	08:10                                	15:27                                	                                     	22:01                                  	12:00                                  	                                       	12,16                    	6,93                     	                         	08:07                           	15:21                           	                                	20:06                            	16:06                            	                                 	10,0                      	9,7                       	                          
1                      	4448            	1                 	164             	                	08:10                                	15:27                                	                                     	13:03                                  	06:47                                  	                                       	13,09                    	8,01                     	                         	08:09                           	15:24                           	                                	09:12                            	07:39                            	                                 	13,0                      	8,0                       	                          
1                      	4412            	2                 	102             	                	08:11                                	15:30                                	                                     	07:19                                  	04:02                                  	                                       	11,25                    	4,96                     	                         	08:09                           	15:24                           	                                	07:10                            	04:26                            	                                 	11,4                      	4,9                       	                          
1                      	4421            	1                 	131             	                	10:06                                	                                     	                                     	08:53                                  	                                       	                                       	7,91                     	                         	                         	10:19                           	16:46                           	                                	09:43                            	08:24                            	                                 	8,0                       	3,5                       	                          
1                      	4021            	2                 	109             	                	08:35                                	15:37                                	                                     	08:45                                  	04:47                                  	                                       	14,26                    	6,09                     	                         	08:30                           	15:46                           	                                	07:58                            	06:39                            	                                 	15,1                      	13,3                      	                          
1                      	3579            	1                 	94              	                	08:11                                	15:29                                	                                     	09:28                                  	05:22                                  	                                       	13,12                    	6,53                     	                         	08:10                           	15:24                           	                                	09:56                            	06:26                            	                                 	14,1                      	8,1                       	                          
1                      	3527            	1                 	113             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	110             	                	08:25                                	15:42                                	                                     	07:26                                  	05:06                                  	                                       	14,65                    	6,20                     	                         	08:24                           	15:35                           	                                	06:50                            	04:29                            	                                 	14,0                      	7,2                       	                          
1                      	3475            	1                 	121             	                	08:10                                	15:29                                	                                     	08:11                                  	03:54                                  	                                       	13,64                    	5,15                     	                         	08:10                           	15:23                           	                                	06:18                            	03:53                            	                                 	13,6                      	5,9                       	                          
1                      	3424            	1                 	118             	                	08:25                                	15:37                                	                                     	17:14                                  	10:12                                  	                                       	9,15                     	6,03                     	                         	08:31                           	15:41                           	                                	16:10                            	10:11                            	                                 	8,6                       	5,7                       	                          
1                      	2581            	1                 	146             	                	08:23                                	15:21                                	                                     	08:45                                  	12:11                                  	                                       	28,75                    	13,54                    	                         	08:10                           	15:34                           	                                	09:25                            	07:00                            	                                 	17,3                      	8,2                       	                          
1                      	2567            	1                 	111             	                	08:11                                	15:29                                	                                     	06:23                                  	04:13                                  	                                       	14,66                    	7,46                     	                         	08:09                           	15:24                           	                                	06:59                            	04:06                            	                                 	15,7                      	9,0                       	                          
1                      	2468            	2                 	132             	                	08:35                                	15:42                                	                                     	07:07                                  	04:18                                  	                                       	14,14                    	5,36                     	                         	08:30                           	15:40                           	                                	07:27                            	04:03                            	                                 	15,2                      	6,4                       	                          
1                      	2406            	2                 	107             	                	08:35                                	15:38                                	                                     	09:54                                  	07:48                                  	                                       	10,26                    	7,02                     	                         	08:24                           	15:35                           	                                	09:07                            	06:25                            	                                 	11,2                      	5,9                       	                          
2                      	4586            	1                 	132             	12,32           	08:49                                	15:53                                	                                     	10:30                                  	05:56                                  	                                       	8,94                     	4,43                     	                         	08:39                           	15:49                           	                                	11:51                            	07:07                            	                                 	8,9                       	4,8                       	                          
2                      	5402            	1                 	128             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4577            	1                 	125             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	127             	23,70           	08:47                                	15:55                                	                                     	07:07                                  	03:38                                  	                                       	12,06                    	5,26                     	                         	08:51                           	15:55                           	                                	06:30                            	03:50                            	                                 	10,9                      	5,9                       	                          
2                      	4575            	1                 	125             	22,08           	08:47                                	15:54                                	                                     	13:16                                  	07:42                                  	                                       	14,52                    	6,64                     	                         	08:40                           	15:50                           	                                	12:00                            	07:08                            	                                 	13,8                      	6,6                       	                          
2                      	4545            	1                 	124             	23,76           	08:48                                	15:54                                	                                     	12:46                                  	09:30                                  	                                       	13,71                    	5,33                     	                         	08:51                           	15:55                           	                                	10:50                            	06:41                            	                                 	13,3                      	5,4                       	                          
2                      	4528            	1                 	122             	8,05            	08:49                                	15:53                                	                                     	07:32                                  	04:07                                  	                                       	5,83                     	1,99                     	                         	08:51                           	15:50                           	                                	09:01                            	05:10                            	                                 	6,1                       	3,2                       	                          
2                      	4536            	1                 	128             	24,00           	08:48                                	15:54                                	                                     	10:21                                  	07:12                                  	                                       	10,71                    	6,01                     	                         	08:51                           	15:55                           	                                	09:39                            	06:56                            	                                 	10,6                      	6,5                       	                          
2                      	4537            	1                 	125             	15,82           	08:48                                	15:54                                	                                     	05:12                                  	03:28                                  	                                       	3,22                     	2,53                     	                         	08:39                           	15:49                           	                                	04:54                            	04:09                            	                                 	4,5                       	2,5                       	                          
3                      	5409            	1                 	130             	22,53           	09:08                                	16:12                                	                                     	08:04                                  	05:00                                  	                                       	10,89                    	4,84                     	                         	09:08                           	16:03                           	                                	09:53                            	04:29                            	                                 	10,1                      	4,6                       	                          
3                      	5403            	1                 	130             	25,92           	09:07                                	16:12                                	                                     	08:32                                  	05:01                                  	                                       	11,06                    	5,62                     	                         	08:58                           	16:03                           	                                	07:22                            	05:23                            	                                 	10,5                      	6,5                       	                          
3                      	4582            	1                 	129             	22,70           	08:48                                	15:55                                	                                     	10:32                                  	05:44                                  	                                       	8,21                     	3,24                     	                         	08:39                           	15:56                           	                                	09:48                            	07:18                            	                                 	7,2                       	4,7                       	                          
3                      	4560            	1                 	131             	48,51           	09:06                                	16:09                                	                                     	13:36                                  	13:27                                  	                                       	15,05                    	8,66                     	                         	08:59                           	16:09                           	                                	18:39                            	09:38                            	                                 	16,5                      	7,3                       	                          
3                      	4551            	1                 	129             	24,88           	09:08                                	15:59                                	                                     	11:22                                  	06:38                                  	                                       	14,16                    	5,88                     	                         	09:07                           	16:03                           	                                	10:56                            	06:15                            	                                 	13,5                      	6,5                       	                          
3                      	4557            	1                 	117             	31,10           	09:06                                	16:09                                	                                     	17:29                                  	13:22                                  	                                       	13,26                    	7,44                     	                         	08:59                           	16:09                           	                                	23:52                            	10:27                            	                                 	10,6                      	7,8                       	                          
3                      	4535            	1                 	129             	12,30           	09:06                                	16:10                                	                                     	10:07                                  	04:23                                  	                                       	9,46                     	3,90                     	                         	09:07                           	16:03                           	                                	09:25                            	07:14                            	                                 	8,5                       	4,5                       	                          
3                      	4525            	1                 	129             	18,94           	09:08                                	16:12                                	                                     	07:22                                  	03:36                                  	                                       	9,03                     	3,11                     	                         	09:07                           	16:09                           	                                	06:41                            	04:44                            	                                 	8,9                       	4,4                       	                          
3                      	4066            	1                 	132             	20,95           	09:06                                	16:10                                	                                     	17:46                                  	13:20                                  	                                       	8,72                     	5,90                     	                         	08:59                           	16:09                           	                                	19:55                            	10:22                            	                                 	8,5                       	6,4                       	                          
4                      	5407            	1                 	133             	22,24           	09:30                                	16:21                                	                                     	11:24                                  	06:29                                  	                                       	13,80                    	6,34                     	                         	09:26                           	16:15                           	                                	11:23                            	05:44                            	                                 	15,2                      	5,9                       	                          
4                      	4587            	1                 	137             	24,62           	10:05                                	                                     	                                     	09:58                                  	                                       	                                       	6,74                     	                         	                         	10:19                           	16:46                           	                                	08:55                            	07:46                            	                                 	8,9                       	6,1                       	                          
4                      	4581            	1                 	134             	25,37           	09:23                                	16:26                                	                                     	18:27                                  	19:07                                  	                                       	13,25                    	7,71                     	                         	09:50                           	16:23                           	                                	14:09                            	14:42                            	                                 	13,3                      	9,0                       	                          
4                      	4583            	1                 	135             	18,58           	09:30                                	16:22                                	                                     	09:12                                  	06:00                                  	                                       	10,09                    	4,11                     	                         	09:28                           	16:24                           	                                	10:21                            	12:43                            	                                 	9,3                       	5,1                       	                          
4                      	4573            	1                 	132             	7,72            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
4                      	4548            	1                 	134             	26,71           	09:23                                	16:26                                	                                     	18:07                                  	18:12                                  	                                       	15,51                    	8,94                     	                         	09:26                           	16:15                           	                                	16:29                            	11:33                            	                                 	16,8                      	8,3                       	                          
4                      	4550            	1                 	133             	24,09           	09:23                                	16:22                                	                                     	11:51                                  	06:21                                  	                                       	12,46                    	3,84                     	                         	09:26                           	16:15                           	                                	12:11                            	06:17                            	                                 	11,3                      	4,4                       	                          
4                      	4546            	1                 	134             	22,99           	09:22                                	16:26                                	                                     	18:22                                  	10:17                                  	                                       	12,33                    	7,40                     	                         	09:26                           	16:15                           	                                	17:04                            	11:06                            	                                 	11,8                      	6,7                       	                          
4                      	4065            	1                 	137             	5,29            	09:30                                	16:22                                	                                     	04:10                                  	03:26                                  	                                       	7,39                     	3,57                     	                         	09:27                           	16:24                           	                                	04:24                            	05:32                            	                                 	7,7                       	3,7                       	                          
5                      	5408            	1                 	121             	25,98           	09:30                                	16:35                                	                                     	10:10                                  	06:17                                  	                                       	9,42                     	7,73                     	                         	09:28                           	16:24                           	                                	10:18                            	05:31                            	                                 	10,7                      	6,3                       	                          
5                      	4584            	1                 	79              	                	09:44                                	16:32                                	                                     	15:26                                  	12:56                                  	                                       	11,66                    	6,30                     	                         	09:49                           	16:30                           	                                	24:21                            	08:47                            	                                 	11,4                      	5,2                       	                          
5                      	4572            	1                 	85              	                	09:45                                	16:34                                	                                     	10:41                                  	09:42                                  	                                       	9,85                     	4,21                     	                         	09:49                           	16:31                           	                                	10:42                            	05:35                            	                                 	9,3                       	3,6                       	                          
5                      	4554            	1                 	108             	31,29           	09:45                                	16:35                                	                                     	11:05                                  	07:06                                  	                                       	11,70                    	5,06                     	                         	09:49                           	16:31                           	                                	17:08                            	06:40                            	                                 	11,1                      	4,7                       	                          
5                      	4544            	1                 	87              	                	09:45                                	16:34                                	                                     	11:12                                  	10:18                                  	                                       	8,11                     	4,41                     	                         	09:49                           	16:31                           	                                	16:59                            	07:53                            	                                 	9,3                       	4,4                       	                          
6                      	2648            	1                 	152             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	4426            	2                 	76              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	4475            	1                 	142             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	4477            	2                 	160             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	4465            	2                 	156             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	3530            	1                 	139             	22,58           	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	3458            	1                 	159             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	3437            	1                 	160             	20,47           	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	2560            	2                 	162             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	2416            	2                 	143             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	2710            	1                 	150             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3600            	1                 	160             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3644            	1                 	156             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3785            	1                 	153             	25,41           	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	4453            	2                 	154             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3538            	8                 	160             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3460            	1                 	157             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	2483            	2                 	155             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	2431            	1                 	161             	24,81           	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
72                     	72              	1                 	127             	21,33           	                                     	                                     	                                     	                                       	                                       	                                       	560,87                   	269,72                   	                         	                                	                                	                                	                                 	                                 	                                 	555,1                     	299,2                     	                          
[Número do grupo] < '8'	                	                  	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
