Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	140             	                	07:55                                	17:07                                	                                     	09:22                                  	05:05                                  	                                       	15,15                    	9,25                     	                         	08:11                           	15:27                           	                                	07:58                            	04:07                            	                                 	15,1                      	7,3                       	                          
1                      	2623            	1                 	106             	                	08:18                                	15:48                                	                                     	07:23                                  	04:44                                  	                                       	14,65                    	7,76                     	                         	08:26                           	15:43                           	                                	07:54                            	05:03                            	                                 	14,9                      	7,3                       	                          
1                      	2624            	2                 	124             	                	08:12                                	15:48                                	                                     	12:53                                  	14:37                                  	                                       	11,94                    	11,38                    	                         	08:25                           	15:38                           	                                	17:08                            	08:18                            	                                 	15,3                      	9,6                       	                          
1                      	2662            	2                 	153             	                	08:13                                	17:04                                	                                     	08:36                                  	11:26                                  	                                       	14,45                    	7,81                     	                         	08:35                           	15:42                           	                                	07:51                            	04:30                            	                                 	13,3                      	6,3                       	                          
1                      	3652            	2                 	105             	                	07:54                                	15:36                                	                                     	09:53                                  	04:33                                  	                                       	12,95                    	6,94                     	                         	08:10                           	15:27                           	                                	05:46                            	03:48                            	                                 	14,1                      	5,5                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	100             	                	07:54                                	17:04                                	                                     	09:59                                  	13:41                                  	                                       	10,50                    	7,37                     	                         	08:10                           	15:27                           	                                	22:01                            	12:00                            	                                 	12,2                      	6,9                       	                          
1                      	4448            	1                 	165             	                	07:54                                	15:36                                	                                     	09:58                                  	06:14                                  	                                       	14,16                    	6,13                     	                         	08:10                           	15:27                           	                                	13:03                            	06:47                            	                                 	13,1                      	8,0                       	                          
1                      	4412            	2                 	103             	                	07:55                                	15:36                                	                                     	07:56                                  	04:21                                  	                                       	11,17                    	5,20                     	                         	08:11                           	15:30                           	                                	07:19                            	04:02                            	                                 	11,3                      	5,0                       	                          
1                      	4421            	1                 	132             	                	09:52                                	15:48                                	                                     	07:17                                  	09:29                                  	                                       	6,86                     	3,38                     	                         	10:06                           	                                	                                	08:53                            	                                 	                                 	7,9                       	                          	                          
1                      	4021            	2                 	110             	                	08:18                                	15:48                                	                                     	07:55                                  	05:06                                  	                                       	14,31                    	6,83                     	                         	08:35                           	15:37                           	                                	08:45                            	04:47                            	                                 	14,3                      	6,1                       	                          
1                      	3579            	1                 	95              	                	07:54                                	15:36                                	                                     	09:29                                  	05:59                                  	                                       	13,12                    	7,23                     	                         	08:11                           	15:29                           	                                	09:28                            	05:22                            	                                 	13,1                      	6,5                       	                          
1                      	3527            	1                 	114             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	111             	                	08:18                                	15:48                                	                                     	07:53                                  	05:09                                  	                                       	14,65                    	7,29                     	                         	08:25                           	15:42                           	                                	07:26                            	05:06                            	                                 	14,7                      	6,2                       	                          
1                      	3475            	1                 	122             	                	07:55                                	15:36                                	                                     	06:40                                  	04:20                                  	                                       	13,20                    	6,92                     	                         	08:10                           	15:29                           	                                	08:11                            	03:54                            	                                 	13,6                      	5,2                       	                          
1                      	3424            	1                 	119             	                	08:12                                	15:48                                	                                     	11:42                                  	13:48                                  	                                       	6,68                     	6,22                     	                         	08:25                           	15:37                           	                                	17:14                            	10:12                            	                                 	9,2                       	6,0                       	                          
1                      	2581            	1                 	147             	                	08:05                                	15:36                                	                                     	11:30                                  	06:21                                  	                                       	30,87                    	8,45                     	                         	08:23                           	15:21                           	                                	08:45                            	12:11                            	                                 	28,8                      	13,5                      	                          
1                      	2567            	1                 	112             	                	07:55                                	15:35                                	                                     	07:12                                  	06:53                                  	                                       	14,77                    	9,77                     	                         	08:11                           	15:29                           	                                	06:23                            	04:13                            	                                 	14,7                      	7,5                       	                          
1                      	2468            	2                 	133             	                	08:18                                	15:48                                	                                     	08:02                                  	04:10                                  	                                       	13,66                    	6,65                     	                         	08:35                           	15:42                           	                                	07:07                            	04:18                            	                                 	14,1                      	5,4                       	                          
1                      	2406            	2                 	108             	                	08:13                                	15:47                                	                                     	10:49                                  	06:47                                  	                                       	10,26                    	6,66                     	                         	08:35                           	15:38                           	                                	09:54                            	07:48                            	                                 	10,3                      	7,0                       	                          
2                      	4586            	1                 	133             	12,32           	08:31                                	16:00                                	                                     	10:44                                  	07:25                                  	                                       	7,84                     	4,69                     	                         	08:49                           	15:53                           	                                	10:30                            	05:56                            	                                 	8,9                       	4,4                       	                          
2                      	5402            	1                 	129             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4577            	1                 	126             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	128             	23,70           	08:30                                	16:00                                	                                     	23:16                                  	04:49                                  	                                       	20,48                    	6,24                     	                         	08:47                           	15:55                           	                                	07:07                            	03:38                            	                                 	12,1                      	5,3                       	                          
2                      	4575            	1                 	126             	22,08           	08:31                                	16:06                                	                                     	13:01                                  	06:29                                  	                                       	14,35                    	5,60                     	                         	08:47                           	15:54                           	                                	13:16                            	07:42                            	                                 	14,5                      	6,6                       	                          
2                      	4545            	1                 	125             	23,76           	08:32                                	16:01                                	                                     	15:44                                  	09:58                                  	                                       	12,16                    	5,71                     	                         	08:48                           	15:54                           	                                	12:46                            	09:30                            	                                 	13,7                      	5,3                       	                          
2                      	4528            	1                 	123             	8,05            	08:29                                	16:06                                	                                     	23:42                                  	04:25                                  	                                       	14,53                    	2,32                     	                         	08:49                           	15:53                           	                                	07:32                            	04:07                            	                                 	5,8                       	2,0                       	                          
2                      	4536            	1                 	129             	24,00           	08:32                                	16:05                                	                                     	08:51                                  	07:02                                  	                                       	10,56                    	5,97                     	                         	08:48                           	15:54                           	                                	10:21                            	07:12                            	                                 	10,7                      	6,0                       	                          
2                      	4537            	1                 	126             	15,82           	08:29                                	16:00                                	                                     	23:30                                  	03:42                                  	                                       	14,32                    	1,43                     	                         	08:48                           	15:54                           	                                	05:12                            	03:28                            	                                 	3,2                       	2,5                       	                          
3                      	5409            	1                 	131             	22,53           	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	09:08                           	16:12                           	                                	08:04                            	05:00                            	                                 	10,9                      	4,8                       	                          
3                      	5403            	1                 	131             	25,92           	                                     	16:21                                	                                     	                                       	07:41                                  	                                       	                         	6,15                     	                         	09:07                           	16:12                           	                                	08:32                            	05:01                            	                                 	11,1                      	5,6                       	                          
3                      	4582            	1                 	130             	22,70           	08:29                                	16:06                                	                                     	23:52                                  	05:08                                  	                                       	21,03                    	4,01                     	                         	08:48                           	15:55                           	                                	10:32                            	05:44                            	                                 	8,2                       	3,2                       	                          
3                      	4560            	1                 	132             	48,51           	08:51                                	16:18                                	                                     	20:30                                  	11:47                                  	                                       	15,75                    	7,78                     	                         	09:06                           	16:09                           	                                	13:36                            	13:27                            	                                 	15,1                      	8,7                       	                          
