Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	146             	                	08:01                                	17:10                                	                                     	09:41                                  	07:18                                  	                                       	13,67                    	18,69                    	                         	08:00                           	17:11                           	                                	05:40                            	04:16                            	                                 	13,6                      	8,9                       	                          
1                      	2623            	1                 	112             	                	08:17                                	15:55                                	                                     	07:16                                  	05:45                                  	                                       	14,75                    	7,84                     	                         	08:19                           	15:57                           	                                	08:06                            	05:22                            	                                 	15,5                      	7,9                       	                          
1                      	2624            	2                 	130             	                	08:22                                	15:56                                	                                     	15:59                                  	07:45                                  	                                       	19,66                    	8,46                     	                         	08:24                           	15:58                           	                                	11:03                            	08:56                            	                                 	12,1                      	8,8                       	                          
1                      	2662            	2                 	159             	                	07:53                                	                                     	                                     	07:14                                  	                                       	                                       	9,00                     	                         	                         	07:52                           	                                	                                	06:56                            	                                 	                                 	9,1                       	                          	                          
1                      	3652            	2                 	111             	                	08:03                                	15:46                                	                                     	06:04                                  	04:06                                  	                                       	13,67                    	7,05                     	                         	08:19                           	15:46                           	                                	06:01                            	03:25                            	                                 	14,3                      	5,6                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	106             	                	08:01                                	17:03                                	                                     	16:42                                  	12:38                                  	                                       	12,99                    	9,77                     	                         	08:00                           	17:05                           	                                	21:28                            	14:31                            	                                 	12,8                      	8,7                       	                          
1                      	4448            	1                 	171             	                	08:17                                	15:47                                	                                     	11:10                                  	06:42                                  	                                       	13,52                    	6,25                     	                         	08:02                           	15:46                           	                                	12:28                            	06:09                            	                                 	13,5                      	7,0                       	                          
1                      	4412            	2                 	109             	                	08:17                                	15:46                                	                                     	06:52                                  	04:03                                  	                                       	10,42                    	5,45                     	                         	08:02                           	15:46                           	                                	06:35                            	03:56                            	                                 	10,4                      	5,4                       	                          
1                      	4421            	1                 	138             	                	08:22                                	15:55                                	                                     	16:27                                  	03:44                                  	                                       	8,73                     	3,69                     	                         	08:32                           	15:58                           	                                	06:04                            	09:21                            	                                 	7,3                       	4,6                       	                          
1                      	4021            	2                 	116             	                	08:31                                	17:04                                	                                     	11:29                                  	09:43                                  	                                       	24,32                    	7,11                     	                         	08:25                           	17:11                           	                                	07:40                            	04:25                            	                                 	14,5                      	6,2                       	                          
1                      	3579            	1                 	101             	                	08:04                                	15:46                                	                                     	05:08                                  	06:13                                  	                                       	12,88                    	7,75                     	                         	08:02                           	15:45                           	                                	09:24                            	05:09                            	                                 	14,0                      	6,9                       	                          
1                      	3527            	1                 	120             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	117             	                	08:22                                	15:47                                	                                     	07:30                                  	04:22                                  	                                       	14,20                    	6,30                     	                         	08:19                           	15:58                           	                                	07:39                            	04:44                            	                                 	15,6                      	6,5                       	                          
