Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	127             	                	07:46                                	15:29                                	                                     	07:15                                  	06:02                                  	                                       	16,06                    	8,86                     	                         	07:47                           	15:26                           	                                	08:04                            	05:08                            	                                 	15,8                      	7,9                       	                          
1                      	2623            	1                 	93              	                	07:58                                	15:36                                	                                     	06:32                                  	05:28                                  	                                       	12,49                    	8,20                     	                         	08:09                           	15:43                           	                                	07:50                            	05:25                            	                                 	13,8                      	7,7                       	                          
1                      	2624            	2                 	111             	                	07:58                                	15:47                                	                                     	12:05                                  	10:04                                  	                                       	13,39                    	10,95                    	                         	07:59                           	15:35                           	                                	12:17                            	09:27                            	                                 	12,6                      	10,5                      	                          
1                      	2662            	2                 	140             	                	09:30                                	16:48                                	                                     	08:04                                  	07:19                                  	                                       	13,12                    	6,98                     	                         	09:31                           	                                	                                	08:06                            	                                 	                                 	13,6                      	                          	                          
1                      	3652            	2                 	92              	                	07:46                                	15:26                                	                                     	06:36                                  	03:56                                  	                                       	12,49                    	6,63                     	                         	07:47                           	15:26                           	                                	06:46                            	04:50                            	                                 	12,7                      	6,8                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	87              	                	07:43                                	15:30                                	                                     	19:42                                  	12:57                                  	                                       	14,07                    	8,67                     	                         	07:45                           	15:24                           	                                	04:42                            	12:29                            	                                 	14,8                      	6,3                       	                          
1                      	4448            	1                 	152             	                	07:43                                	15:26                                	                                     	09:31                                  	06:41                                  	                                       	12,80                    	6,85                     	                         	07:46                           	15:25                           	                                	11:12                            	06:58                            	                                 	13,1                      	6,8                       	                          
1                      	4412            	2                 	90              	                	07:44                                	15:26                                	                                     	05:48                                  	04:23                                  	                                       	10,07                    	5,00                     	                         	07:47                           	15:26                           	                                	06:30                            	04:29                            	                                 	10,4                      	5,1                       	                          
